zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.127695083618164
AEL,CCCNCCC,0.5269622802734375
CHA,OSDA-free,1.8066606521606445
MFI,OSDA-free,0.5770578384399414
CHA,CCN(CC)CC,1.1002464294433594
LTA,C[N+](C)(C)C,0.6679973602294922
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.7827672958374023
CHA,C1COCCN1,2.8503122329711914
ATO,CCCNCCC,1.560288429260254
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.107119083404541
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.0133447647094727
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5.277106285095215
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,2.204080104827881
LEV,C[N+]12CCC(CC1)CC2,0.1530303955078125
AFI,CCCN(CCC)CCC,0.5704488754272461
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.3342132568359375
MAZ,OSDA-free,0.7113876342773438
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.3859262466430664
AEN,CC[n+]1ccn(C)c1C,0.8202123641967773
FAU,C1COCCOCCOCCOCCOCCO1,0.7005882263183594
FAU,CC[N+](CC)(CC)CC,1.1064558029174805
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.9304637908935547
PHI,OSDA-free,0.4833984375
GIS,CCCNCCC,2.2045440673828125
LEV,C[N+]1(C)CCCCC1,0.7881698608398438
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.2206287384033203
FER,C[N+]1(Cc2ccccc2)CCCC1,0.20436382293701172
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.42946910858154297
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.16013717651367188
SAV,C1CNCCCNCCNCCNC1,0.8485651016235352
