zeo,WSD
CHA,0.09166309625010473
AEL,0.2677255810237228
MFI,0.029568818039182886
LTA,0.17670703013270234
AFI,0.03791855554590245
IWR,0.20472954517153133
BEA,0.04731394610739245
MTW,0.03928951367020096
MEL,0.11137460779428274
LEV,0.04818142167576053
FAU,0.13335225379636517
BEC,0.07659480686854808
FER,0.13439338920772503
ATO,0.17221833200317932
MWW,0.14720564730661118
IMF,0.10233463050887287
AEN,0.05463068323441735
STF,0.362192869162962
MAZ,0.19411425694620524
AEI,0.36595317559350404
GIS,0.37453639539574846
TON,0.22300060431299104
ITE,0.4225573767352666
NON,0.6214887132963558
MOR,0.07788017884078616
AST,0.3425535688034675
PHI,0.27131719673143656
SAV,0.47146653408932154
UOV,0.3294086682548466
ITT,0.5309221640122442
MTT,0.18291632561918358
ITG,0.33079609242797603
CON,0.49225116047855055
NSI,0.701354630639629
ERI,0.11487448697436312
MTN,0.43745919024055924
MRE,0.3807420860144016
AFR,0.13363204102952964
SWY,0.28088068985454984
LAU,0.855060198558762
DDR,0.2486829279970753
AFX,0.878903834466885
UFI,0.4378125066160813
ISV,0.40228148051163193
ANA,0.11298094721883484
CLO,0.5688249719216851
OFF,0.11067452147759245
STI,1.169033914940315
CTH,0.17535916150898992
SFS,0.6343714891636398
AWO,0.18363089573337346
DOH,1.2094002848883014
SOD,0.22702003219967737
STW,0.15884834461190342
UOZ,0.7690124373955597
MEI,0.33474200518635766
ETL,0.18034973485768246
AVE,0.9908121113629462
SZR,0.36684079569790273
JST,1.2902943827204973
IFR,0.9087455959845117
IFW,1.219463404284935
CGS,0.8281667045601899
PWN,0.16873177602262718
ATS,0.4025176546670027
RTH,0.7177071808174904
EUO,0.27217263784731777
EMT,0.9002247470620854
BPH,0.7124673471903706
AWW,1.2149873104980515
ASV,0.28662417856000066
IHW,0.4787569051708015
RWY,0.9606687887603323
LTJ,1.0789692812467164
SFH,1.3435920111451514
NES,0.331403139098287
IRR,0.0857685173542054
TUN,0.02501894061011586
IWV,0.7987481390746043
EON,0.597623462011466
STO,0.36717270305154703
ITW,0.9347196826482703
SFW,0.997055091842082
IFU,0.201073028300254
VFI,0.44404256545452736
EEI,1.4703819363255548
SFG,1.7506428013034718
LOS,0.8067394206627095
SFV,1.0258865650948912
IFO,0.9260867812642088
RTE,1.6676020436495569
MER,1.8213877648505838
AFN,0.4887445974844178
APC,0.9900210319919884
SFN,0.4733698338387221
SSY,0.4806337939220392
PUN,1.066064078432365
LTL,0.6087095878619639
UOS,0.47098250479009124
CGF,0.9670629401936597
AHT,0.30222567117993626
VET,0.42442304287794475
ABW,0.5249759685621858
PWW,1.231942272185597
