zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.45866487908114295
AEL,CCCNCCC,0.5094311837676869
CHA,OSDA-free,0.16476207265236853
MFI,OSDA-free,0.4637098509328426
CHA,CCN(CC)CC,0.14837031078628587
LTA,C[N+](C)(C)C,0.4672952163077243
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.7127250102511407
CHA,C1COCCN1,0.3311542350195561
ATO,CCCNCCC,0.3775092643835565
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.8648903509900054
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.45860643067623674
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.49310396228180914
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,1.174835842001332
LEV,C[N+]12CCC(CC1)CC2,0.31352455988468525
AFI,CCCN(CCC)CCC,0.21687575826396494
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6555508617581645
MAZ,OSDA-free,0.10999238426100759
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.9746435771670676
AEN,CC[n+]1ccn(C)c1C,0.17521100027968156
FAU,C1COCCOCCOCCOCCOCCO1,0.12128809677154972
FAU,CC[N+](CC)(CC)CC,0.10207629135611043
GIS,CCCNCCC,0.4160312846486207
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.4945230778318496
PHI,OSDA-free,0.05507785515035872
LEV,C[N+]1(C)CCCCC1,0.5711428564592365
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.098382409653853
FER,C[N+]1(Cc2ccccc2)CCCC1,0.3068735866197885
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.218092709233126
SAV,C1CNCCCNCCNCCNC1,0.04373973143196165
AEI,CC[P+](CC)(CC)CC,0.010758725469711813
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.04325712191618755
