zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.2030792236328125
AEL,CCCNCCC,2.531177520751953
CHA,OSDA-free,2.256755828857422
MFI,OSDA-free,4.05103874206543
CHA,CCN(CC)CC,2.4735641479492188
LTA,C[N+](C)(C)C,3.187514305114746
MEL,CCCC[N+](CCCC)(CCCC)CCCC,2.8516931533813477
CHA,C1COCCN1,3.0505523681640625
ATO,CCCNCCC,3.6447649002075195
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.391007423400879
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,3.9399352073669434
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5.120562553405762
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.103277206420898
LEV,C[N+]12CCC(CC1)CC2,2.5120582580566406
AFI,CCCN(CCC)CCC,3.435718536376953
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.030895233154297
MAZ,OSDA-free,2.292837142944336
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,5.307983875274658
AEN,CC[n+]1ccn(C)c1C,3.691229820251465
FAU,C1COCCOCCOCCOCCOCCO1,1.7199373245239258
FAU,CC[N+](CC)(CC)CC,2.922821044921875
GIS,CCCNCCC,4.9231157302856445
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5.188286304473877
PHI,OSDA-free,1.7543878555297852
LEV,C[N+]1(C)CCCCC1,4.63996696472168
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.520495891571045
FER,C[N+]1(Cc2ccccc2)CCCC1,4.798482894897461
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.6538405418396
SAV,C1CNCCCNCCNCCNC1,1.8468084335327148
AEI,CC[P+](CC)(CC)CC,1.8339157104492188
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,3.759601593017578
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,2.9171152114868164
NSI,c1cc(-c2ccncc2)ccn1,4.604404449462891
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,3.9581141471862793
FER,C1CNCCN1,2.7886266708374023
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.9558534622192383
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,3.946805953979492
MWW,CCCCCCC[N+](C)(C)C,6.197802543640137
MFI,CCN,2.920344352722168
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,2.067948341369629
TON,NCCCCCCCCN,3.9039011001586914
AST,c1ccncc1,6.024343967437744
AFR,CCC[N+](CCC)(CCC)CCC,4.13852596282959
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,3.5328502655029297
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,3.767643928527832
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,3.2966461181640625
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,3.8803677558898926
MFI,CCCN(CCC)CCCCCN(CCC)CCC,3.690883159637451
STF,CCC1CCCC[N+]12CCCCC2,4.467221736907959
