zeo,MMD
CHA,0.29227638244628906
AEL,0.8985557556152344
MFI,0.18113136291503906
LTA,0.4920530319213867
AFI,0.0979461669921875
IWR,0.4785442352294922
BEA,0.06678295135498047
MTW,0.11143302917480469
MEL,1.3512954711914062
LEV,0.21001434326171875
FAU,0.3037528991699219
BEC,0.20551395416259766
FER,0.04422283172607422
ATO,1.672551155090332
MWW,1.7340888977050781
IMF,1.858694076538086
AEN,0.5605144500732422
STF,0.18447113037109375
MAZ,0.41105175018310547
AEI,1.3864269256591797
GIS,2.6296701431274414
TON,0.1701650619506836
ITE,0.8294277191162109
NON,0.3176097869873047
MOR,0.0656576156616211
AST,0.5529274940490723
PHI,0.5693836212158203
SAV,1.4406728744506836
UOV,3.339423179626465
ITT,2.2013325691223145
MTT,0.38529205322265625
ITG,0.5244626998901367
CON,0.8784666061401367
NSI,2.85382080078125
ERI,0.6228618621826172
MTN,0.5411911010742188
MRE,0.6880283355712891
AFR,1.0771923065185547
SWY,4.531882286071777
LAU,1.0577545166015625
DDR,0.48444652557373047
AFX,1.9010052680969238
UFI,4.630616188049316
ISV,1.2781648635864258
ANA,0.04872417449951172
CLO,5.364759922027588
OFF,1.8783063888549805
STI,4.63409423828125
CTH,0.2753610610961914
SFS,0.8505373001098633
AWO,0.2836618423461914
DOH,3.3445115089416504
SOD,0.40810203552246094
STW,-0.037932395935058594
UOZ,2.7622947692871094
MEI,1.7244319915771484
ETL,1.3364486694335938
AVE,2.7965641021728516
SZR,0.8334884643554688
JST,3.240968704223633
IFR,3.359893321990967
IFW,1.397287368774414
CGS,2.3042702674865723
PWN,0.2723865509033203
ATS,0.9995136260986328
RTH,0.4007225036621094
EUO,0.21308517456054688
EMT,0.9819865226745605
BPH,0.9404888153076172
AWW,2.701810836791992
ASV,0.6204433441162109
IHW,0.5676450729370117
RWY,4.471458911895752
LTJ,3.401491641998291
SFH,1.521714210510254
NES,-0.8194990158081055
IRR,1.1949615478515625
TUN,2.045138359069824
IWV,-0.5181922912597656
EON,2.5267133712768555
STO,1.1076250076293945
ITW,0.2578859329223633
SFW,4.461390972137451
IFU,3.5579586029052734
VFI,1.5915508270263672
EEI,5.397855281829834
SFG,2.497359275817871
LOS,4.557223796844482
SFV,7.282067775726318
IFO,5.310394287109375
RTE,4.971273422241211
MER,4.905796051025391
AFN,4.223475456237793
APC,4.084542274475098
SFN,3.9602088928222656
SSY,0.33626556396484375
PUN,5.400776386260986
LTL,3.462031364440918
UOS,2.5848751068115234
CGF,5.660170078277588
AHT,5.38201904296875
VET,0.6033191680908203
ABW,2.8904314041137695
PWW,1.042069435119629
