,0
Si/Al,0.6285101148759116
Al/P,0.789933854797251
Si/Ge,0.8408349844359513
Si/B,0.8488402691481282
Na/T,0.8007880280213062
K/T,0.9287825804125347
OH/T,0.7557208466359937
F/T,0.8569376115548585
H2O/T,0.6164919352999128
sda1/T,0.5850521329656171
cryst_temp,0.5379023228885292
cryst_time,0.43082059675807416
