,0
Si/Al,0.5857082821704185
Al/P,0.7400085886056924
Si/Ge,0.819344219078221
Si/B,0.8335290393254391
Na/T,0.7814330835398525
K/T,0.9203866346227882
OH/T,0.6973217396881084
F/T,0.8232434806132362
H2O/T,0.6012903586266598
sda1/T,0.556116185985544
cryst_temp,0.4972185892346359
cryst_time,0.3990568326304683
