,0
Si/Al,0.5490293341156858
Al/P,0.6949668908251145
Si/Ge,0.772631161826444
Si/B,0.7928680937134186
Na/T,0.7167948799440668
K/T,0.8552502890018798
OH/T,0.6634633567544228
F/T,0.7713744012491355
H2O/T,0.5817375645396801
sda1/T,0.537495644456663
cryst_temp,0.4815495552204038
cryst_time,0.4037100068475482
