,0
Si/Al,0.5666486758001148
Al/P,0.7246428944109773
Si/Ge,0.8039066032341271
Si/B,0.8206667745963099
Na/T,0.7661587822935387
K/T,0.8991481096075515
OH/T,0.681887169878325
F/T,0.8122362021310012
H2O/T,0.596230172029634
sda1/T,0.544462445399153
cryst_temp,0.4901000996199402
cryst_time,0.4114977317518891
