,0
Si/Al,0.6679354501778915
Al/P,0.8115264314337716
Si/Ge,0.8555719932455407
Si/B,0.8585296217193228
Na/T,0.8059009952286496
K/T,0.9304670597743656
OH/T,0.751833710308802
F/T,0.857398566539558
H2O/T,0.6381909259794194
sda1/T,0.5919905648943118
cryst_temp,0.5590579151069356
cryst_time,0.4444605392388906
