,0
Si/Al,0.585596516234641
Al/P,0.7251138708539089
Si/Ge,0.8068799054486713
Si/B,0.826592047230306
Na/T,0.771194718284109
K/T,0.9106084421315711
OH/T,0.6841904928727331
F/T,0.8191806762684949
H2O/T,0.5959547944628931
sda1/T,0.5470458388213786
cryst_temp,0.4899364469692617
cryst_time,0.4134073940480256
