,0
Si/Al,0.5605994236014442
Al/P,0.6876715245912902
Si/Ge,0.7700080070974098
Si/B,0.792901605794277
Na/T,0.7161042171574694
K/T,0.8480792905815103
OH/T,0.6441254464274684
F/T,0.7606274914941316
H2O/T,0.5714908160258522
sda1/T,0.5428708217285375
cryst_temp,0.4738140181586689
cryst_time,0.41185326258368077
