,0
Si/Al,0.5613491541620784
Al/P,0.7140802064973272
Si/Ge,0.7927917630586294
Si/B,0.8099133414504032
Na/T,0.7445934415623021
K/T,0.8862690469213098
OH/T,0.6793649257199332
F/T,0.7927126627590899
H2O/T,0.5863013158670446
sda1/T,0.5359004670826176
cryst_temp,0.4765310616816541
cryst_time,0.3960165260067471
