zeo,MMD
CHA,3.7462315559387207
AEL,4.440340518951416
MFI,3.4235143661499023
LTA,3.849883556365967
AFI,4.486052513122559
IWR,4.212833881378174
BEA,3.608480453491211
MTW,2.9000844955444336
MEL,3.499704360961914
LEV,4.254575729370117
FAU,4.581728935241699
BEC,4.550402641296387
FER,4.013868808746338
ATO,5.180708885192871
MWW,4.367739200592041
IMF,5.0862321853637695
AEN,5.326927661895752
STF,3.422659397125244
MAZ,4.3948655128479
AEI,4.653133869171143
GIS,4.644218921661377
TON,2.450861930847168
ITE,4.183197975158691
NON,4.8840413093566895
MOR,4.258663177490234
AST,4.573254585266113
PHI,4.662734031677246
SAV,4.297839164733887
UOV,5.743093490600586
ITT,4.585968971252441
MTT,3.631168842315674
ITG,4.730327129364014
CON,3.9183592796325684
NSI,3.841156482696533
ERI,4.009546279907227
MTN,3.186070442199707
MRE,3.9841666221618652
AFR,4.913486003875732
SWY,5.737157344818115
LAU,4.7754292488098145
DDR,3.1883907318115234
AFX,4.541411876678467
UFI,6.4054131507873535
ISV,4.7799906730651855
ANA,3.757378101348877
CLO,6.344244480133057
OFF,4.649134635925293
STI,6.5698347091674805
CTH,6.060816287994385
SFS,5.872326374053955
AWO,5.336188793182373
DOH,6.126099109649658
SOD,4.067141056060791
STW,5.405609130859375
UOZ,4.8088250160217285
MEI,6.318379878997803
ETL,5.345104217529297
AVE,4.977457046508789
SZR,4.06008243560791
JST,5.117398262023926
IFR,5.438393592834473
IFW,5.820648670196533
CGS,5.106008052825928
PWN,6.307164669036865
ATS,6.645108699798584
RTH,4.340987682342529
EUO,2.8856678009033203
EMT,4.093827724456787
BPH,3.810640811920166
AWW,6.294075012207031
ASV,3.5975470542907715
IHW,5.667042255401611
RWY,7.641668796539307
LTJ,6.26614236831665
SFH,4.839376926422119
NES,2.880641460418701
IRR,6.87558126449585
TUN,6.189011573791504
IWV,4.455810070037842
EON,4.099029541015625
STO,4.9726948738098145
ITW,3.314384937286377
SFW,6.140300750732422
IFU,6.795522212982178
VFI,5.351924896240234
EEI,4.652065277099609
SFG,7.652350902557373
LOS,7.198645114898682
SFV,6.290695667266846
IFO,6.459195137023926
RTE,7.651919841766357
MER,7.58296537399292
AFN,7.26224946975708
APC,6.461039066314697
SFN,6.842486381530762
SSY,6.818150997161865
PUN,7.230092525482178
LTL,6.419537544250488
UOS,6.891063690185547
CGF,6.340943336486816
AHT,7.265435218811035
VET,5.207156181335449
ABW,7.489250183105469
PWW,6.651731491088867
