zeo,WSD
CHA,0.15101453809161963
AEL,0.24980609067752652
MFI,0.1192492427459878
LTA,0.1654019235860369
AFI,0.30341507788780375
IWR,0.638069069008718
BEA,0.08766122421792971
MTW,0.10194869907748634
MEL,0.09324370061985901
LEV,0.16589111915609472
FAU,0.14295802413754116
BEC,0.5806503310689757
FER,0.3261304024725707
ATO,0.1524004675893364
MWW,0.5400796317527803
IMF,0.647423737504646
AEN,0.9605132156846473
STF,0.19385259557458556
MAZ,0.13185241520306518
AEI,0.5531875538053566
GIS,0.39443853164139797
TON,0.12295183554602318
ITE,0.4582841298384992
NON,0.9363569538398532
MOR,0.488912246490499
AST,0.6910582561988408
PHI,0.17665773814495772
SAV,0.2827770556131469
UOV,1.0900748411397543
ITT,0.5776271054221578
MTT,0.24904860731798234
ITG,0.6544245570258918
CON,0.5773898794209635
NSI,0.37546190375674926
ERI,0.40609611972061066
MTN,0.34199209904251515
MRE,0.38147711315534755
AFR,0.6217250956003897
SWY,0.44629623061394497
LAU,0.7812489094520451
DDR,0.2057037973327302
AFX,0.7204765311186658
UFI,0.7472662526003357
ISV,0.5377957090851864
ANA,0.410444924890239
CLO,1.2160805280640326
OFF,0.6539376456738606
STI,1.1488910451961027
CTH,0.905719637639048
SFS,0.9840751617919646
AWO,0.7360628175144226
DOH,1.3830600089489344
SOD,0.725527215617738
STW,0.8237787134179088
UOZ,0.8366450870199815
MEI,0.5986754454451758
ETL,0.5434291510567788
AVE,0.13361987647115453
SZR,0.5952580033127534
JST,1.3013052938510938
IFR,0.7240657634412832
IFW,1.0649411023412352
CGS,0.5929583670972216
PWN,0.5454196838466916
ATS,1.030202842877549
RTH,0.717632447469846
EUO,0.3980247720530205
EMT,1.0478127540766482
BPH,0.36373666875568156
AWW,1.171563689780351
ASV,0.6022878839263772
IHW,0.5750759561508358
RWY,1.1479515781076848
LTJ,0.9240239949288636
SFH,1.142234998290877
NES,0.2751174307913269
IRR,0.8296178532209053
TUN,0.5157593052099203
IWV,0.6468001622810797
EON,0.5652886717254646
STO,0.5403958225635181
ITW,0.7240060767126696
SFW,0.6836145300678464
IFU,0.9511814489279168
VFI,0.5433725204888199
EEI,0.3144920303732729
SFG,1.8862663339886692
LOS,1.0430901114258344
SFV,0.549830514500549
IFO,0.6671401319696326
RTE,1.647733300440331
MER,1.7257070513552093
AFN,1.0944503755261263
APC,0.6883338116473761
SFN,0.8445604324797393
SSY,0.8995387352384361
PUN,1.215822655533581
LTL,1.134338676757118
UOS,1.0356322489246286
CGF,0.9193494768117201
AHT,1.0430996910913777
VET,0.6123686729367963
ABW,0.9042870547177723
PWW,0.7489390447104791
