zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.29140497724107417
AEL,CCCNCCC,0.24537856969000246
CHA,OSDA-free,0.0664819659337704
MFI,OSDA-free,0.045273283473515336
CHA,CCN(CC)CC,0.8630067604556129
LTA,C[N+](C)(C)C,0.2769632379862236
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.5255117791364363
CHA,C1COCCN1,1.0043029443020488
ATO,CCCNCCC,0.12076275283161021
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5518455045009616
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.016102058862507
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.12845027734686126
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.2997622460122398
LEV,C[N+]12CCC(CC1)CC2,0.21190941507496058
AFI,CCCN(CCC)CCC,0.04259438468405485
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.21699084182627812
MAZ,OSDA-free,0.1319253691370906
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.7673607267491407
AEN,CC[n+]1ccn(C)c1C,0.04622744788112715
FAU,C1COCCOCCOCCOCCOCCO1,0.07406058099233484
FAU,CC[N+](CC)(CC)CC,0.16598830403460224
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1.192202390650786
PHI,OSDA-free,0.8088628703027989
GIS,CCCNCCC,1.742108086512996
LEV,C[N+]1(C)CCCCC1,0.07074609650709296
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5629833620456011
FER,C[N+]1(Cc2ccccc2)CCCC1,0.0979839782961702
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.16807814271750507
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.5157682491698128
SAV,C1CNCCCNCCNCCNC1,1.0135800238440127
AEI,CC[P+](CC)(CC)CC,1.2000073177826787
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.2294068942534922
NSI,c1cc(-c2ccncc2)ccn1,1.7398708491794934
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.35524606227863437
FER,C1CNCCN1,0.028318173766740968
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.006006696133613215
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.2021610656173815
MWW,CCCCCCC[N+](C)(C)C,0.024885465189720138
MFI,CCN,0.03286846192718475
TON,NCCCCCCCCN,0.4145743601415956
AFR,CCC[N+](CCC)(CCC)CCC,0.15224925832061337
AST,c1ccncc1,0.3137803687665994
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.07838471348116366
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.34386133491584425
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.4948122185433481
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.609446398526776
STF,CCC1CCCC[N+]12CCCCC2,0.3588958107438992
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.12932842649973425
CHA,CC(C)NC(C)C,0.9222216208050031
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.08959928375082546
ITE,NCCNCCNCCNCCNCCN,0.05949762259368444
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.25778457565339963
UFI,CC[N+](CC)(CC)CC,0.28701678208420056
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.524780808326831
CLO,C1CN2CCC1CC2,0.8287797414803257
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.1424144310454637
AFI,[CH]1C=CC=C1,0.20973076303008498
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,1.0518506475158027
LAU,c1c[nH]cn1,0.6454563009205836
LEV,CC[N+](C)(C)CC,0.5805782453959162
OFF,C[N+](C)(C)Cc1ccccc1,0.051671724569180184
FER,NCCCCN,0.6207324678453742
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.46046074057061515
STI,CC[N+](CC)(CC)CC,1.500388486501386
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.7415410735860952
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.8034210877161299
MTN,C1CCNC1,0.6436821629389851
AFI,CCN(C(C)C)C(C)C,0.38009040424616664
AEN,CC[N+](CC)(CC)CC,0.11007680325781544
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.5358589846175543
AST,CC(C)[N+](C)(C)C,0.024980776795373527
MTW,C1CN2CCN1CC2,0.3038060772365345
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.40335399149308737
MTW,C1CCC[N+]2(CC1)CCCCC2,0.5872037045969843
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,0.006448401540375393
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,0.3388001816183266
MFI,C1CCNC1,0.0633455137590414
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,0.8426055021247203
NON,CC1CCCN1,0.011413551363508252
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,0.004304566410382393
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,0.10548579815461152
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.3846467646457609
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.3900174897499515
CHA,CN(CCO)CCO,0.891494368535435
FAU,Cc1cccc(C)[n+]1C,0.10373793528449002
NON,CC1CCCCN1,0.0005530116534414236
CHA,CN1CCNCC1,0.4842413296764073
ERI,C[N+]1(C)CCCCC1,0.04602023785600453
AFI,C1CCCNCC1,0.02752322002711821
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.7248725231533776
ITE,C[N+]1(C)CCCCC2CCCCC21,0.8362260919275372
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.36002661252148016
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.3622822167583166
AVE,C1CC[N+]2(CC1)CCCC2,0.9515908589991898
MWW,CCCCCC[N+](C)(C)C,0.037775665327478836
STW,CCc1n(C)cc(C)[n+]1C,0.00010695044712959807
FER,CCCCN,1.3378282215906538
TON,CC(N)CN,0.01016821435817149
ETL,C[N+](C)(C)CCO,0.45245109500257286
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.38631176104285425
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7436615148958811
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.31690606155244727
MEI,CN(CCO)CCO,0.3851075682647318
AEL,CCNCC,0.8139677347447095
CHA,NCCNCCN,0.20023749891832981
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,0.39206842075838483
AEL,CCCCNCCCC,0.18240962727016452
MFI,CCCNCCC,0.13257976964538148
GIS,C[N+](C)(C)C,1.0556596082025027
FER,NC1CCCCC1,0.06027821570393199
SOD,C1CCC2(C1)CCC[NH2+]2,0.14748293095909315
DOH,CC1CNCCN1,0.3735934829356546
TON,CCC(C)N,0.07033418959637104
STF,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,0.9236133379832059
MOR,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.0076622389458438
AFI,Fc1cccc(CN2CCCC2)c1,0.1737964307560803
AFI,CN1C2CCC1CC(O)C2,1.1401999577508521
MFI,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.27534497335267943
IFW,CN(C)[P+](CCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,0.5299815828897253
AWO,CNC,0.2199834715414724
JST,NCCN,1.9185902081542898
MFI,CN(C)CC(C)(C)CN(C)C,1.19020399632525
STF,CC[N+]1(C)C2CCCC1CCC2,0.7601660697246508
PWN,C[N+]12CC[N+](C)(CC1)CC2,0.0009573698089600032
MFI,CC[N+](CC)(CC)CCCCCCCCC[N+](CC)(CC)CC,0.03239496595162039
AEN,C[N+](C)(C)C,0.24629902740830348
BEA,C[N+](C)(Cc1ccccc1)Cc1ccccc1,0.8209712172374919
BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1,0.6357160491118814
MFI,CC[N+](CC)(CC)CCCCCCC[N+](CC)(CC)CC,0.5037465417983159
MTW,CC[N+]1(CC)CCCC2CCCCC2C1,1.015261228404189
MTW,C[N+](C)(C)CCCC[N+](C)(C)C,0.01228793411278271
MOR,CN(C)CCCN(C)C,0.0099561110263627
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2)c1,0.08668465297438693
CGS,C1CN2CCC1CC2,0.733016577560449
BEA,CC1CC[N+]2(CCCC3CCCCC32)CC1,0.46255192213368435
MRE,CC[N+](C)(C)CCCCCC[N+](C)(C)CC,0.7718711234799631
LAU,Cn1ccnc1,0.5513000066462366
EMT,CC[N+](CC)(CC)CC,0.8749190257432689
TON,CCn1cc[n+](CC)c1,0.66632551346153
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2C)c1,0.002359230941685715
SAV,C1CNCCNCCCNCCNC1,0.08607331860301187
DDR,C1CN2CCC1CC2,0.14323971660940493
BEA,C[N+](C)(C)Cc1ccccc1,0.9516832115835896
MEL,CCCN,0.11276676792398557
MTW,N[C@H]1CC[C@H](N)CC1,0.6808020498493859
ATS,CCCNCCC,0.02459245972540789
MWW,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.08140565473036646
AFI,C1CN2CCN1CC2,0.6839640467022715
IHW,C[N+]1(C)CC2C(C1)C1C[N+](C)(C)CC21,0.9681062479902698
MTW,C[N+](C)(C)C1CC2CC1C1CCCC21,0.373240761893696
IFR,OC1C[N+]2(Cc3ccccc3)CCC1CC2,1.0811387697684025
MTW,NCC1CCNCC1,0.40738481944767635
FAU,C(CCN1CCOCCOCCOCCOCC1)CN1CCOCCOCCOCCOCC1,0.013472879280084653
FER,Cn1cc[n+](C)c1,0.10544940419516327
AEL,CCN1C=CN(C)C1C(=O)[O-],0.8046223332642088
AEN,OSDA-free,0.05241087191508224
MTW,C[N+]1(C2CCCCC2)CCCC1,0.5932628447929919
MTW,CN(C)CCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCN(C)C)cc1,0.2968228643693505
GIS,NCCN,0.1956748043248201
MTW,C[N+](C)(C)CCCCC[N+](C)(C)C,0.026410050286012496
EUO,C[N+](C)(C)CCCCC[N+](C)(C)C,0.16721511575437345
MFI,CCn1ccc[n+]1CCCCCC[n+]1cccn1CC,0.0024877988424208595
BEA,CCC[N+]1(C)CCCC1,1.0028192043828188
LTJ,OSDA-free,1.6948066852821027
MFI,CN(C)CCCCCCN(C)C,0.8002537726031271
MRE,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.141345153012586
BEA,C1CC[N+]2(CC1)CCCC1CCCCC12,0.5418719901187365
MEL,CC1CC(C)C[N+](C)(C(C)C)C1,0.2700807467716347
MEL,CC1CC(C)C[N+]2(CCCC2C)C1,0.4707558236395041
BEC,C[N+]12CCN(CC1)CC2,0.1084838103389863
MFI,CCCC[N+]1(C)CCCC1,0.3463437593099128
BEA,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.15451235515253806
BEA,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.5328431181168786
RTH,CN1CCCCC1,0.36290250833592474
ASV,CC[P+](CC)(c1ccccc1)c1ccccc1,0.37394321100518724
RWY,NCCN(CCN)CCN,1.4078724198745216
MFI,CCCCC[N+]12CCC(CC1)CC2,0.00014947678913315954
