zeo,osda,Si/Al_ae,Si/Al_pred_mean,Si/Al_true_mean,Al/P_ae,Al/P_pred_mean,Al/P_true_mean,Si/Ge_ae,Si/Ge_pred_mean,Si/Ge_true_mean,Si/B_ae,Si/B_pred_mean,Si/B_true_mean,Na/T_ae,Na/T_pred_mean,Na/T_true_mean,K/T_ae,K/T_pred_mean,K/T_true_mean,OH/T_ae,OH/T_pred_mean,OH/T_true_mean,F/T_ae,F/T_pred_mean,F/T_true_mean,H2O/T_ae,H2O/T_pred_mean,H2O/T_true_mean,sda1/T_ae,sda1/T_pred_mean,sda1/T_true_mean,cryst_temp_ae,cryst_temp_pred_mean,cryst_temp_true_mean,cryst_time_ae,cryst_time_pred_mean,cryst_time_true_mean
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,18.247026691017894,12.746822109641284,30.99384880065918,0.20146659647887324,0.20146659647887324,0.0,0.13892796428571427,0.13892796428571427,0.0,0.18181818181818182,0.18181818181818182,0.0,0.05526539520074818,0.04904015525529888,0.10430555045604706,0.019943455012985428,0.024997145181992014,0.005053690169006586,0.1568483226077744,0.1453367359859756,0.30218505859375,0.2160608519676818,0.00013042494023904382,0.21619127690792084,0.7100994481301939,24.089472542836603,24.799571990966797,0.41510202114665384,0.10108946139729148,0.5161914825439453,14.32392362365303,139.65512605896416,153.9790496826172,100.62755316317316,219.5108157974505,118.88326263427734
AEL,CCCNCCC,0.07909725866548921,0.013161395869327528,0.09225865453481674,0.015940843883627487,0.9445452701414885,0.960486114025116,0.0,0.0,0.0,0.0,0.0,0.0,0.000580966065172106,0.0,0.000580966065172106,0.0,0.0,0.0,0.0,0.0,0.0,0.03055266522753178,0.000417574784279476,0.030970240011811256,7.151965243723115,22.36769952068118,29.519664764404297,0.07459288708566592,0.41207820050119326,0.33748531341552734,4.81136158337975,190.53331592908287,185.72195434570312,29.5297635619053,104.52918372792092,74.99942016601562
CHA,OSDA-free,1.2857275309329248,7.647670715832212,8.933398246765137,0.029234895824175825,0.029234895824175825,0.0,0.07379629629629629,0.07379629629629629,0.0,2.136754274368286,0.0,2.136754274368286,0.05890400432968973,0.3077902021350944,0.24888619780540466,0.18935535429300954,0.2221675706070454,0.41152292490005493,0.08226482569681648,0.422594591970315,0.34032976627349854,0.06320939216132554,0.0002758949685534591,0.063485287129879,40.99132548884569,16.841060528000018,57.8323860168457,0.00020674836226415095,0.00020674836226415095,0.0,44.91869901312329,107.68516756402515,152.60386657714844,81.86178931729492,142.30357703702148,60.44178771972656
MFI,OSDA-free,16.71005281885196,27.206847815913665,43.916900634765625,0.0,0.0,0.0,10.000734,10.000734,0.0,22.84625476982422,7.1983543,30.04460906982422,0.030291535591138286,0.35079301211739866,0.3205014765262604,0.014134575654634154,0.014134575654634154,0.0,0.016989547691604046,0.26421610645268306,0.2812056541442871,0.016454269022439027,0.016454269022439027,0.0,10.122313248506355,27.008137953886223,37.13045120239258,0.002072926579114398,0.009954540958699187,0.00788161437958479,25.522451778117386,146.8292327921951,172.3516845703125,16.065579663845085,67.94498563918688,51.8794059753418
CHA,CCN(CC)CC,0.20294223891421204,0.011542512310305786,0.21448475122451782,0.1319894419323453,0.8029654397357455,0.9349548816680908,0.0,0.0,0.0,0.00036521936813186816,0.00036521936813186816,0.0,0.0004819111878949875,0.00043675116226415093,0.0009186623501591384,0.0,0.0,0.0,0.0,0.0,0.0,0.014966522390994982,0.0015387041018867927,0.016505226492881775,1.5804514661507767,16.22563793509434,17.806089401245117,0.2515844860653344,0.4008434852977332,0.6524279713630676,12.818224448183798,170.55883548833964,183.37705993652344,36.541341928969246,78.1795522256001,41.63821029663086
LTA,C[N+](C)(C)C,3.622699400166198,6.284668346623107,2.661968946456909,0.23128333687782288,0.0,0.23128333687782288,0.10868238260869564,0.10868238260869564,0.0,0.0,0.0,0.0,0.39679710660413137,0.05223108734652168,0.4490281939506531,0.0,0.0,0.0,0.17903661118479053,1.1411125599000005,0.96207594871521,0.01195652224123478,0.0,0.01195652224123478,31.502566845885575,33.28242155743474,64.78498840332031,1.0183162350476112,0.8242922167956507,1.8426084518432617,1.0672953485385364,106.7616917730435,107.82898712158203,19.077817678167804,137.18039155034782,156.25820922851562
MEL,CCCC[N+](CCCC)(CCCC)CCCC,14.647960722938368,11.314395844444444,25.962356567382812,0.0,0.0,0.0,0.0,0.0,0.0,7.783884048461914,0.0,7.783884048461914,0.12126840346425619,0.002383861011566265,0.12365226447582245,0.0014918949455022812,0.0,0.0014918949455022812,0.11381215429879393,0.3919476923999902,0.2781355381011963,0.0,0.0,0.0,9.769209376548957,32.75165701749401,42.52086639404297,0.17228209016123935,0.3737755471209638,0.20149345695972443,22.91039855221669,169.65060240963857,146.74020385742188,15.385398979376873,52.43045795421688,67.81585693359375
CHA,C1COCCN1,0.7801106730334366,1.0041290679804886,0.224018394947052,0.012282503404762224,0.9627404086206894,0.9750229120254517,0.0,0.0,0.0,0.0,0.0,0.0,0.02042788573170732,0.02042788573170732,0.0,3.3217505159024294,3.3217505159024294,0.0,0.001068035175609756,0.001068035175609756,0.0,1.168275543024934,1.2183941532878049,0.05011861026287079,30.969917376990978,49.66700371121949,18.697086334228516,0.9167175386665387,1.7325400207756085,0.8158224821090698,30.17161173006383,150.05853658536586,180.2301483154297,66.72535392145392,170.14030143121954,103.41494750976562
ATO,CCCNCCC,0.03622987700290883,0.010746912829206347,0.04697678983211517,0.007139390701022874,0.9946605503619044,1.0017999410629272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02904067002236843,0.0,0.02904067002236843,45.39253762146652,2.3476204595881645,47.74015808105469,0.2918097172894135,0.09486689222673027,0.3866766095161438,6.565624186305826,198.31357950857145,191.74795532226562,89.42799760301045,142.6132621904128,53.185264587402344
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,32.92461771889058,53.597289990619096,20.672672271728516,0.0,0.0,0.0,5.640986344390296,14.826276680999182,9.185290336608887,22.299463272094727,0.0,22.299463272094727,0.0,0.0,0.0,0.0,0.0,0.0,0.18550510704517365,0.0,0.18550510704517365,0.25131509850579425,0.4515284265096776,0.20021332800388336,0.7575959927253253,5.983786559741927,5.226190567016602,0.008883140372167697,0.2497212955225812,0.2408381551504135,13.525808912707902,161.39354838709679,174.9193572998047,131.988308443281,193.17297695710963,325.1612854003906
