,0
Si/Al_prec,0.42632155379467146
Al/P_prec,0.6304835571636649
Si/Ge_prec,0.7639787164249534
Si/B_prec,0.7861534522824849
Na/T_prec,0.6939337842563651
K/T_prec,0.9275369716901976
OH/T_prec,0.5663722846249732
F/T_prec,0.7850950199740525
H2O/T_prec,0.3255437349388964
sda1/T_prec,0.262562203328333
cryst_temp_prec,0.19193008604298972
cryst_time_prec,0.16019096594365465
