,0
Si/Al_prec,0.32253936724366833
Al/P_prec,0.49165565119866167
Si/Ge_prec,0.6365045309131332
Si/B_prec,0.6815443367862722
Na/T_prec,0.5890985333861671
K/T_prec,0.8200322357849258
OH/T_prec,0.43502010285612386
F/T_prec,0.6537966195493076
H2O/T_prec,0.25933646848969466
sda1/T_prec,0.20707129688312537
cryst_temp_prec,0.13630285833242875
cryst_time_prec,0.12702477580165802
