,0
Si/Al_prec,0.35531421485722564
Al/P_prec,0.5383916844803935
Si/Ge_prec,0.7002520950773654
Si/B_prec,0.7405676069251347
Na/T_prec,0.6493375058832055
K/T_prec,0.8960651877990594
OH/T_prec,0.49145901092137584
F/T_prec,0.7352041019514152
H2O/T_prec,0.2813950968386458
sda1/T_prec,0.22209845361727124
cryst_temp_prec,0.15070113677640615
cryst_time_prec,0.13994439202772585
