,0
Si/Al_prec,0.3111815509261747
Al/P_prec,0.4700186502068228
Si/Ge_prec,0.6225453041582065
Si/B_prec,0.6678953036211102
Na/T_prec,0.5746986416610061
K/T_prec,0.8008217181066665
OH/T_prec,0.42051641707555654
F/T_prec,0.6345829260345378
H2O/T_prec,0.2537019412288235
sda1/T_prec,0.20556015967306324
cryst_temp_prec,0.13684257349579995
cryst_time_prec,0.12939906519207645
