,0
Si/Al_prec,0.49155400702443697
Al/P_prec,0.6899992580100108
Si/Ge_prec,0.7839561468996955
Si/B_prec,0.8037062638675553
Na/T_prec,0.6914568366718904
K/T_prec,0.9258437614754818
OH/T_prec,0.5953651510775169
F/T_prec,0.7883238764421557
H2O/T_prec,0.38609106842977825
sda1/T_prec,0.31897557838418067
cryst_temp_prec,0.2498954634572917
cryst_time_prec,0.19244671944940786
