zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.16509937679419567
AEL,CCCNCCC,0.1692286259657344
CHA,OSDA-free,0.22860307598118906
MFI,OSDA-free,0.05276396346025827
CHA,CCN(CC)CC,0.713900979987206
LTA,C[N+](C)(C)C,0.29035608091330894
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.1381712872820865
CHA,C1COCCN1,0.2639204219025645
ATO,CCCNCCC,0.14351020918379784
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.9411836264350129
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.0240892686267824
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.7377521776546023
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.4463513349947461
LEV,C[N+]12CCC(CC1)CC2,0.27115778926936096
AFI,CCCN(CCC)CCC,0.08681066139957891
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6977705867241417
MAZ,OSDA-free,0.06655468782521451
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.3964636361806957
AEN,CC[n+]1ccn(C)c1C,0.6861961733885704
FAU,C1COCCOCCOCCOCCOCCO1,0.15364970198980482
FAU,CC[N+](CC)(CC)CC,0.172382649193293
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.9562226979103716
PHI,OSDA-free,0.13944271195316663
GIS,CCCNCCC,0.49898989662787596
LEV,C[N+]1(C)CCCCC1,0.3016495128083664
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7236965326690115
FER,C[N+]1(Cc2ccccc2)CCCC1,0.6982118913230351
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.6351698915237023
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.645783839087998
SAV,C1CNCCCNCCNCCNC1,0.5325325151974347
AEI,CC[P+](CC)(CC)CC,0.5918534228624919
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.4846508416529217
NSI,c1cc(-c2ccncc2)ccn1,0.8709503692902261
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.6360935882059362
FER,C1CNCCN1,0.49875119324420025
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.5594557255030863
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.21991036525089103
MWW,CCCCCCC[N+](C)(C)C,0.9588721266268375
MFI,CCN,0.3036494458191536
TON,NCCCCCCCCN,0.1533000837476826
AFR,CCC[N+](CCC)(CCC)CCC,0.8642643938674024
AST,c1ccncc1,1.0103505583220165
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.5903822618992172
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.423257738915186
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.4032681551630431
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.4457456754237421
STF,CCC1CCCC[N+]12CCCCC2,0.5346920699984706
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.31528917702354137
CHA,CC(C)NC(C)C,1.1839124038158286
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.14943178932675039
ITE,NCCNCCNCCNCCNCCN,0.4816670663875224
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.44965413627346723
UFI,CC[N+](CC)(CC)CC,0.8761185350199573
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.5435583330117273
