zeo,MMD
CHA,0.27500247955322266
AEL,0.3581991195678711
MFI,0.11943721771240234
LTA,0.6462526321411133
AFI,0.10130691528320312
IWR,1.0215129852294922
BEA,0.13388347625732422
MTW,0.12144756317138672
MEL,0.07740020751953125
LEV,0.42345714569091797
FAU,0.5220470428466797
BEC,1.285954475402832
FER,0.624565601348877
ATO,0.9497823715209961
MWW,0.8823976516723633
IMF,2.2620301246643066
AEN,1.0451750755310059
STF,0.3212165832519531
MAZ,0.5080595016479492
AEI,1.1087541580200195
GIS,1.129983901977539
TON,0.2654285430908203
ITE,0.7768964767456055
NON,1.3260931968688965
MOR,0.561126708984375
AST,1.035400390625
PHI,0.718958854675293
SAV,0.49503231048583984
UOV,2.5619473457336426
ITT,1.6333966255187988
MTT,0.27439212799072266
ITG,1.5834531784057617
CON,0.8301000595092773
NSI,1.3267583847045898
ERI,0.4019351005554199
MTN,0.6433315277099609
MRE,0.7640714645385742
AFR,1.6417031288146973
SWY,1.950662612915039
LAU,1.5713210105895996
DDR,0.34747838973999023
AFX,1.123056411743164
UFI,3.1026320457458496
ISV,0.9965419769287109
ANA,0.38912200927734375
CLO,2.4767918586730957
OFF,2.2142553329467773
STI,3.315819263458252
CTH,2.182440757751465
SFS,2.662456512451172
AWO,0.45964527130126953
DOH,2.0302157402038574
SOD,0.8392128944396973
STW,1.985774040222168
UOZ,1.9785804748535156
MEI,4.238264560699463
ETL,1.4051628112792969
AVE,1.5051565170288086
SZR,0.2854804992675781
JST,1.5603899955749512
IFR,1.7428951263427734
IFW,2.941751003265381
CGS,2.174854278564453
PWN,2.334395408630371
ATS,1.4119949340820312
RTH,1.4937314987182617
EUO,0.4091792106628418
EMT,0.8874363899230957
BPH,0.6097502708435059
AWW,2.3658251762390137
ASV,0.47540760040283203
IHW,2.3435325622558594
RWY,3.9968719482421875
LTJ,3.300304889678955
SFH,1.5207672119140625
NES,-0.7026252746582031
IRR,3.567570686340332
TUN,2.830953598022461
IWV,0.6691322326660156
EON,0.26453113555908203
STO,0.9363985061645508
ITW,-0.019366741180419922
SFW,2.8376545906066895
IFU,3.460256576538086
VFI,1.2805795669555664
EEI,3.359686851501465
SFG,4.339032173156738
LOS,3.978708267211914
SFV,2.685222625732422
IFO,2.0245180130004883
RTE,3.6453065872192383
MER,4.227458477020264
AFN,4.059711933135986
APC,4.30734920501709
SFN,3.4616832733154297
SSY,3.5518689155578613
PUN,4.208467483520508
LTL,4.199453353881836
UOS,3.544552803039551
CGF,3.134343147277832
AHT,2.634732246398926
VET,2.5183839797973633
ABW,3.2193689346313477
PWW,3.420642375946045
