zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,3.72554874420166
AEL,CCCNCCC,3.486652374267578
CHA,OSDA-free,2.2803726196289062
MFI,OSDA-free,1.8477907180786133
CHA,CCN(CC)CC,3.3753433227539062
LTA,C[N+](C)(C)C,3.3833746910095215
MEL,CCCC[N+](CCCC)(CCCC)CCCC,3.685673713684082
CHA,C1COCCN1,3.0626840591430664
ATO,CCCNCCC,4.527520179748535
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.7145819664001465
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,5.124301910400391
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5.120999813079834
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.1177778244018555
LEV,C[N+]12CCC(CC1)CC2,2.7108688354492188
AFI,CCCN(CCC)CCC,4.9995646476745605
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.319583892822266
MAZ,OSDA-free,4.405604839324951
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,4.155941009521484
AEN,CC[n+]1ccn(C)c1C,5.367503643035889
FAU,C1COCCOCCOCCOCCOCCO1,3.9092273712158203
FAU,CC[N+](CC)(CC)CC,3.971446990966797
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5.867133617401123
PHI,OSDA-free,2.031491279602051
GIS,CCCNCCC,4.963179588317871
LEV,C[N+]1(C)CCCCC1,3.4608659744262695
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.600442409515381
FER,C[N+]1(Cc2ccccc2)CCCC1,5.795157432556152
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.61474084854126
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,5.253191947937012
SAV,C1CNCCCNCCNCCNC1,3.176319122314453
AEI,CC[P+](CC)(CC)CC,1.891646385192871
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,4.274588108062744
NSI,c1cc(-c2ccncc2)ccn1,3.1589975357055664
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,3.98124361038208
FER,C1CNCCN1,3.895782470703125
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,5.5125203132629395
