zeo,MMD
CHA,0.1808023452758789
AEL,0.6919040679931641
MFI,0.15254974365234375
LTA,0.7123732566833496
AFI,0.11985397338867188
IWR,0.7560529708862305
BEA,0.042736053466796875
MTW,0.06826210021972656
MEL,0.3973522186279297
LEV,0.23772430419921875
FAU,0.17891407012939453
BEC,0.2089242935180664
FER,0.06253433227539062
ATO,1.2082529067993164
MWW,0.2555580139160156
IMF,1.7859315872192383
AEN,0.4408092498779297
STF,0.18216705322265625
MAZ,0.40952491760253906
AEI,0.9001626968383789
GIS,1.662179946899414
TON,0.37317943572998047
ITE,0.5695095062255859
NON,0.25908851623535156
MOR,0.08664798736572266
AST,0.4437742233276367
PHI,1.3136606216430664
SAV,2.401365280151367
UOV,2.9948043823242188
ITT,1.97857666015625
MTT,0.12150001525878906
ITG,0.7304115295410156
CON,0.39620304107666016
NSI,1.9693970680236816
ERI,0.20566844940185547
MTN,1.1290655136108398
MRE,0.49902820587158203
AFR,0.7055301666259766
SWY,3.403743267059326
LAU,1.4178624153137207
DDR,0.6561660766601562
AFX,1.712395191192627
UFI,3.8059301376342773
ISV,1.4772968292236328
ANA,0.10951805114746094
CLO,2.4758973121643066
OFF,1.9176206588745117
STI,3.816621780395508
CTH,0.683842658996582
SFS,0.7408056259155273
AWO,0.34604454040527344
DOH,1.1861677169799805
SOD,0.4467167854309082
STW,-0.014087677001953125
UOZ,2.886423110961914
MEI,1.9297876358032227
ETL,3.4317402839660645
AVE,3.2513527870178223
SZR,-0.049660682678222656
JST,1.0615425109863281
IFR,1.244009017944336
IFW,0.9723052978515625
CGS,3.3425145149230957
PWN,0.32578277587890625
ATS,0.8828258514404297
RTH,0.31835365295410156
EUO,-0.018629074096679688
EMT,1.3664178848266602
BPH,1.0582151412963867
AWW,2.4658331871032715
ASV,-0.029450416564941406
IHW,2.919282913208008
RWY,4.857010841369629
LTJ,2.9499382972717285
SFH,1.0629568099975586
NES,-1.0984649658203125
IRR,1.5067243576049805
TUN,3.728546142578125
IWV,-0.2565145492553711
EON,1.2029027938842773
STO,2.3789615631103516
ITW,-0.4386301040649414
SFW,4.956225395202637
IFU,2.606198310852051
VFI,1.531045913696289
EEI,5.599804401397705
SFG,4.162933349609375
LOS,4.1264872550964355
SFV,3.169684410095215
IFO,4.6700334548950195
RTE,4.397916793823242
MER,5.133289813995361
AFN,2.167027473449707
APC,6.160346508026123
SFN,3.6971864700317383
SSY,0.4229011535644531
PUN,4.1550374031066895
LTL,4.276421546936035
UOS,2.521852493286133
CGF,4.401471138000488
AHT,3.5285253524780273
VET,0.2586784362792969
ABW,4.865839958190918
PWW,2.2992963790893555
