zeo,MMD
CHA,0.20840072631835938
AEL,0.4745759963989258
MFI,0.1484813690185547
LTA,0.45357847213745117
AFI,0.10529232025146484
IWR,0.5491495132446289
BEA,0.13634777069091797
MTW,0.09778213500976562
MEL,0.5922403335571289
LEV,0.2973337173461914
FAU,0.1782989501953125
BEC,0.15305519104003906
FER,0.0640726089477539
ATO,1.365086555480957
MWW,1.0852203369140625
IMF,1.3035602569580078
AEN,0.5451126098632812
STF,0.38218212127685547
MAZ,0.5589876174926758
AEI,1.100921630859375
GIS,1.596510887145996
TON,0.0828094482421875
ITE,0.6963987350463867
NON,0.03698158264160156
MOR,-0.004389762878417969
AST,0.5226783752441406
PHI,0.8416614532470703
SAV,1.0371475219726562
UOV,0.7953891754150391
ITT,1.2939300537109375
MTT,0.08308601379394531
ITG,0.4244403839111328
CON,0.8302335739135742
NSI,2.3248181343078613
ERI,0.4023780822753906
MTN,0.4704093933105469
MRE,0.7138528823852539
AFR,0.3657827377319336
SWY,2.348592758178711
LAU,0.8239765167236328
DDR,0.6626577377319336
AFX,1.5488476753234863
UFI,3.5704965591430664
ISV,0.5196352005004883
ANA,0.20557117462158203
CLO,2.2975902557373047
OFF,1.2332191467285156
STI,4.340508937835693
CTH,0.10646820068359375
SFS,0.5040044784545898
AWO,0.28792858123779297
DOH,4.053349018096924
SOD,0.41977691650390625
STW,0.026426315307617188
UOZ,2.246521472930908
MEI,1.0403413772583008
ETL,0.6239767074584961
AVE,2.861685276031494
SZR,0.5669517517089844
JST,1.9545469284057617
IFR,2.4773736000061035
IFW,0.5187501907348633
CGS,3.845351219177246
PWN,0.10023307800292969
ATS,1.1410980224609375
RTH,0.08330440521240234
EUO,-0.009470939636230469
EMT,1.040003776550293
BPH,0.9166698455810547
AWW,1.9500198364257812
ASV,1.9277963638305664
IHW,2.2898292541503906
RWY,5.299798011779785
LTJ,3.660125255584717
SFH,1.9872541427612305
NES,-0.8874998092651367
IRR,2.2429113388061523
TUN,3.5938024520874023
IWV,-0.1814718246459961
EON,0.3174571990966797
STO,1.4018983840942383
ITW,-0.33455848693847656
SFW,4.918482303619385
IFU,2.9772109985351562
VFI,0.4359779357910156
EEI,3.639122486114502
SFG,0.8578701019287109
LOS,4.658443927764893
SFV,6.05467414855957
IFO,4.56637716293335
RTE,5.503911972045898
MER,6.357519626617432
AFN,1.0060548782348633
APC,4.415705680847168
SFN,1.4981689453125
SSY,0.342529296875
PUN,4.346101760864258
LTL,3.0130844116210938
UOS,2.4706058502197266
CGF,5.6156487464904785
AHT,1.891571044921875
VET,0.09973621368408203
ABW,5.07634162902832
PWW,1.5361661911010742
