zeo,WSD
CHA,0.06361080025178012
AEL,0.0896407640958637
MFI,0.03352941601251968
LTA,0.14566074237532445
AFI,0.0392456581609765
IWR,0.24615501639073542
BEA,0.052296731097447764
MTW,0.028817506089931978
MEL,0.15695625632971894
LEV,0.09590566200170539
FAU,0.10543538607065696
BEC,0.09012312671509017
FER,0.05115555625182362
ATO,0.05456948444690519
MWW,0.43417657466927817
IMF,0.23621578420702583
AEN,0.04542924560256044
STF,0.23185122018875665
MAZ,0.1459530399039874
AEI,0.6460113475887396
GIS,0.7060695263250045
TON,0.05684629482951884
ITE,0.3597310825698415
NON,0.07619169543796415
MOR,0.031948962793022465
AST,0.12770991336246884
PHI,0.30402424564992236
SAV,0.4808557698042004
UOV,0.127322950535929
ITT,0.5333557244873505
MTT,0.08938374143081318
ITG,0.12914867413324996
CON,0.22723670674102847
NSI,1.0785593269709852
ERI,0.05871469294024395
MTN,0.36188008530682014
MRE,0.28445642224660034
AFR,0.058553650049149766
SWY,0.6229589699253517
LAU,0.19284609876405445
DDR,0.1605500258423866
AFX,1.0207129283740262
UFI,0.34234539445766166
ISV,0.23290971215455786
ANA,0.10301901696537345
CLO,0.5874975515154155
OFF,0.02872596035997241
STI,1.2552467378019276
CTH,0.011643182208125985
SFS,0.13098952737702552
AWO,0.1302360982204589
DOH,1.587426337994843
SOD,0.20686606326196985
STW,0.1275658885769505
UOZ,0.7420861117764104
MEI,0.17429498158276724
ETL,0.13022832949851257
AVE,0.9115314669606775
SZR,0.45958636393322977
JST,1.6703190386684728
IFR,1.1125599473137675
IFW,0.11217459741024872
CGS,1.5091665182099887
PWN,0.02571158599028058
ATS,0.26870006933467044
RTH,0.13523158274950736
EUO,0.2008671279783868
EMT,0.8961795931509686
BPH,0.6198207392565526
AWW,0.5618647307919341
ASV,0.3605332610204566
IHW,0.5405286842516375
RWY,1.4694094388135457
LTJ,1.54947166483412
SFH,0.8723869949413974
NES,0.13735237563010022
IRR,0.4876206437982915
TUN,0.17992219384071512
IWV,0.3941180456636466
EON,0.6992047182823922
STO,0.5589216137466148
ITW,0.7417932372553474
SFW,1.0127801341915883
IFU,0.017883636261067475
VFI,0.38718988334244653
EEI,0.42996118952708334
SFG,0.11080441688902086
LOS,0.723127573560189
SFV,1.79099785243682
IFO,1.5597499952846507
RTE,1.8510871079814564
MER,2.0036659010687297
AFN,0.07005653056948333
APC,0.8244908060190418
SFN,0.4808592756002176
SSY,0.03423408112185053
PUN,1.0091723228016551
LTL,0.4235090135494639
UOS,0.14648134656564282
CGF,1.8194010831629228
AHT,0.02857994454690386
VET,0.00021097280984230338
ABW,0.41746815346727684
PWW,0.06571477915766401
