zeo,WSD
CHA,0.19426152035496147
AEL,0.08114271233534746
MFI,0.10264299598158522
LTA,0.26490316387490864
AFI,0.3713900145611504
IWR,0.7527394364270041
BEA,0.08056645893467196
MTW,0.16369690504152168
MEL,0.09076786376953527
LEV,0.18308505139505404
FAU,0.3074924701878965
BEC,0.5453178544956908
FER,0.36148233281868875
ATO,0.25693686833013335
MWW,0.473399871594885
IMF,0.4083959850350967
AEN,1.056064253996514
STF,0.2299145331987649
MAZ,0.21441173591660756
AEI,0.4805958012489031
GIS,0.2779249054544987
TON,0.45267693184518376
ITE,0.5866012887304624
NON,0.8608310823238212
MOR,0.4731231255570211
AST,0.7734762840099142
PHI,0.15004240980316658
SAV,0.25150107906123076
UOV,1.0083179525472357
ITT,0.7384304289903976
MTT,0.267260744285825
ITG,0.5292708097844777
CON,0.5438715492444859
NSI,0.6904716418293522
ERI,0.3484880762633055
MTN,0.5109308745016292
MRE,0.3854984638226615
AFR,0.8112999549147604
SWY,0.2521427131179673
LAU,0.6009797839515031
DDR,0.30392869260268546
AFX,0.959855208478834
UFI,0.8451440390618772
ISV,0.43405043110941266
ANA,0.49220058246798015
CLO,1.571676482597224
OFF,0.7781863017829412
STI,1.377197860961058
CTH,0.8274634409477298
SFS,0.8657202425653399
AWO,0.6589819754042758
DOH,1.3256009703220928
SOD,0.5634133408456948
STW,0.45735712375292137
UOZ,0.6140223987564672
MEI,0.6781217213354387
ETL,0.3454836387705148
AVE,0.5885675957345196
SZR,0.1855580769960904
JST,1.484121641349587
IFR,0.7185842371859071
IFW,1.158303043916192
CGS,0.7422116418386919
PWN,0.27613179570337565
ATS,0.7615161134013066
RTH,0.7933124459211398
EUO,0.3707953584272345
EMT,0.9129975358696203
BPH,0.5314864076849783
AWW,1.2598099946401806
ASV,0.49788265550632593
IHW,0.558133962880761
RWY,0.9828865751955792
LTJ,0.8948315361069581
SFH,1.0765598615463783
NES,0.22526928580635858
IRR,0.41074484198667416
TUN,0.6203258857422694
IWV,0.5425538924757645
EON,0.3391274430930806
STO,0.26780197472056494
ITW,0.746645504239583
SFW,0.8072287824386231
IFU,0.5377240946873691
VFI,1.2860745042032518
EEI,0.8845418676825019
SFG,1.629886163547146
LOS,1.47791937267746
SFV,1.0953740160612204
IFO,0.5814948186273141
RTE,1.4443475259666716
MER,1.3763037093382402
AFN,1.244558236711446
APC,0.661306321637378
SFN,0.7557483206431894
SSY,0.7043333232282397
PUN,1.0428039262214157
LTL,0.8341533214315028
UOS,0.5432309293392534
CGF,0.8447203648595936
AHT,0.7131673299407442
VET,0.46370905391984885
ABW,1.2090861251544691
PWW,0.48009276499084924
