zeo,WSD
CHA,0.1327018422515705
AEL,0.1470405330261021
MFI,0.053048839394706664
LTA,0.18620569927943662
AFI,0.21042623948500244
IWR,0.7420258867159031
BEA,0.051137246069449534
MTW,0.14045611539517083
MEL,0.04772574371006321
LEV,0.10134805112551484
FAU,0.09718352006421951
BEC,0.16679207664863882
FER,0.26980775217938036
ATO,0.2704632935642311
MWW,0.21883723907067112
IMF,0.2920095447859732
AEN,0.8913893455423667
STF,0.29737720392117184
MAZ,0.12967093661446827
AEI,0.4451331180962016
GIS,0.38599361913351976
TON,0.44365600455034265
ITE,0.44924798885629147
NON,1.0090979598351375
MOR,0.35066122097552915
AST,0.8081766825801686
PHI,0.13287714782331517
SAV,0.12771978605609854
UOV,0.8892844811060547
ITT,0.6291335030385574
MTT,0.1908613379013497
ITG,0.45556820929614245
CON,0.48420098317825677
NSI,0.6001944285924994
ERI,0.2217330608681261
MTN,0.7083518578819709
MRE,0.3541228937953784
AFR,0.8181238449033945
SWY,0.08625431224966745
LAU,0.4539197652021566
DDR,0.3077941960669729
AFX,0.9391579223945703
UFI,0.9098094689535867
ISV,0.2889384516547395
ANA,0.3718358131549513
CLO,0.9267941564936858
OFF,0.6669375885912578
STI,1.2824341804787514
CTH,0.7274985159987799
SFS,0.7469715605563532
AWO,0.7321670442727775
DOH,1.341863901904709
SOD,0.3103951838250844
STW,0.5466829786430815
UOZ,0.7306784907389501
MEI,0.9511573210972324
ETL,0.09063915247528129
AVE,0.5418508972429805
SZR,0.23061329967121397
JST,1.5457795571852184
IFR,0.7608216451793397
IFW,0.9061986881263739
CGS,0.549408081914229
PWN,0.07670466989976699
ATS,0.6271448795853607
RTH,0.838964259554378
EUO,0.13212388595668842
EMT,0.9039817356970019
BPH,0.5536434005108841
AWW,1.0625103213550613
ASV,0.6435324251407053
IHW,0.35292792423279395
RWY,1.1424746593581103
LTJ,0.9218774523127725
SFH,1.1508289752523928
NES,0.19144045371446156
IRR,0.3925442359032576
TUN,0.2049004217025121
IWV,0.386257894310082
EON,0.2098891565178726
STO,0.18342460454256815
ITW,0.6018524424922778
SFW,0.6568119125830696
IFU,0.43196224167625374
VFI,1.297068056705823
EEI,0.6394164356751881
SFG,1.8770272476320673
LOS,1.4751466404021554
SFV,1.0570163374013268
IFO,0.884593157724004
RTE,1.5802200585276343
MER,1.367642507083449
AFN,1.113140224973097
APC,1.0623908461751952
SFN,0.9022626304064988
SSY,0.8530420631603112
PUN,0.9875226004510831
LTL,0.8775184725061593
UOS,0.8351112409744046
CGF,1.167052355436966
AHT,0.8218446937634822
VET,0.35487210341367303
ABW,1.2524561744268083
PWW,0.6867065888347756
