zeo,Si/Al_ae,Si/Al_pred_mean,Si/Al_true_mean,Al/P_ae,Al/P_pred_mean,Al/P_true_mean,Si/Ge_ae,Si/Ge_pred_mean,Si/Ge_true_mean,Si/B_ae,Si/B_pred_mean,Si/B_true_mean,Na/T_ae,Na/T_pred_mean,Na/T_true_mean,K/T_ae,K/T_pred_mean,K/T_true_mean,OH/T_ae,OH/T_pred_mean,OH/T_true_mean,F/T_ae,F/T_pred_mean,F/T_true_mean,H2O/T_ae,H2O/T_pred_mean,H2O/T_true_mean,sda1/T_ae,sda1/T_pred_mean,sda1/T_true_mean,cryst_temp_ae,cryst_temp_pred_mean,cryst_temp_true_mean,cryst_time_ae,cryst_time_pred_mean,cryst_time_true_mean
CHA,8.981281688952501,3.463528224682752,12.444809913635254,0.03885804213178157,0.6327731748710871,0.6716312170028687,0.5423369094620024,0.5423369094620024,0.0,0.2827580970405693,0.6032712560772057,0.32051315903663635,0.11998012234412758,0.22587262411557762,0.10589250177145004,0.05237415567114596,0.0517804981760716,0.10415465384721756,0.10327296916301693,0.3070193475848004,0.20374637842178345,0.03977735726024478,0.0708261391720596,0.11060349643230438,8.797312502765468,21.996581311321446,30.793893814086914,0.1527080703395456,0.3870919179302603,0.5397999882698059,4.891682503884141,158.7914840000221,163.68316650390625,91.4727516603559,178.54423145771918,87.07147979736328
AEL,6.930031408982151,7.02481512488591,0.094783715903759,0.20805203882679058,0.7401351931907265,0.9481872320175171,0.04880357100450234,0.04880357100450234,0.0,0.21203769509006992,0.21203769509006992,0.0,0.01980862066261062,0.02035387161299178,0.0005452509503811598,0.0042316365911229505,0.0042316365911229505,0.0,0.01878535486875739,0.01878535486875739,0.0,0.002935414153138083,0.03289320976754101,0.03582862392067909,13.061114854873608,41.43629223829646,28.37517738342285,0.9619658792460961,1.3694226944888634,0.40745681524276733,15.475156680302433,200.57896222229462,185.1038055419922,12.269752333052764,88.78970319975198,76.51995086669922
MFI,27.14557187087874,23.51672823898454,50.66230010986328,0.002586769881630864,0.002586769881630864,0.0,1.769979252195578,2.469979538297873,0.7000002861022949,7.328080337519355,12.95806964111834,20.286149978637695,0.18705280234705013,0.4446701865423779,0.25761738419532776,0.022301720394421194,0.04118077078335342,0.018879050388932228,0.34366451276656795,0.6269203580748718,0.28325584530830383,0.017943984314638995,0.015806017026465512,0.03375000134110451,4.173268159781514,40.97344287291628,36.800174713134766,0.06248710273652225,0.2581713426217541,0.32065844535827637,19.23981142376033,149.27981137897405,168.51962280273438,68.71968953184489,179.724229021591,111.0045394897461
LTA,11.635436358639385,13.222658457943584,1.5872220993041992,0.4617296432368916,0.06829601775477712,0.5300256609916687,1.6375294583256252,2.9119165795261868,1.2743871212005615,9.171577145858002,9.171577145858002,0.0,0.028897792767618058,0.21554358236875737,0.24444137513637543,0.04070157705690171,0.04070157705690171,0.0,0.18509901522589262,0.3386346602539963,0.5237336754798889,0.015598368956961775,0.10948356719247355,0.09388519823551178,32.72166564408433,22.27768585738051,54.999351501464844,0.9038100757296613,0.2428384504620501,1.1466485261917114,9.561721366662482,144.88876299263904,135.32704162597656,268.1233551662361,391.5173523586189,123.39399719238281
AFI,0.03294999621288841,0.69520913340671,0.7281591296195984,0.0477900037223733,0.7611552605087197,0.7133652567863464,0.1899603952776313,0.1899603952776313,0.0,1.9317262846878842,0.14274137430869782,2.074467658996582,0.0006858991402521452,0.005749653471694914,0.00643555261194706,0.002055556032111724,0.0026054657220338983,0.004661021754145622,0.005043108836165523,0.016516869067796612,0.021559977903962135,0.008832163338781486,0.05318243724596609,0.0443502739071846,18.630299374351257,19.731253817787415,38.36155319213867,0.08414689808935472,0.522402327357238,0.4382554292678833,14.147637409211569,183.30445198440688,169.1568145751953,13.746810485432462,87.62867779581754,101.37548828125
IWR,5.878875031644288,18.916624769991454,24.795499801635742,0.043932037658940395,0.043932037658940395,0.0,5.818852361526815,3.0115709935757233,8.830423355102539,17.00868314814145,8.947674807791165,25.956357955932617,0.06240523476459469,0.06240523476459469,0.0,0.012615709045548215,0.012615709045548215,0.0,0.04472427301211593,0.18504214517874953,0.1403178721666336,0.09739716631361522,0.19326249974778614,0.29065966606140137,9.830204744435651,17.309261102773053,7.479056358337402,0.015258940351274841,0.2267894275066582,0.24204836785793304,16.260409256596148,158.69494352660698,174.95535278320312,164.96234023682115,494.96234023682115,330.0
BEA,8.77537657312066,29.014500871216363,20.239124298095703,0.01829637996453901,0.01829637996453901,0.0,2.08671993766893,3.4403949304951325,5.5271148681640625,7.377555854652547,13.368032447959758,20.745588302612305,0.009418793035055467,0.08775110544016487,0.0783323124051094,0.0005157881169744125,0.017206601121944963,0.01669081300497055,0.040786927956705354,0.23358972968495395,0.1928028017282486,0.04658832334625393,0.14123659647357792,0.18782491981983185,8.984485056089042,24.43670597283709,15.452220916748047,0.01716305875461943,0.2489782664807474,0.2661413252353668,2.2554108194180174,158.89493718660552,156.6395263671875,167.38373147775974,463.4693943195566,296.0856628417969
MTW,20.441110638827382,42.04582402303785,62.486934661865234,0.0074096904075091575,0.0074096904075091575,0.0,3.5220591512857142,3.5220591512857142,0.0,34.14085704013086,14.047829330718747,48.18868637084961,0.00233267539301929,0.11372657573660794,0.11605925112962723,0.025115212055382655,0.025115212055382655,0.0,0.1532441839550071,0.28303732126694253,0.12979313731193542,0.022166218383799785,0.06199395306538463,0.08416017144918442,4.4722961673361965,36.54658276943138,41.01887893676758,0.03781686485281838,0.3691883212374772,0.3313714563846588,8.03637150955231,163.46619633865387,155.42982482910156,102.92131523090069,336.03089424175556,438.95220947265625
MEL,17.071185869285337,47.58373622328924,30.512550354003906,0.0016491585277345776,0.0016491585277345776,0.0,3.6760672445783134,3.6760672445783134,0.0,11.26023396334137,19.044118011803285,7.783884048461914,0.024272799989469934,0.14941225995708315,0.12513945996761322,0.023022961275472768,0.024225167868479617,0.0012022065930068493,0.06780771689896448,0.305923504405068,0.23811578750610352,0.0013800686152433475,0.03260051329417476,0.033980581909418106,0.3699100157985953,41.94950221564672,42.31941223144531,0.04235947476418378,0.27281159506829145,0.23045212030410767,17.578334196569728,164.46607528543692,146.8877410888672,98.79303240615604,282.5099208338904,183.71688842773438
LEV,3.244966944989237,12.59678319996926,15.841750144958496,0.0043743950993645475,0.2806848389775384,0.27631044387817383,1.445898401727011,1.7792317449944517,0.3333333432674408,1.1625172838088482,3.789925549876353,2.627408266067505,0.13852251420193779,0.10498271038359537,0.24350522458553314,0.0288441636166292,0.0288441636166292,0.0,0.038192325714956954,0.22321636092292146,0.2614086866378784,0.09650307039155259,0.11268284434808984,0.016179773956537247,6.938800258038903,21.966597003339196,15.027796745300293,0.16229600167588581,0.4081422880919396,0.24584628641605377,6.752476707102801,154.70820139348314,161.46067810058594,109.09424795302391,337.91991628798485,228.82566833496094
FAU,6.028921860701557,12.547489422804828,6.5185675621032715,0.07490751698139012,0.008425818835470085,0.0833333358168602,,4.2394199363013705,,,12.409830818749999,,0.0449347820082866,0.31970551870262254,0.27477073669433594,0.0525528896961268,0.05400565756837837,0.0014527678722515702,0.1318355286058604,0.43680913090078227,0.3049736022949219,0.0421121640464865,0.0421121640464865,0.0,13.517272951641676,25.39805126432478,11.880778312683105,0.002843257953150491,0.1573939444317653,0.1545506864786148,22.59791327466945,135.92918158521633,113.33126831054688,313.17694634452107,520.422765436318,207.24581909179688
BEC,5.970009930673637,17.057925097402535,23.027935028076172,0.07763393781827513,0.07763393781827513,0.0,2.0133788276852775,2.866131574994166,4.879510402679443,12.549618827592774,7.8666161425,20.416234970092773,0.06110714752972969,0.06110714752972969,0.0,0.014919717369783793,0.014919717369783793,0.0,0.15120654379170032,0.17826062080602736,0.02705407701432705,0.14087632989012316,0.1999271144954054,0.34080344438552856,12.86847708448165,16.78482172712081,3.91634464263916,0.01840135398827808,0.2766354674430968,0.2582341134548187,13.824597063849154,157.45918589513522,171.28378295898438,198.5264355372072,429.72913329111344,231.20269775390625
FER,1.472599946760404,25.58709999253677,24.114500045776367,0.2230981033865031,0.2230981033865031,0.0,1.0499581927031512,1.0499581927031512,0.0,1.0875393660527877,3.3375384123784713,2.2499990463256836,0.0637530552955701,0.08772083941973904,0.15147389471530914,0.012608831370135687,0.02051197233971014,0.007903140969574451,0.1220421859186463,0.17366522859151884,0.05162304267287254,0.23075894642009082,0.07633297514782605,0.30709192156791687,12.352516338783957,38.16661660428689,25.81410026550293,0.08519206651961486,0.9344196737698285,0.8492276072502136,16.240153240731416,169.99363224463767,153.75347900390625,276.2885656769908,279.0863122526967,555.3748779296875
ATO,0.028438331001353276,0.018538458830761897,0.04697678983211517,0.1897009358900017,0.8120990051729255,1.0017999410629272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012599984133479545,0.016440685888888886,0.02904067002236843,22.247762430738568,25.49239565031612,47.74015808105469,0.36953181353433284,0.7562084230504766,0.3866766095161438,6.710042032020027,198.45799735428565,191.74795532226562,3.2212430487601083,49.964021538642235,53.185264587402344
MWW,26.184669066307166,36.40653948867045,10.221870422363281,0.0046951463568652855,0.0046951463568652855,0.0,4.30094796,4.30094796,0.0,8.516498362468901,17.25276354496402,8.736265182495117,0.06497470635202748,0.09705959606197698,0.03208488970994949,0.0011968154120570208,0.018993009592903235,0.017796194180846214,0.05834985706662843,0.27390853497838685,0.21555867791175842,0.096625091395796,0.1011525382096774,0.004527446813881397,11.923014760772716,30.408387064178456,42.33140182495117,0.055366486539776494,0.3305083813571288,0.2751418948173523,0.8015436885823704,158.22090098838706,157.4193572998047,139.4095815823464,368.82162992219014,229.41204833984375
