zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.27674513009051693
AEL,CCCNCCC,0.17747466062914796
CHA,OSDA-free,0.18451433977780574
MFI,OSDA-free,0.12890929335184345
CHA,CCN(CC)CC,0.7458739537577606
LTA,C[N+](C)(C)C,0.3432645998224082
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.15500015138231185
CHA,C1COCCN1,0.35697869564156415
ATO,CCCNCCC,0.1394477641183198
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.893927809826548
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.9173522224872255
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.622836430787566
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.4054036233439877
LEV,C[N+]12CCC(CC1)CC2,0.30996344898137107
AFI,CCCN(CCC)CCC,0.10709910420685474
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6882073497763548
MAZ,OSDA-free,0.11618379967112505
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.42661727426536744
AEN,CC[n+]1ccn(C)c1C,0.5542861719170338
FAU,C1COCCOCCOCCOCCOCCO1,0.1338748936317071
FAU,CC[N+](CC)(CC)CC,0.15704850063380293
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.953328345450411
PHI,OSDA-free,0.18594230774225742
GIS,CCCNCCC,0.5924659580022008
LEV,C[N+]1(C)CCCCC1,0.3897330151686775
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5648288659106457
FER,C[N+]1(Cc2ccccc2)CCCC1,0.6051373751403304
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.6998002043872461
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.6088035684849986
SAV,C1CNCCCNCCNCCNC1,0.6347143590420468
AEI,CC[P+](CC)(CC)CC,0.6497800603132389
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.6098666460576934
NSI,c1cc(-c2ccncc2)ccn1,1.0803670484100265
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.650023195889774
FER,C1CNCCN1,0.5190822311772012
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.5681394044339073
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.16985967993369663
MWW,CCCCCCC[N+](C)(C)C,0.9499315220529695
MFI,CCN,0.14605103756536517
TON,NCCCCCCCCN,0.18837624048788812
AFR,CCC[N+](CCC)(CCC)CCC,0.7715612140249974
AST,c1ccncc1,0.5228417778397627
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.6786427731443778
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.4104898964419772
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.2531681676015343
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.6845206840455802
STF,CCC1CCCC[N+]12CCCCC2,0.600780213289986
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.22077930100895543
CHA,CC(C)NC(C)C,1.201340496335196
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.1039894171192676
ITE,NCCNCCNCCNCCNCCN,0.6336216753278697
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.6316195005845726
UFI,CC[N+](CC)(CC)CC,0.8916130432145499
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.5926248548846103
CLO,C1CN2CCC1CC2,0.8401716258008574
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.19667032550029206
AFI,[CH]1C=CC=C1,0.3929166110668071
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.5050350640794102
LAU,c1c[nH]cn1,1.008374201367249
LEV,CC[N+](C)(C)CC,0.2698673520157518
OFF,C[N+](C)(C)Cc1ccccc1,0.7010746939077575
FER,NCCCCN,0.7633417848979368
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.29457970786107035
STI,CC[N+](CC)(CC)CC,1.1594604476530885
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.7513850139085443
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.2553396520615847
MTN,C1CCNC1,0.49128051858152855
AFI,CCN(C(C)C)C(C)C,0.2503845130002629
AEN,CC[N+](CC)(CC)CC,0.5815948800180282
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.297992137961245
AST,CC(C)[N+](C)(C)C,0.887348598178028
MTW,C1CN2CCN1CC2,0.4357157023522852
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.5276826007759386
MTW,C1CCC[N+]2(CC1)CCCCC2,0.17003154291614866
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,0.9482585168675403
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,0.6137252448249539
MFI,C1CCNC1,0.2636603792755817
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,0.590359319742525
NON,CC1CCCN1,1.827878938855887
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,1.07240508298512
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,0.6456714996662696
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.34564245211947514
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.5722445129102163
CHA,CN(CCO)CCO,0.9026943813619241
FAU,Cc1cccc(C)[n+]1C,0.34085837980184786
NON,CC1CCCCN1,1.74478352452387
CHA,CN1CCNCC1,0.3105351515946583
ERI,C[N+]1(C)CCCCC1,0.5815751026695821
AFI,C1CCCNCC1,0.18453874155556216
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.6672033680188052
ITE,C[N+]1(C)CCCCC2CCCCC21,0.4996531310223743
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.2846419820109335
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.10067478002876767
AVE,C1CC[N+]2(CC1)CCCC2,0.5194680413403631
MWW,CCCCCC[N+](C)(C)C,0.9159862312684108
STW,CCc1n(C)cc(C)[n+]1C,0.8058467373458069
FER,CCCCN,0.8540546489432799
TON,CC(N)CN,0.4677394655478945
ETL,C[N+](C)(C)CCO,0.5303580809609205
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.6359407026829365
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6109793352878483
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.5010253777834436
MEI,CN(CCO)CCO,0.8926247432327878
AEL,CCNCC,0.42721345835451574
CHA,NCCNCCN,0.5501099980942527
