zeo,WSD
CHA,0.2611931047314323
AEL,0.6681563634568771
MFI,0.19180879458048056
LTA,0.8670450295287822
AFI,1.0258591070704117
IWR,1.4453957536964213
BEA,0.46938381585490374
MTW,0.37508476876304603
MEL,0.5497601281321955
LEV,0.2987592916450661
FAU,0.10129441153686627
BEC,1.2172181348709832
FER,0.23832453619552796
ATO,0.8856809816058826
MWW,0.9655846671646393
IMF,0.12361993522138051
AEN,1.1510851383931313
STF,0.8041302374049808
MAZ,0.13560659191962804
AEI,0.11318436357812751
GIS,0.4254117486932446
TON,0.3509754979448988
ITE,0.11862064091546515
NON,1.4101718495225612
MOR,0.08002751141700892
AST,1.098013719559805
PHI,0.09496534615816138
SAV,0.27133871544480637
UOV,1.4712219724926134
ITT,0.8121658682975883
MTT,1.111173783206561
ITG,1.0721764548188033
CON,0.9566840920598267
NSI,0.4180793969746873
ERI,0.44455629631231
MTN,1.386111584425605
MRE,0.44886742776773036
AFR,0.7918983182182977
SWY,0.008197512119135043
LAU,1.2319030488739573
DDR,0.5228691454831076
AFX,0.9848525259243173
UFI,0.2771366158334314
ISV,0.7250002061998018
ANA,0.24169681118697653
CLO,1.063076639962253
OFF,0.10553700848750332
STI,1.4904212637409069
CTH,1.2943559308595711
SFS,1.1780693357902567
AWO,1.197325150355019
DOH,1.5414121889330354
SOD,1.12119825983039
STW,0.8588632034610905
UOZ,0.9414352233296611
MEI,0.02128702380547112
ETL,0.02997856771366426
AVE,3.221769863424182
SZR,0.36182026080983
JST,2.00770132279314
IFR,0.0132808062548013
IFW,1.4017385120118973
CGS,1.0094180359075877
PWN,0.005405939055103585
ATS,1.1475381485601894
RTH,0.9832186922295387
EUO,0.17588359514159974
EMT,1.0150895425401907
BPH,0.7501379823025619
AWW,1.16278264095757
ASV,1.0964946291366204
IHW,0.07510989502980198
RWY,1.6495433087047322
LTJ,0.918360118336835
SFH,1.4241211667766478
NES,0.3857269153771489
IRR,0.9494616123755695
TUN,0.09589927171316383
IWV,0.10699630233055782
EON,0.11360727609854121
STO,0.01758353787878439
ITW,1.2523070464866075
SFW,0.12210567147774573
IFU,1.134035251904216
VFI,0.6142691620294524
EEI,0.9845332182819306
SFG,1.6000677106097876
LOS,1.2404937805163496
SFV,0.01932440540153957
IFO,0.5836255238644501
RTE,1.906222279876449
MER,1.6367372671721452
AFN,1.1008433784493645
APC,0.671352339550845
SFN,1.337065256619809
SSY,0.9191597595669714
PUN,1.1314626013907563
LTL,0.1672845376245229
UOS,1.4398775112394309
CGF,0.9476674848018174
AHT,1.090929494701686
VET,0.9158492362218487
ABW,1.1693414693786832
PWW,0.2663163161626883
