zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.8962907791137695
AEL,CCCNCCC,3.503276824951172
CHA,OSDA-free,2.5719728469848633
MFI,OSDA-free,2.3300342559814453
CHA,CCN(CC)CC,1.3926010131835938
LTA,C[N+](C)(C)C,3.7418012619018555
MEL,CCCC[N+](CCCC)(CCCC)CCCC,2.462495803833008
CHA,C1COCCN1,1.6360979080200195
ATO,CCCNCCC,4.54711389541626
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.838065147399902
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,5.039848804473877
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,3.9207372665405273
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.097548007965088
LEV,C[N+]12CCC(CC1)CC2,3.8509607315063477
AFI,CCCN(CCC)CCC,4.994662284851074
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.792732238769531
MAZ,OSDA-free,2.3574934005737305
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,5.193417549133301
AEN,CC[n+]1ccn(C)c1C,5.376626014709473
FAU,C1COCCOCCOCCOCCOCCO1,1.8689041137695312
FAU,CC[N+](CC)(CC)CC,2.855879783630371
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,6.061773777008057
PHI,OSDA-free,2.387228012084961
GIS,CCCNCCC,4.543512344360352
LEV,C[N+]1(C)CCCCC1,3.524869918823242
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,3.350494384765625
FER,C[N+]1(Cc2ccccc2)CCCC1,4.052703857421875
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.6137003898620605
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,6.431718349456787
SAV,C1CNCCCNCCNCCNC1,2.022665023803711
AEI,CC[P+](CC)(CC)CC,3.715749740600586
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,4.116573333740234
NSI,c1cc(-c2ccncc2)ccn1,2.757969856262207
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,4.075382232666016
FER,C1CNCCN1,2.1993331909179688
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,5.532333850860596
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,2.4894466400146484
MWW,CCCCCCC[N+](C)(C)C,7.091698169708252
MFI,CCN,3.613859176635742
TON,NCCCCCCCCN,3.2150392532348633
AFR,CCC[N+](CCC)(CCC)CCC,4.14816951751709
AST,c1ccncc1,6.054548740386963
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,4.490591049194336
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,4.180293560028076
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,3.289264678955078
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,1.8701677322387695
STF,CCC1CCCC[N+]12CCCCC2,4.855296611785889
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,2.255596160888672
CHA,CC(C)NC(C)C,3.812978744506836
MFI,CCCN(CCC)CCCCCN(CCC)CCC,3.2328948974609375
ITE,NCCNCCNCCNCCNCCN,4.3834943771362305
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,4.863221168518066
UFI,CC[N+](CC)(CC)CC,5.534893989562988
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,5.390499114990234
CLO,C1CN2CCC1CC2,5.767714500427246
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,3.027552604675293
AFI,[CH]1C=CC=C1,6.902994155883789
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,2.7545671463012695
LAU,c1c[nH]cn1,5.157853126525879
LEV,CC[N+](C)(C)CC,2.1023569107055664
OFF,C[N+](C)(C)Cc1ccccc1,4.692373275756836
FER,NCCCCN,3.2136707305908203
DDR,C[N+]1(C)C2CCC1CC(O)C2,3.1525049209594727
STI,CC[N+](CC)(CC)CC,6.832340717315674
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,4.386679172515869
STF,CC1(C)C2CCC[N+](C)(C)C1C2,2.0612754821777344
MTN,C1CCNC1,5.055402755737305
AFI,CCN(C(C)C)C(C)C,6.505237102508545
AEN,CC[N+](CC)(CC)CC,5.1576128005981445
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,3.581623077392578
AST,CC(C)[N+](C)(C)C,4.994414806365967
MTW,C1CN2CCN1CC2,5.4454545974731445
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,4.318544864654541
MTW,C1CCC[N+]2(CC1)CCCCC2,2.2054290771484375
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,6.619490623474121
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,1.8585596084594727
