zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.2645425796508789
AEL,CCCNCCC,0.6809201240539551
CHA,OSDA-free,0.3741569519042969
MFI,OSDA-free,0.4248523712158203
CHA,CCN(CC)CC,0.9973058700561523
LTA,C[N+](C)(C)C,0.5887112617492676
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.2828941345214844
CHA,C1COCCN1,0.6201200485229492
ATO,CCCNCCC,1.214277744293213
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.4684991836547852
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.5314531326293945
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,2.2002463340759277
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.9011683464050293
LEV,C[N+]12CCC(CC1)CC2,1.2181692123413086
AFI,CCCN(CCC)CCC,1.4246087074279785
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.3172054290771484
MAZ,OSDA-free,0.4207477569580078
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.3864927291870117
AEN,CC[n+]1ccn(C)c1C,2.0071535110473633
FAU,C1COCCOCCOCCOCCOCCO1,0.6691608428955078
FAU,CC[N+](CC)(CC)CC,1.1845483779907227
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.607017993927002
PHI,OSDA-free,0.6393060684204102
GIS,CCCNCCC,2.196864604949951
LEV,C[N+]1(C)CCCCC1,0.9512414932250977
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.3603224754333496
FER,C[N+]1(Cc2ccccc2)CCCC1,2.264232635498047
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.5362286567687988
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,2.6213436126708984
SAV,C1CNCCCNCCNCCNC1,0.7097291946411133
AEI,CC[P+](CC)(CC)CC,1.2366619110107422
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.6296911239624023
NSI,c1cc(-c2ccncc2)ccn1,0.5104217529296875
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.9563298225402832
FER,C1CNCCN1,1.0106849670410156
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,1.7169599533081055
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.5078144073486328
MWW,CCCCCCC[N+](C)(C)C,3.374485969543457
MFI,CCN,0.5849823951721191
TON,NCCCCCCCCN,0.4162712097167969
AFR,CCC[N+](CCC)(CCC)CCC,1.3390474319458008
AST,c1ccncc1,2.5740718841552734
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,2.134523391723633
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.4699583053588867
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.6929006576538086
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,1.903162956237793
STF,CCC1CCCC[N+]12CCCCC2,1.5311031341552734
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.4920816421508789
CHA,CC(C)NC(C)C,1.6389217376708984
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.37077903747558594
ITE,NCCNCCNCCNCCNCCN,2.4975833892822266
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,1.2011184692382812
UFI,CC[N+](CC)(CC)CC,3.0265212059020996
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,1.7078838348388672
CLO,C1CN2CCC1CC2,2.535196304321289
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.16749858856201172
AFI,[CH]1C=CC=C1,3.24130916595459
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,1.5727972984313965
LAU,c1c[nH]cn1,1.773702621459961
LEV,CC[N+](C)(C)CC,0.4756641387939453
OFF,C[N+](C)(C)Cc1ccccc1,2.2646865844726562
FER,NCCCCN,1.5989999771118164
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.5241193771362305
STI,CC[N+](CC)(CC)CC,3.4814352989196777
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.587745189666748
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.764582633972168
MTN,C1CCNC1,1.2929205894470215
AFI,CCN(C(C)C)C(C)C,2.755876064300537
AEN,CC[N+](CC)(CC)CC,1.965242862701416
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.9624319076538086
AST,CC(C)[N+](C)(C)C,1.7894463539123535
MTW,C1CN2CCN1CC2,2.3470005989074707
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.943206787109375
MTW,C1CCC[N+]2(CC1)CCCCC2,0.9831027984619141
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,3.3088574409484863
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,1.8369474411010742
MFI,C1CCNC1,0.47894287109375
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,2.1113805770874023
NON,CC1CCCN1,3.7525863647460938
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,3.1754684448242188
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,0.9718422889709473
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.22789859771728516
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.9776687622070312
CHA,CN(CCO)CCO,1.7485923767089844
FAU,Cc1cccc(C)[n+]1C,1.1142263412475586
NON,CC1CCCCN1,3.233369827270508
CHA,CN1CCNCC1,2.3491392135620117
ERI,C[N+]1(C)CCCCC1,2.196366310119629
AFI,C1CCCNCC1,0.4577212333679199
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,1.4780068397521973
ITE,C[N+]1(C)CCCCC2CCCCC21,1.2352848052978516
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.8738775253295898
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.3470296859741211
AVE,C1CC[N+]2(CC1)CCCC2,1.3058042526245117
MWW,CCCCCC[N+](C)(C)C,3.4268760681152344
STW,CCc1n(C)cc(C)[n+]1C,2.9494986534118652
FER,CCCCN,0.6002006530761719
TON,CC(N)CN,2.2688403129577637
ETL,C[N+](C)(C)CCO,1.5863304138183594
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,1.0381107330322266
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.5720186233520508
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.5941677093505859
MEI,CN(CCO)CCO,2.4871129989624023
AEL,CCNCC,1.1420717239379883
CHA,NCCNCCN,0.21515655517578125
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,1.3448281288146973
AEL,CCCCNCCCC,0.7174758911132812
MFI,CCCNCCC,1.4666814804077148
GIS,C[N+](C)(C)C,0.34835052490234375
FER,NC1CCCCC1,1.436049461364746
SOD,C1CCC2(C1)CCC[NH2+]2,1.6487417221069336
DOH,CC1CNCCN1,3.657501697540283
TON,CCC(C)N,1.8809103965759277
STF,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,1.2663650512695312
MOR,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,1.9019966125488281
AFI,Fc1cccc(CN2CCCC2)c1,0.6280727386474609
AFI,CN1C2CCC1CC(O)C2,2.3381247520446777
MFI,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.18173599243164062
IFW,CN(C)[P+](CCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.713108539581299
AWO,CNC,2.014967441558838
JST,NCCN,1.4967474937438965
MFI,CN(C)CC(C)(C)CN(C)C,2.37777042388916
