zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.13607311248779297
AEL,CCCNCCC,0.3104581832885742
CHA,OSDA-free,0.8954095840454102
MFI,OSDA-free,0.29671478271484375
CHA,CCN(CC)CC,1.5881929397583008
LTA,C[N+](C)(C)C,0.670905590057373
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.13730525970458984
CHA,C1COCCN1,0.6973104476928711
ATO,CCCNCCC,0.9371433258056641
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.5015168190002441
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.919168472290039
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,2.114602565765381
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.7063488960266113
LEV,C[N+]12CCC(CC1)CC2,0.9927635192871094
AFI,CCCN(CCC)CCC,0.23794269561767578
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.2224693298339844
MAZ,OSDA-free,0.648284912109375
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.260885238647461
AEN,CC[n+]1ccn(C)c1C,1.367793083190918
FAU,C1COCCOCCOCCOCCOCCO1,0.5863189697265625
FAU,CC[N+](CC)(CC)CC,0.94134521484375
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.4550137519836426
PHI,OSDA-free,1.0386199951171875
GIS,CCCNCCC,2.5200319290161133
LEV,C[N+]1(C)CCCCC1,0.7601537704467773
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.2751245498657227
FER,C[N+]1(Cc2ccccc2)CCCC1,2.2141876220703125
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.5115456581115723
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,2.3860092163085938
SAV,C1CNCCCNCCNCCNC1,0.7858772277832031
AEI,CC[P+](CC)(CC)CC,1.9411945343017578
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.5945916175842285
NSI,c1cc(-c2ccncc2)ccn1,1.4079852104187012
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,1.0070233345031738
FER,C1CNCCN1,1.0142402648925781
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,1.8114595413208008
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.49471092224121094
MWW,CCCCCCC[N+](C)(C)C,3.5385522842407227
MFI,CCN,0.5755524635314941
TON,NCCCCCCCCN,0.3653383255004883
AFR,CCC[N+](CCC)(CCC)CCC,1.2013463973999023
AST,c1ccncc1,2.1114940643310547
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,1.971792221069336
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.35392284393310547
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.648289680480957
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,1.7900819778442383
STF,CCC1CCCC[N+]12CCCCC2,1.4717741012573242
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.41779327392578125
CHA,CC(C)NC(C)C,2.703248977661133
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.41895294189453125
ITE,NCCNCCNCCNCCNCCN,1.9828643798828125
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,1.1825380325317383
