,0
Si/Al_rec,0.8250504282054939
Al/P_rec,0.9304775322903687
Si/Ge_rec,0.9365351570424411
Si/B_rec,0.9343030357677929
Na/T_rec,0.8925842712863616
K/T_rec,0.934646327070992
OH/T_rec,0.8769656044828504
F/T_rec,0.9229487443321241
H2O/T_rec,0.9206430306723148
sda1/T_rec,0.893071164330155
cryst_temp_rec,0.8462092216023475
cryst_time_rec,0.6847813186454799
