,0
Si/Al_rec,0.8392779264221929
Al/P_rec,0.9331146606386345
Si/Ge_rec,0.9303506408032942
Si/B_rec,0.9163930073569155
Na/T_rec,0.8952317320223825
K/T_rec,0.9412702456120168
OH/T_rec,0.9310730877703659
F/T_rec,0.9236229929491142
H2O/T_rec,0.919682903313523
sda1/T_rec,0.8819295472917404
cryst_temp_rec,0.8330232269027857
cryst_time_rec,0.7131705816832806
