,0
Si/Al_rec,0.8263043319434097
Al/P_rec,0.9243001567474639
Si/Ge_rec,0.9220870197391426
Si/B_rec,0.9024065823230711
Na/T_rec,0.9027944188410194
K/T_rec,0.9307838990141364
OH/T_rec,0.8959813655811547
F/T_rec,0.9194144664449136
H2O/T_rec,0.9006736600534214
sda1/T_rec,0.9027913750890545
cryst_temp_rec,0.837147249342445
cryst_time_rec,0.6942084976028386
