,0
Si/Al_rec,0.8199232767475504
Al/P_rec,0.9363896460036037
Si/Ge_rec,0.932988373489154
Si/B_rec,0.9296485447435665
Na/T_rec,0.8864341027729649
K/T_rec,0.9419009086537996
OH/T_rec,0.8851692520757715
F/T_rec,0.922470930656857
H2O/T_rec,0.9046650958351307
sda1/T_rec,0.8960376418922128
cryst_temp_rec,0.8368149498208105
cryst_time_rec,0.6720448235123124
