,0
Si/Al_rec,0.8454531440109763
Al/P_rec,0.9225488887428278
Si/Ge_rec,0.9176139452459862
Si/B_rec,0.9101817392866003
Na/T_rec,0.9204857618928097
K/T_rec,0.9379598482195701
OH/T_rec,0.9276392463259545
F/T_rec,0.9142176622753555
H2O/T_rec,0.9091480580550241
sda1/T_rec,0.8823877920670226
cryst_temp_rec,0.8727866314130341
cryst_time_rec,0.7172872188075606
