zeo,WSD
CHA,0.12106299074338768
AEL,0.08766517722060946
MFI,0.03016589207460795
LTA,0.1881774426986919
AFI,0.03726608160447562
IWR,0.20389991318944706
BEA,0.050060843920048836
MTW,0.03240702612639709
MEL,0.11391928786730712
LEV,0.061731289618893834
FAU,0.11271807511344309
BEC,0.06937206354940806
FER,0.10751661104981912
ATO,0.146341950064119
MWW,0.4578088341829577
IMF,0.07403569385479125
AEN,0.06624080394837732
STF,0.25459856061011205
MAZ,0.10050337191283608
AEI,0.33820793577895286
GIS,0.7021811604761772
TON,0.22490490406006458
ITE,0.41906781976548596
NON,0.1320755427929963
MOR,0.03656689881597115
AST,0.12236328814257444
PHI,0.04509844718346133
SAV,0.8414957707919302
UOV,1.2721380602603594
ITT,0.43662170537480083
MTT,0.1929501428592681
ITG,0.3528639303864024
CON,0.45263044126925245
NSI,1.0048574215600694
ERI,0.0793327480277128
MTN,0.3766152308319154
MRE,0.23187605656652965
AFR,0.08904651159721594
SWY,0.1640436558840734
LAU,0.7757903471426449
DDR,0.10074029013105346
AFX,0.6856165983843743
UFI,0.4726108868542953
ISV,0.23286523405338372
ANA,0.22968187410357435
CLO,0.5101996155993197
OFF,0.02948997909405845
STI,1.2393373922809587
CTH,0.35758463426760345
SFS,0.511116721600186
AWO,0.08543086247901002
DOH,1.1629834844236027
SOD,0.45370577493574404
STW,0.08947332677649156
UOZ,0.6108954305549185
MEI,0.45408945603362333
ETL,0.1664097733053326
AVE,0.3473978435160938
SZR,0.1772220710240077
JST,1.8324133337735438
IFR,0.7187229209090221
IFW,0.41159869661651705
CGS,0.7859214821393296
PWN,0.0029557155363567744
ATS,0.45679132317409454
RTH,0.26047378565336643
EUO,0.2430013991585358
EMT,0.7345613723956851
BPH,0.5862365256308015
AWW,1.0293059948077785
ASV,0.406569791542343
IHW,0.13599104612445614
RWY,0.6055194751160162
LTJ,0.9701301060096913
SFH,1.1683959823628087
NES,0.13735975052378055
IRR,0.1337457631066257
TUN,0.15643892238171703
IWV,0.20286358905256122
EON,0.2735182740564209
STO,0.5691199854480411
ITW,0.7767154260403069
SFW,0.6138281041203263
IFU,1.1415966593285032
VFI,1.0725813849319081
EEI,0.8105999740088852
SFG,1.7238362613517013
LOS,1.96380912103638
SFV,0.6980902986105205
IFO,1.583266074427867
RTE,1.5697204319228966
MER,1.7738410907484998
AFN,0.1547800415736345
APC,0.9627393173270861
SFN,0.4656072482939
SSY,0.34890805068383635
PUN,1.025472969270854
LTL,1.3352957312494227
UOS,0.20453371779510476
CGF,1.215236437510036
AHT,0.23672553102621358
VET,0.09705256165160675
ABW,0.41139657301224447
PWW,0.052992091161219085
