,0
Si/Al_rec,0.8804490107863516
Al/P_rec,0.9345864552118156
Si/Ge_rec,0.9311673337967733
Si/B_rec,0.9280892555275564
Na/T_rec,0.9520418598704395
K/T_rec,0.9761784915443041
OH/T_rec,0.9246753534873356
F/T_rec,0.9405812775305427
H2O/T_rec,0.8599564216767359
sda1/T_rec,0.8579954668986851
cryst_temp_rec,0.8206949142512702
cryst_time_rec,0.7685281780461793
