,0
Si/Al_rec,0.9102771997550109
Al/P_rec,0.932380190076804
Si/Ge_rec,0.9504912696275859
Si/B_rec,0.9460114871614681
Na/T_rec,0.9580125964812509
K/T_rec,0.9779815551156088
OH/T_rec,0.956765540824642
F/T_rec,0.9528282890851566
H2O/T_rec,0.9093627062057585
sda1/T_rec,0.8938221859362256
cryst_temp_rec,0.8661711101216798
cryst_time_rec,0.7728602386426311
