,0
Si/Al_rec,0.9010642017867123
Al/P_rec,0.932228647675953
Si/Ge_rec,0.9239829421295226
Si/B_rec,0.9275145493630714
Na/T_rec,0.9553837187961686
K/T_rec,0.9712553516342317
OH/T_rec,0.9312725337697709
F/T_rec,0.9481412985253428
H2O/T_rec,0.8805640930017571
sda1/T_rec,0.859805812253763
cryst_temp_rec,0.8500412961004744
cryst_time_rec,0.7907714039764837
