,0
Si/Al_prec,0.561491935483871
Al/P_prec,0.6954883512544802
Si/Ge_prec,0.7980958781362006
Si/B_prec,0.8048835125448035
Na/T_prec,0.7215412186379926
K/T_prec,0.9272759856630829
OH/T_prec,0.673745519713262
F/T_prec,0.7975358422939068
H2O/T_prec,0.531353046594982
sda1/T_prec,0.48303315412186404
cryst_temp_prec,0.476698028673835
cryst_time_prec,0.30908602150537634
