,0
Si/Al,0.7261340036010611
Al/P,0.8306892849535781
Si/Ge,0.8733704052496409
Si/B,0.8734353087673621
Na/T,0.8357991557416714
K/T,0.9535260737291416
OH/T,0.8037243254891877
F/T,0.8779541692312207
H2O/T,0.7085355585086188
sda1/T,0.6728776617647548
cryst_temp,0.6509948585593269
cryst_time,0.5417730495965664
