,0
Si/Al_prec,0.5718189964157705
Al/P_prec,0.7267921146953406
Si/Ge_prec,0.8155734767025085
Si/B_prec,0.8187813620071679
Na/T_prec,0.7195564516129033
K/T_prec,0.9308736559139789
OH/T_prec,0.6827732974910398
F/T_prec,0.8153270609318988
H2O/T_prec,0.5571146953405016
sda1/T_prec,0.4877598566308246
cryst_temp_prec,0.48129480286738363
cryst_time_prec,0.3150179211469533
