,0
Si/Al_prec,0.47385752688172067
Al/P_prec,0.6820071684587812
Si/Ge_prec,0.8007526881720433
Si/B_prec,0.8117965949820789
Na/T_prec,0.672692652329749
K/T_prec,0.9121639784946245
OH/T_prec,0.6193503584229393
F/T_prec,0.7650224014336922
H2O/T_prec,0.5163485663082437
sda1/T_prec,0.4479614695340503
cryst_temp_prec,0.45988351254480353
cryst_time_prec,0.2990770609318997
