,0
Si/Al,0.6874608643342165
Al/P,0.8071179080673672
Si/Ge,0.862367815150783
Si/B,0.8696555721725752
Na/T,0.8140381855629588
K/T,0.9417096650644281
OH/T,0.775311446096355
F/T,0.8565818499795175
H2O/T,0.6984563296550004
sda1/T,0.6538836408939066
cryst_temp,0.654962404322639
cryst_time,0.5449242324541916
