zeo,MMD
CHA,0.14289093017578125
AEL,0.21295833587646484
MFI,0.1333789825439453
LTA,0.5707807540893555
AFI,0.09557247161865234
IWR,0.7413711547851562
BEA,0.07123565673828125
MTW,0.13048934936523438
MEL,0.2606172561645508
LEV,0.33304691314697266
FAU,0.3639640808105469
BEC,0.15407276153564453
FER,0.12810897827148438
ATO,1.084050178527832
MWW,1.330054759979248
IMF,1.6217985153198242
AEN,0.3226280212402344
STF,0.17783546447753906
MAZ,0.6011323928833008
AEI,1.094639778137207
GIS,1.2099556922912598
TON,0.3240165710449219
ITE,0.3355674743652344
NON,0.031646728515625
MOR,0.036846160888671875
AST,0.4542522430419922
PHI,0.6085796356201172
SAV,0.5845127105712891
UOV,3.2836480140686035
ITT,1.9310603141784668
MTT,0.3526620864868164
ITG,0.9116830825805664
CON,1.5591716766357422
NSI,1.752507209777832
ERI,0.3405485153198242
MTN,0.800084114074707
MRE,1.4909486770629883
AFR,0.5348882675170898
SWY,2.6974077224731445
LAU,0.8070354461669922
DDR,0.6172142028808594
AFX,1.6007094383239746
UFI,4.364699840545654
ISV,1.2807159423828125
ANA,0.06221294403076172
CLO,3.3866753578186035
OFF,1.353017807006836
STI,4.3229851722717285
CTH,0.34179115295410156
SFS,2.745115280151367
AWO,0.3104209899902344
DOH,0.0844125747680664
SOD,0.4058537483215332
STW,-0.018561363220214844
UOZ,2.379695415496826
MEI,2.8471012115478516
ETL,0.8766698837280273
AVE,2.841507911682129
SZR,0.4506969451904297
JST,2.007655143737793
IFR,1.9592180252075195
IFW,2.35984468460083
CGS,2.7731003761291504
PWN,0.25467681884765625
ATS,1.6234121322631836
RTH,1.020554542541504
EUO,-0.1654958724975586
EMT,0.8565540313720703
BPH,0.709782600402832
AWW,2.3611879348754883
ASV,0.14625024795532227
IHW,2.323446273803711
RWY,3.6874146461486816
LTJ,3.1682753562927246
SFH,1.9249897003173828
NES,-0.6837482452392578
IRR,0.7639904022216797
TUN,3.2857160568237305
IWV,0.15479183197021484
EON,0.6618127822875977
STO,2.412513256072998
ITW,-0.544468879699707
SFW,3.240046501159668
IFU,1.2619247436523438
VFI,0.9465970993041992
EEI,4.705506801605225
SFG,3.6456680297851562
LOS,3.5760817527770996
SFV,3.118919849395752
IFO,4.195249557495117
RTE,4.3435750007629395
MER,6.342922210693359
AFN,2.3033218383789062
APC,5.038146018981934
SFN,3.3036184310913086
SSY,1.7074670791625977
PUN,5.6151323318481445
LTL,3.989630699157715
UOS,2.8061885833740234
CGF,4.323173999786377
AHT,1.0628604888916016
VET,0.7327690124511719
ABW,3.1510534286499023
PWW,3.514653205871582
