zeo,WSD
CHA,0.1720838844796443
AEL,0.5107707845775843
MFI,0.09786351292171175
LTA,0.5605051168338782
AFI,0.12332415905930265
IWR,0.6119039889124491
BEA,0.34465813156023317
MTW,0.14774748154648149
MEL,0.5043597614642175
LEV,0.2276013474361907
FAU,0.10515443492239739
BEC,0.2881376144181624
FER,0.19226666603829828
ATO,0.31640727084409837
MWW,0.5788316471076647
IMF,0.7304104758940692
AEN,0.07997408967065817
STF,0.45628563484599216
MAZ,0.36106036029153143
AEI,0.03779793476289875
GIS,0.6470969886914666
TON,0.11864114633500161
ITE,0.7259288415856391
NON,0.2861902927757953
MOR,0.14071182353565165
AST,0.3684065919255728
PHI,0.09585160345488439
SAV,0.14606694021923006
UOV,1.0117301260551066
ITT,0.5638532074272502
MTT,0.6296617086527265
ITG,1.1577744302981987
CON,0.3716701475311913
NSI,1.2538667538303594
ERI,0.2939297028132083
MTN,0.5584816395426997
MRE,0.23294773631351537
AFR,0.5076235328977603
SWY,0.0539163688228204
LAU,0.02894804666432297
DDR,0.3194760915268178
AFX,0.9628625856789046
UFI,1.8929679893653941
ISV,0.21418075823979016
ANA,0.18079824629661628
CLO,0.3237706840648416
OFF,0.015497153250841287
STI,1.4494598181368938
CTH,0.19238624567007118
SFS,0.18046532530342274
AWO,0.13764056088845633
DOH,0.39102849455528665
SOD,0.659043993667335
STW,0.08620145459285733
UOZ,1.3021496209591983
MEI,0.3019028272968642
ETL,0.05223639026181033
AVE,2.0458973068331847
SZR,0.48476080571465313
JST,2.0542662460639485
IFR,0.37478632729497374
IFW,0.5267050028313007
CGS,0.23390009059206274
PWN,0.0019439602647976346
ATS,0.14375812280795108
RTH,0.418558206290948
EUO,0.37242182948762415
EMT,1.1629095446086484
BPH,0.8289594389292683
AWW,0.8983969088549101
ASV,0.4901076571107684
IHW,0.07568440639524227
RWY,0.9387729768775943
LTJ,1.218473258433669
SFH,1.136096076251484
NES,0.4504228642054979
IRR,0.0018675943283431979
TUN,0.05888475351631153
IWV,0.011831886907943942
EON,0.7427384415455172
STO,0.715823302405152
ITW,0.9946635510360881
SFW,1.3436475717354317
IFU,0.8110833436679865
VFI,0.856313853622559
EEI,0.20059107421383615
SFG,0.38107057831630037
LOS,0.622325544123616
SFV,1.5366125090389717
IFO,0.47354378225449545
RTE,1.7913955828341241
MER,2.135387122518613
AFN,0.08873369124248387
APC,1.1739834945606986
SFN,0.45739375190495907
SSY,0.006627834819458611
PUN,1.6011464351780411
LTL,0.59591621843695
UOS,0.8084497409711924
CGF,2.0203070361958977
AHT,0.17466182251788684
VET,0.0020252264772169233
ABW,0.5496864415548244
PWW,0.04364219550251059
