zeo,WSD
CHA,0.1085570657705589
AEL,0.3439174983807962
MFI,0.034896712875311174
LTA,0.14540273494961767
AFI,0.029734255456409855
IWR,0.25923565360059064
BEA,0.05041991496414099
MTW,0.0200510640284776
MEL,0.06228357493260507
LEV,0.07841602584570237
FAU,0.2163559655584823
BEC,0.05460066754612736
FER,0.04961519840686997
ATO,0.1733186376310094
MWW,0.4528895529974112
IMF,0.09535008619385911
AEN,0.04348023481972055
STF,0.20848980477101192
MAZ,0.05157270521906107
AEI,0.2673316463577897
GIS,0.7568045669612615
TON,0.05447206831651648
ITE,0.21870475725713132
NON,0.1380769457431366
MOR,0.03978546507991265
AST,0.06921159009454073
PHI,0.6641532109964003
SAV,0.8318358003560717
UOV,1.040786010988029
ITT,0.25825274100750617
MTT,0.20775206284231892
ITG,0.2957869433059336
CON,0.25562156202874636
NSI,1.4084256037782579
ERI,0.13862412216234848
MTN,0.23820857027810832
MRE,0.4123959401403163
AFR,0.2897179053084511
SWY,0.431850275592024
LAU,0.34545863053971737
DDR,0.09730267287820686
AFX,0.8413990689223152
UFI,0.3497363244962295
ISV,0.28054821415422887
ANA,0.14418370224965682
CLO,0.8909989813611937
OFF,0.019777263166060745
STI,1.165389646317221
CTH,0.07454243610142636
SFS,0.4285752609993101
AWO,0.11560282705464221
DOH,1.1063853979952367
SOD,0.20502901610280677
STW,0.17473225409580218
UOZ,0.7991726904420358
MEI,0.7902247274458916
ETL,0.13577023528961651
AVE,0.7117980575975567
SZR,0.7925875995373515
JST,0.7475935741207955
IFR,0.833731928478618
IFW,0.5214841418884906
CGS,0.8757717284067859
PWN,0.04702069501468621
ATS,0.07027960143951976
RTH,0.42850906037030057
EUO,0.27665669394339887
EMT,0.8438155629056026
BPH,0.5940917197102622
AWW,0.7454558366277408
ASV,0.5980318913004052
IHW,0.5737747115255651
RWY,0.5776311841926095
LTJ,0.8797754342712539
SFH,1.1572240679463168
NES,0.21390442248537006
IRR,0.11103375794267226
TUN,0.03301565437854834
IWV,0.697258243748605
EON,0.6479183997870159
STO,0.5861925109476951
ITW,0.5568416032700682
SFW,1.3523165906056858
IFU,1.0510504195419115
VFI,0.7293210071834308
EEI,1.403624653128726
SFG,1.3531577532875203
LOS,1.1134117827533312
SFV,0.909611567675062
IFO,1.8543963859997867
RTE,1.7506140580290261
MER,1.4644237892604453
AFN,0.14969459820031145
APC,0.9641084378168041
SFN,0.565926775753256
SSY,0.26855587119677343
PUN,0.8680593323317966
LTL,1.6943348209736313
UOS,0.1253203726120221
CGF,0.9956547848972601
AHT,0.18044414482091026
VET,0.28689557560196277
ABW,0.5462479758992058
PWW,0.41598013179235
