zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.2525996877255602
AEL,CCCNCCC,0.3480899323289859
CHA,OSDA-free,0.0880361693998783
MFI,OSDA-free,0.07878771828170247
CHA,CCN(CC)CC,0.3385973700267827
LTA,C[N+](C)(C)C,0.3151072790099978
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.12389641261435794
CHA,C1COCCN1,0.015560386891645076
ATO,CCCNCCC,0.1733186376310094
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.3798809101986216
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.11901556642890168
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.09535008619385911
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.17680764495548945
LEV,C[N+]12CCC(CC1)CC2,0.1254883849289869
AFI,CCCN(CCC)CCC,0.0450227170743165
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.06650289846641112
MAZ,OSDA-free,0.0530795613491085
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.812679143711396
AEN,CC[n+]1ccn(C)c1C,0.02693529728749962
FAU,C1COCCOCCOCCOCCOCCO1,0.12027556906927386
FAU,CC[N+](CC)(CC)CC,0.17561553908494473
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1.040786010988029
PHI,OSDA-free,0.7367239783816292
GIS,CCCNCCC,1.1148427211872667
LEV,C[N+]1(C)CCCCC1,0.06868279141199077
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.25825274100750617
FER,C[N+]1(Cc2ccccc2)CCCC1,0.07450375706022179
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.2957869433059336
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.5582240552829395
SAV,C1CNCCCNCCNCCNC1,1.2339866586206765
AEI,CC[P+](CC)(CC)CC,0.44448143184399985
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.1433370093197332
NSI,c1cc(-c2ccncc2)ccn1,1.5467714103042156
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.3252027393808885
FER,C1CNCCN1,0.0857263938869172
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.039538115376461985
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.6278000702500601
MWW,CCCCCCC[N+](C)(C)C,0.15042163025383706
MFI,CCN,0.12532070395612163
TON,NCCCCCCCCN,0.09388604062235364
AFR,CCC[N+](CCC)(CCC)CCC,0.2897179053084511
AST,c1ccncc1,0.12063065026032205
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.019228146663627925
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.3778875517917067
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.43180515157856
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.431850275592024
STF,CCC1CCCC[N+]12CCCCC2,0.2776787910779378
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.10413432315519851
CHA,CC(C)NC(C)C,1.088843715158494
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.06350269105610612
ITE,NCCNCCNCCNCCNCCN,0.07552084302687614
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.28054821415422887
UFI,CC[N+](CC)(CC)CC,0.3497363244962295
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.19838684031295056
CLO,C1CN2CCC1CC2,0.8909989813611937
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.062376351711225575
AFI,[CH]1C=CC=C1,0.04053222476576596
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.27185240693184776
LAU,c1c[nH]cn1,0.3105605277689143
LEV,CC[N+](C)(C)CC,0.9081182089975577
OFF,C[N+](C)(C)Cc1ccccc1,0.019777263166060745
FER,NCCCCN,0.5086269121914121
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.05721868232745244
STI,CC[N+](CC)(CC)CC,1.165389646317221
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.8418185315054205
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.29003639308945633
MTN,C1CCNC1,0.5129789360032833
