smiles,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,asphericity_mean_0,axes_mean_0,axes_mean_1,formal_charge,free_sasa_mean_0,mol_weight,npr1_mean_0,npr2_mean_0,num_rot_bonds_mean_0,pmi1_mean_0,pmi2_mean_0,pmi3_mean_0,spherocity_index_mean_0,volume_mean_0
BrCCCCBr,-1.7197485,10.519267,-10.472148,12.54017,-16.862823,-9.254633,11.208734,12.175131,-5.1728787,-11.121085,24.254768,-12.8265,-3.1130695,9.195859,15.293629,-3.2983818,-6.9311223,1.524501,5.3208723,5.8700213,7.2120485,2.5330293,-10.705651,-13.403756,-10.411273,-7.3020954,0.4531583,8.394819,-9.418879,-1.299273,-7.5699325,-9.645486,8.85322,4.164645,-7.7328305,7.4573474,-3.337482,27.346018,-7.128454,-5.568444,1.1295695,12.275361,-5.675105,-10.161323,5.5201845,-1.9387363,-4.4831934,10.714379,15.248752,-4.8026175,-1.2750002,-4.1030865,18.764582,7.3384814,-4.4516335,3.4902453,5.189664,1.3054364,-11.125643,-12.440477,-31.516136,-2.3508646,21.29593,29.339928,6.250229959036122,5.9316029209013825,4.953956,12.155189,0.8330458686526576,2.8443546591374864,5.873984566875097,0,306.7492719807484,215.916,0.0605973395084158,0.9655111555696728,3.0,91.71882932579749,1602.3779177522722,1654.6010067135287,0.4384381041687665,119.4194285714286
C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,6.47273,5.332329,1.4355658,12.168321,-3.966524,3.8217452,6.241824,1.0805901,3.848329,7.5657797,5.8359914,3.5689075,2.7001665,0.6304103,0.5969549,8.380246,5.998884,2.8881881,-4.701451,-0.24302708,3.468732,0.21632503,-0.7592978,0.16194558,-0.574304,-0.4439444,6.803023,9.188536,-3.5487852,4.304929,-8.691139,-5.4212394,2.510856,1.7317401,-1.5076052,6.970636,9.114208,2.9942455,-3.927386,-16.306776,-3.9335756,-6.2941394,-4.4807825,0.79973936,1.5651788,3.996294,0.12789866,0.6221791,5.9006867,-5.0521474,4.372781,-0.17553419,2.4137459,0.14602588,-1.3551731,-0.6119783,3.6140707,4.797299,0.61096776,-11.474463,-0.27373666,-0.6589061,2.0133278,1.0026673,2.236895749460382,-1.8165162698229709,-5.3700852,14.516267,0.8623916129800857,4.911552669092809,18.135734615007063,2,672.4391352548857,334.5920000000001,0.0485516388584897,0.9915994306201746,9.0,555.1389479212835,11355.847117087604,11451.601444058117,0.1051988556548419,368.3568000000001
C(CCCC[N+]12CCN(CC1)CC2)CCC[N+]12CCN(CC1)CC2,5.5875545,5.608339,-0.41360024,13.870687,-3.8194876,1.5517547,7.909514,-0.7102665,1.7026491,8.149711,8.834445,1.3757987,1.2968137,0.92005736,1.2697166,8.216772,3.578741,3.5586853,-3.959442,-1.1852454,4.6341157,-0.8268838,-2.619065,0.4468019,-0.716832,0.3869877,5.8796124,8.562418,-0.99852145,6.1441584,-7.7507763,-7.636419,0.47595936,4.0180807,-3.226603,6.7456946,8.788635,6.632824,-3.6370115,-15.899166,-5.932091,-5.089799,-6.0568304,0.22610521,2.75879,3.0890875,2.32626,1.2368991,10.246866,-5.234178,0.43517426,-1.2697895,2.383758,0.5354533,0.8243561,-1.7757562,0.9808918,4.139267,0.7500483,-11.667308,-2.9137998,0.7910527,2.2011988,3.6192846,3.347575988598216,-0.6793882836379609,-5.0063696,14.264401,0.8710827365183884,4.909037079981746,16.99694231956999,2,663.8433086853323,336.5680000000001,0.0453404646931976,0.9930642088363676,9.0,532.6365538228852,11698.399462378557,11779.326374235055,0.1086933213578019,362.63400000000007
C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,5.86331,5.7587657,-0.6687148,10.469231,-3.7894278,3.8947523,7.287319,0.83043575,2.753816,8.180948,7.0918684,3.0072126,1.5158904,2.109919,2.1115413,5.5045524,1.9430714,4.0353208,-2.8481627,1.5961093,0.7093477,-1.502792,-0.26505852,-1.4830883,-0.8415639,1.1257037,3.039028,5.382644,0.5751537,2.7410955,-5.095813,-5.7551155,2.29743,4.719471,-4.354316,3.8499362,9.483323,3.811763,-2.3475964,-13.52067,-6.666981,-4.042372,-3.5516832,-0.1053184,2.4134743,4.687763,2.9169033,1.5739489,7.8303375,-5.3827624,2.690162,-1.4571712,2.8792207,-3.161393,-1.3234822,0.51905155,1.2290369,4.992584,-0.7063627,-8.875675,-2.35864,0.30802143,0.8999348,2.1487825,2.7004215193264542,-1.2288538555447313,-4.9415636,13.78063,0.8278623139625095,4.521435402965638,15.865518404766206,2,611.5156516320948,306.53799999999995,0.0618106113951226,0.9947071259488912,7.0,486.2643652246432,7839.619045443722,7881.077248989177,0.1416447428024576,334.96040000000005
C(CCC[N+]12CCN(CC1)CC2)CCC[N+]12CCN(CC1)CC2,5.3569136,5.100047,-0.62331754,12.146804,-3.396864,1.6719679,6.9753385,-0.19724038,1.8666444,7.299004,7.7972207,1.4193405,1.5154229,0.8312165,1.4578899,6.9854436,2.752853,3.0503466,-3.5450642,-0.6510711,3.4667032,-1.1164536,-1.5920956,0.02693671,-1.0343986,0.7680763,4.9887033,6.930324,-0.5348036,4.8367786,-6.567487,-6.6246085,0.7211867,3.876993,-3.0814614,5.673069,7.8741584,5.3976274,-3.0892582,-14.227775,-5.3973145,-4.0160103,-4.8190536,0.3318346,2.6358285,2.7273917,1.9135915,1.0549407,8.638886,-4.7335343,0.6268953,-1.1735282,2.0501587,-0.03633775,0.050656825,-1.3024797,0.99580497,4.191581,0.28623435,-10.076352,-2.4940276,0.5196387,1.6193336,2.8601503,2.7533074420526655,-0.6588546237192665,-5.023274,14.149074,0.8460106983412541,4.870308960443124,16.3647663094388,2,633.6142888065248,322.5410000000001,0.0547219153271184,0.9888279023099278,8.0,539.0455639931018,9783.929725657134,9892.887340096191,0.1227710512797991,345.8560000000001
C(CCC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,4.993091,6.2374854,-1.8768901,11.139121,-3.6205063,2.1288884,7.3271213,-0.022969037,1.5412431,7.3451934,8.665044,0.8253607,0.8578475,1.33223,2.7743936,6.209115,0.12620738,3.5349276,-2.6455429,0.3765862,1.7988979,-1.7111615,-2.164733,-0.42396575,-1.4430552,1.2123863,3.9288688,4.482696,1.4806746,4.060415,-4.346949,-6.937316,1.3224771,5.3363323,-4.2290864,4.031058,7.683623,6.124388,-2.8027275,-12.279434,-6.1197114,-2.3459473,-4.235791,-0.49408847,3.525844,2.9127188,3.7064114,2.0115123,9.319862,-4.1355543,-0.8190666,-1.8521528,3.467806,-1.2982463,0.08570638,-0.82897353,-0.45583045,4.329441,0.46413788,-8.954737,-3.4736605,1.584386,1.406209,3.983274,3.2098611423971923,-0.20156019322258165,-4.800106,13.82132,0.8382280120700157,4.622512047031827,14.947843050930176,2,606.116689318255,308.5140000000001,0.0578374445191291,0.9962112125233372,7.0,470.803115078923,8117.12173817625,8147.886049824578,0.1468803131451344,329.11600000000004
C(CCN1CCOCCOCCOCCOCC1)CCN1CCOCCOCCOCCOCC1,-0.060853846,-13.363938,-17.310486,14.333859,-1.8995718,1.6161377,1.2110555,2.326284,-10.213278,2.833956,36.384953,-11.469954,1.5312407,4.4977145,7.4456286,-0.38576186,16.62303,0.8773967,-0.52760863,16.47378,1.5521837,-12.685008,-15.894008,-11.679985,-1.4203126,4.682123,11.719118,3.8970187,-10.777914,11.429341,6.8307114,-13.158044,0.8763502,19.188078,-5.370952,10.508647,2.5727055,5.73862,-14.13305,3.388784,-13.120052,-8.126654,-13.254013,2.9250877,-2.0121005,8.002605,1.4301695,13.15053,23.915169,-10.400271,-16.337114,-1.109092,3.1879263,1.6868526,-12.0354805,-7.6555023,4.916413,2.3759005,0.031541675,-34.730198,2.1377296,-2.4774008,11.650473,5.180375,7.652931653770714,4.629171434925201,9.935998,-12.303934,0.7176132843451317,7.427785558050398,19.95283588819989,0,837.3067875866936,506.68100000000055,0.1058994242770319,0.9532538333409056,6.0,2115.471703718804,19176.233461857195,20116.117965481903,0.1240404559299364,507.3204210526317
C(CCN1CCOCCOCCOCCOCC1)CN1CCOCCOCCOCCOCC1,-2.367528,-14.541558,-18.27142,12.486018,0.061736673,0.6708679,2.675668,1.8666006,-9.00854,4.4537544,33.481525,-11.123122,0.5836653,6.7267413,7.539382,1.854976,14.255891,1.1725427,-2.102141,17.504066,0.39952433,-10.178851,-16.712341,-13.03046,-1.3152792,1.8074212,10.990656,5.734113,-9.107406,11.049019,5.1339555,-14.998189,1.5930655,15.8956995,-4.950507,9.914861,0.6090961,7.1857266,-13.1737795,3.3462503,-13.581814,-5.232297,-13.418564,1.6162157,-1.053899,4.940266,2.2839932,14.413335,23.474483,-12.806168,-16.463633,-0.12195915,2.1782086,3.280458,-9.800799,-7.3541875,3.7236643,1.4044402,0.75218976,-32.455204,1.1931772,-1.7111423,9.981998,3.883114,7.015691088479521,5.079494896094542,9.917014,-12.283083,0.6399108329012603,7.9949662300920386,18.17956970617788,0,803.8451902622505,492.65400000000017,0.1424597241374924,0.9307212863841102,5.0,2255.0898016410742,15358.840861197745,16488.140108579235,0.148541312886742,490.63288888888906
C(CCN1CCOCCOCCOCCOCCOCC1)CN1CCOCCOCCOCCOCCOCC1,-1.5753018,-15.928628,-24.40526,10.312629,-3.9966388,-2.5713477,8.712177,1.3739902,-9.995631,6.9174438,40.51559,-16.784435,1.4248394,4.925917,7.0426693,2.2475104,19.177412,4.052076,-1.7557153,19.26802,-0.3684913,-14.693141,-21.016792,-12.714447,-3.7732348,1.5590775,18.152044,4.0605764,-12.353544,13.807513,5.5522985,-17.128906,0.43259054,22.957335,-6.039976,14.4928255,-2.3133235,14.053448,-10.984192,3.6063712,-19.958853,-7.2611375,-17.808228,3.5832584,0.8359027,4.5005665,2.862074,16.439459,33.988594,-16.550953,-22.358332,-3.2135148,2.5185192,8.800931,-8.65925,-9.947826,0.15531135,2.7608695,3.2111888,-40.755383,3.4213617,-2.5529926,13.59124,2.162201,10.263181477105613,6.43174236167735,9.92932,-12.357872,0.6955172476938073,8.02369250026581,21.079372158482407,0,923.0888657120964,580.7600000000003,0.1155049677555045,0.9476692432270352,5.0,2920.065185724546,24260.037616998605,25602.798711769134,0.1259650100829515,575.8888000000001
C(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,4.995861,3.3308372,-2.0568957,9.816358,-2.6708977,3.752772,6.202803,0.5890343,2.1899655,6.2780256,6.825482,1.9481136,-0.8920943,5.155558,3.4349852,4.0533285,-2.5738764,2.9523687,1.1633598,2.2038198,0.030156963,-0.84382033,0.21127939,-2.9022193,-2.1768708,0.74731344,0.34987047,1.9800911,2.65696,0.90577877,-1.6953924,-4.9821754,1.0895507,6.4062586,-6.384998,-0.40572494,9.0155,3.0292802,-0.75178814,-11.07195,-6.075769,-2.4567807,-3.4685323,-1.3273515,2.6654785,3.8803277,3.384898,1.7069635,8.034648,-6.9007463,1.1278261,-3.1335163,3.5432787,-2.845635,-1.4809697,0.92308664,0.69761175,3.9855204,-1.1723281,-5.974035,-4.726329,0.730229,0.9879217,3.5228229,2.526107313649685,-1.0416314007531566,-4.803509,12.092192,0.7854344184662458,4.605317976859372,14.32613996794509,2,582.6104109834173,292.511,0.0784301679831021,0.9891648917411144,6.0,497.3593032431992,6272.717711603542,6341.428384795842,0.1656078010093694,318.27680000000004
C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,5.5289173,-0.6784167,-2.0306075,7.50133,-3.6233866,3.3893394,4.6875668,-0.2765548,1.6287999,6.5871406,6.148738,1.5872264,-4.266888,8.520427,2.2195191,2.8322473,-4.572353,3.6194344,4.8006606,2.1585007,0.09998482,0.34923398,2.127005,-2.1352816,-1.8383093,1.1092927,-3.424564,1.3653396,4.6636343,-0.21178925,1.1522982,-4.131149,-0.6868209,4.75928,-7.393946,-1.8913338,10.22362,1.1082134,-1.9413245,-8.396791,-6.6379313,-4.402108,-2.0701365,0.25378096,1.7658392,5.274095,5.208344,1.5095284,8.7809105,-9.259164,1.1581302,-3.9455545,3.3157213,-4.7499533,-1.7185612,1.1050142,0.66994613,3.5337596,-0.9319221,-3.6806421,-6.3968253,1.2865942,0.35090223,3.5366411,1.8659727656685587,-1.5625056124603836,-4.684459,11.127992,0.7593910389516298,4.605637461673337,13.570554518132688,2,551.1963425638953,278.484,0.0893668494442564,0.9957674933000484,5.0,448.66522024990974,4999.289594710565,5020.541687398649,0.2005047267772823,301.6108000000001
C(CC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,4.4259853,3.3719404,-2.4146407,10.006305,-2.2363794,2.5819228,6.128588,0.4057612,1.8239136,5.405171,6.9391,1.2444938,-1.2222438,4.5689487,3.4602077,4.625105,-3.404663,2.541878,1.4082886,1.388642,0.9200715,-0.72047496,-0.6080211,-2.4890463,-2.706844,0.5035702,1.0715142,1.5654113,2.6603546,1.5491997,-1.3747956,-5.254705,0.5917943,6.2850037,-6.257709,-0.44407076,8.019856,3.5686238,-0.89453375,-10.516508,-5.1704874,-1.4981694,-3.7907631,-1.368364,3.0472994,2.4956317,3.2116635,1.720201,8.451119,-6.260668,-0.3072364,-3.3343046,3.779896,-1.4502513,-0.86971855,-0.13797995,0.47049186,3.6282358,-0.6646254,-6.15788,-4.844707,1.2012163,1.3322468,4.072514,2.5844077757497237,-0.6223611439399921,-4.7994833,12.05972,0.7912305903671148,4.750074597214969,14.009955761756936,2,575.2361601855367,294.487,0.0760805282439457,0.9887283328044572,6.0,490.9615721436168,6380.444901465305,6453.183163768207,0.1743650817940132,312.50133333333343
C(CC[N+]12CCN(CC1)CC2)CC[N+]12CC[N+](CCCCC[N+]34CC[N+](CCCCC[N+]56CC[N+](CCCCC[N+]78CCN(CC7)CC8)(CC5)CC6)(CC3)CC4)(CC1)CC2,1.5220488,3.6674922,-5.836078,-0.7410169,-7.3240976,-0.67481685,16.852818,1.4211496,-7.574488,18.02315,3.1064138,-3.6264656,6.0393257,-10.01175,-2.7359397,-6.1911573,8.871666,-1.517778,5.8796096,6.007599,1.4969481,-28.13353,-12.5977,2.8776004,-0.8719534,-1.9311001,9.4796505,-0.5487678,-10.037494,2.4303994,3.6020763,-7.6870866,-6.655987,34.308426,-14.57977,4.701101,-1.3544238,16.237373,14.269504,5.4203286,5.1864233,-23.142742,-9.916467,1.848645,-0.7733716,9.503224,13.674182,-8.961024,23.216122,5.5235486,-0.1548236,-19.043642,8.489179,10.6554575,14.323213,4.8597107,-12.11688,2.4042192,2.1202388,-20.029707,19.201363,-4.5351753,11.042727,-6.13073,11.749031501244147,0.14301681895427273,5.0778956,-16.278835,0.9627972292847378,6.692249174404353,43.49223145935913,8,1454.237226065767,841.4199999999989,0.0125829478992466,0.996983294531174,24.0,1913.444109655148,151616.8874968455,152075.55912978746,0.0251236749584695,906.4080000000002
C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,5.183379,3.024337,-3.8249235,7.863181,-2.5952923,1.8200548,6.93212,0.62585676,0.64073896,5.3382087,9.181157,-0.5959993,-4.5807266,7.970814,3.5572095,6.4856534,-7.7388053,2.568381,6.0112376,1.1526453,-1.3142663,0.15946661,-2.4527452,-4.2887964,-4.0011373,-0.66579914,-1.8840626,-2.7866013,6.767625,0.0025697947,4.790038,-6.146059,1.1274314,7.6891375,-8.064321,-3.3404732,8.630041,3.5069232,-1.2145754,-6.6009665,-6.8730073,-1.0307634,-2.122288,-2.3843505,4.0419817,3.7814083,7.625195,3.8932202,12.358081,-7.165626,-3.371946,-6.0965466,7.2797236,-1.7183748,-0.7400115,-0.6867598,-1.0878764,3.7751234,0.41388914,-5.377406,-8.113096,3.4186957,1.1824737,6.906367,3.4747628843556453,0.11175685979080292,-4.005537,10.543364,0.7689252143433993,4.47312794973679,12.387826896233785,2,541.1423110784131,280.46,0.0854072402778086,0.9955984513262284,5.0,437.90191746503945,5104.666021197521,5127.234535859203,0.2112062604797149,295.53200000000004
C(C[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,5.3663063,-1.3079846,-4.1791844,5.227417,-4.370138,2.1130495,5.4501004,-0.38799366,-0.98747677,6.188001,9.884493,-1.8912828,-8.558498,10.979944,2.0170107,5.7954,-10.247751,3.5631454,9.238057,1.1058635,-2.5358272,0.8180792,-1.486923,-2.9089363,-2.0245082,-0.11167276,-5.851413,-3.2816987,9.823154,-0.559584,9.285527,-6.258969,0.33117968,5.025894,-9.169588,-3.660586,10.499245,2.4558115,-4.213162,-1.8342614,-8.922249,-3.9790475,0.4389751,-0.76780856,3.4132168,6.6933503,11.755657,4.90941,14.51429,-9.53206,-4.2735195,-6.8605604,8.652246,-4.5977864,-0.4594666,0.0036459565,-2.23931,3.3418162,1.7088369,-3.6905103,-9.245498,5.0051627,-0.50568354,7.6220407,3.254113893337634,-0.0586966501583827,-3.803235,10.177937,0.6798546940564826,4.3604245864702005,11.428015644678515,2,510.60394876937255,266.43299999999994,0.1234383382276063,0.986060740467854,4.0,463.250201220836,3700.575064413337,3752.887537797656,0.2712935540486919,278.80800000000005
C1=C(c2ccncc2)NN(c2ccncc2)N=C1c1ccncc1,-3.7731397,0.12054604,-2.9315019,4.7941947,3.7944875,-13.392372,-0.73351777,-6.931819,-20.335688,5.772547,-2.3177147,4.6035986,2.7353334,-5.682404,-6.35453,1.680178,-1.2720218,8.107205,0.16776994,7.3218236,8.727503,-6.0998545,0.5547244,-6.4936657,-10.038373,-1.5847759,-1.3643733,10.104231,3.7881987,14.511566,7.9726114,-9.956332,-7.2731047,3.3791149,-3.5578256,14.364781,-8.112503,9.950408,-2.1691847,11.277597,-7.1758103,-4.1512647,7.133168,-4.609005,-6.459651,-0.13587631,8.302475,-0.26188582,20.099113,-5.13809,0.46826276,1.2743065,2.6729648,13.639636,8.67413,-3.5754771,-12.100163,-2.923008,-3.3531692,-14.962545,6.4470563,5.082568,-5.825664,-2.727632,2.3658341896553647,5.157335824518293,4.0030527,-12.343408,0.2261193563159119,10.729614535597616,10.92980325915536,0,558.412439904346,314.35200000000003,0.489766265969895,0.5468438914497292,3.0,2354.946075174797,2629.3927642252324,4808.305999824723,0.1060071060396454,279.31200000000007
C1=CC2CC1C1C[N+]3(CCCC3)CC21,-0.002070196,-4.6481423,-4.2077303,3.7615793,-5.5839715,-5.738018,0.18849622,3.0101333,0.8330002,-5.464812,7.8734655,-7.7813354,-8.509391,10.156015,2.3749058,-1.4645454,-0.8110473,1.1665572,8.044205,1.2603296,3.5000765,0.8176459,1.3297977,-0.73342484,-1.6158686,-0.7231201,-4.9624534,-1.594082,-1.9570941,1.1144916,1.535555,2.874097,1.3085482,-0.58239615,-1.4627705,2.3144414,4.5025024,3.944258,-3.3273437,-1.2667522,-6.509832,1.7926235,1.8950617,1.2548349,-1.0945811,1.2229488,-2.2921922,-0.79637176,1.9429257,-12.282384,-1.3139005,-0.044573575,2.426256,1.9081124,-6.0466757,-0.3010361,7.454761,-3.3885872,-0.342562,0.38594237,-9.547319,-0.37053293,6.533285,8.396017,-1.27836496832218,-0.0940952334986962,-8.652119,-0.7703243,0.4816641616732403,4.110641217350972,8.594315615453443,1,396.4981346232005,190.31,0.2258962190535297,0.9856966861805978,0.0,263.2875835037312,1150.964798281182,1167.5186103290498,0.4184734943031333,197.46400000000008
C1=CCC([Co+]C2=CC=CC2)=C1,12.054495,9.736216,31.350893,14.050231,-19.896656,39.802,4.16765,8.990138,10.284983,22.729216,-9.634746,2.908076,22.15093,-1.184679,-14.658851,5.1590877,25.67604,-10.430435,-5.2942567,6.103106,-13.4356785,-6.538485,-10.725399,11.790999,9.342737,-16.391735,25.810656,4.088721,-9.509019,-1.6688024,-17.284153,9.994422,25.187271,4.369525,17.87645,4.596188,4.4150133,-10.572328,-9.940265,-11.5197315,7.7677293,-8.025611,0.5461675,-6.5494356,11.893707,29.237957,4.7117705,-15.5170965,-34.555275,23.628366,17.290703,-3.2800567,4.8780317,3.1225204,-1.1514971,16.173424,-5.8861985,13.082892,7.6715984,4.2228,10.076723,-4.797638,10.479565,-3.0063472,1.7884336619671584,-4.664811554401514,-9.56687,17.356728,0.8373935186130123,6.184379900030874,31.236058350162,1,464.9576652239314,189.123,0.0907095464741235,0.9162520286561122,2.0,585.8108321948174,41480.84796774503,41883.509681157935,0.0885713380178348,147.97733333333338
C1=C[NH2+]C=N1,2.8532896,-10.140687,2.1399765,2.6574059,0.96681416,-1.2341447,12.938693,-0.5067332,-4.1325827,4.943189,-1.4158213,-4.3690915,1.5874225,2.8089542,-2.1360188,-5.003524,-7.4275875,0.78619474,5.697745,7.2475557,-8.537582,-1.0347533,1.0065854,-6.1942873,3.3526366,-3.4795482,2.5934675,-3.5465508,6.8483024,0.06527352,-5.91844,2.206604,0.60444206,-0.32954484,-0.70015347,3.8947341,-0.82993996,1.3332845,11.241805,-7.0992627,-10.570595,8.205728,1.4923604,-3.472275,8.306529,4.316152,-3.370608,4.1150994,2.9885414,-7.4956927,4.7478075,5.656423,1.072792,5.428592,-1.6654193,3.101235,-9.131883,1.2682629,-7.7184253,3.9657447,-7.1578183,1.7299967,-2.3273866,0.14255095,-1.1044577698963858,2.355763975697855,16.197294,8.0767355,0.2319669579678487,3.014414382202481,4.168451095760323,1,216.0860940424793,69.08699999999999,0.4959299213779495,0.5300788172518969,0.0,54.42456780314327,58.1721515282874,109.74245646575967,0.1477133861300879,67.34000000000002
C1=Cc2nc1c(-c1ccncc1)c1ccc([nH]1)c(-c1ccncc1)c1nc(c(-c3ccncc3)c3ccc([nH]3)c2-c2ccncc2)C=C1,-2.4109244,-4.9460745,-15.150641,1.9192724,4.5390396,-18.772171,33.265465,-0.91616297,-27.01961,15.344609,20.169973,-10.625973,21.488,-9.560049,-4.691235,-11.694751,-8.5815935,3.0930145,12.387954,33.20834,-13.306372,-11.998184,-12.84931,-25.620352,-7.893847,-8.539081,-14.635783,10.220555,9.119657,12.011589,11.145948,-18.419035,5.12706,26.096266,-18.778955,19.654846,-9.87688,23.725554,-4.877349,22.463684,-4.9650655,-7.2404423,-0.59582424,-5.2213573,16.217093,4.5463862,12.436768,17.889482,48.09879,-1.0237768,-10.69764,0.19634911,13.422407,28.389046,1.6914046,-7.5014825,-24.025003,5.7459817,-30.281738,-26.307474,-9.414322,5.1005616,-6.3644123,23.708403,11.137140367862326,18.358547296513976,7.786005,-12.057411,0.218651541494488,11.9058444796834,12.622647407642908,-4,909.8336628657596,618.7040000000002,0.5104306708790255,0.5344039722933184,4.0,8783.888839368215,9197.09896536705,17209.609020913118,0.1255601855156138,549.9920000000001
C1CC(C2CCNCC2)CCN1,0.6529248,0.542526,-0.67100674,2.9079716,-2.9976287,-3.1375017,0.56482124,3.1091673,3.9440236,1.6511456,3.7616212,-1.6721909,-0.39265257,7.967179,-2.5137484,-1.2901123,3.8398092,-1.3332134,0.8635919,0.74227583,-1.9629828,0.96308947,2.8853974,-2.5288627,-3.5690026,-3.2813497,-2.7257292,3.7879875,-4.988499,1.180984,0.6991816,0.63456744,2.0709743,0.84984624,2.1784534,5.7699685,4.027446,-3.6638825,-7.183809,-0.22129865,-4.4406486,1.3281722,2.0072308,2.941529,-1.8347075,1.5556169,1.5023562,-1.5267327,-0.55260634,-4.8266044,1.4022914,-2.963143,-1.3090189,-0.15658171,-4.4593678,-3.4013593,6.7569394,-2.1182287,0.07350907,-2.6328611,-3.8970728,-3.658461,5.482549,0.76400876,-1.9171478637944683,-0.47238641551651206,-5.6253448,-1.5758255,0.4591264481268584,4.318687605964249,7.694292838817891,0,377.4845278247463,168.284,0.2370533774828718,0.9242831244550744,1.0,250.3727435781176,992.70711748294,1075.953880504749,0.3763062768962079,181.87800000000004
C1CC23CCC[N+]2(C1)CCC3,5.9588556,-0.7239398,1.0704947,-6.348019,-2.7292933,-4.5448794,-4.285774,-4.324396,8.626416,7.4009204,-0.4384014,4.1479692,4.164859,0.6588276,4.4483633,5.520847,3.5934968,6.7606277,1.4144381,1.5154846,-1.6683886,-3.5324667,1.8568883,0.948632,-3.279799,3.0076568,10.645942,1.9041625,-6.4091234,-0.53552884,-4.495393,0.8800306,-3.1783981,5.4418764,-0.3987749,1.1859317,3.068388,-4.685564,-1.1401873,-9.912268,-6.419664,-5.9388347,0.8245304,0.62253904,-4.8502536,1.5078865,-1.0184506,-2.2645488,-0.88766325,-8.885472,2.355913,-2.1992822,2.8466618,-1.9317847,-0.18428776,1.5284503,3.9392886,2.8710258,8.789933,-11.14543,10.086219,-0.87789017,-1.169375,-9.476495,0.16566801875621448,-4.628728571530104,-12.189376,-5.6254206,0.0170398669078604,5.3739073268451225,5.836717640149088,1,338.18797821053204,152.26099999999997,0.8126959003585681,0.8909285381781109,0.0,360.39454348715446,395.14637790500535,443.4903455050587,0.815954877435472,163.36000000000004
C1CC2CCC1CNC2,4.5636487,3.0816734,2.1353645,-3.2930968,-8.535788,1.2664506,1.0228063,0.434913,3.620498,7.522252,3.4884784,-2.6984766,4.5100975,1.7530606,1.8240366,-3.4186015,5.9322915,0.5574973,-0.33267078,0.8965484,-2.4667559,-5.20564,-0.14768726,-1.4330082,-0.91467386,2.3944662,4.134352,-3.5253217,-0.68633056,-1.4311914,-3.35843,2.8848784,0.94152707,7.8916883,3.5579875,1.0418082,-2.335786,2.3027186,1.0564888,-4.8238707,-7.048065,-1.9105127,0.7253324,1.1615958,-1.2553797,6.243061,0.19005886,-2.100603,-0.044760335,0.30087417,-1.0541749,-2.313639,-2.484346,-0.13973273,-0.92598295,1.216321,-3.0016031,0.19390863,2.1775098,-0.83306617,0.6945582,-1.9592043,3.9280934,-1.2817965,0.08711667243144675,-0.5110542400541872,10.381128,1.8062028,0.0144920854256604,4.6017650599309015,5.002091844300995,0,308.02260065884207,125.21499999999996,0.817033512550719,0.8750534829901442,0.0,250.61293537994231,268.41643934231547,306.745296751312,0.8699938986573666,135.60000000000002
C1CCC(CNCC2CCCCC2)CC1,1.1373198,2.350786,2.6295035,6.9905334,2.3922923,5.2915564,0.38365692,0.35423312,-0.046978295,7.2930956,0.7509127,6.165977,2.1425703,7.340571,0.49231267,-0.049919486,9.946085,0.90400183,-0.8130052,11.790869,0.58573484,1.5009211,-1.1207316,-6.8745317,1.6672423,-5.463979,-2.90306,14.29565,-4.0309653,5.831039,-0.72897345,-6.7725987,3.9062386,3.7081864,0.19585109,2.0042057,5.7588863,-3.6889822,-5.178134,-5.7562838,2.2770534,-2.3330348,0.37464428,-2.1834238,-2.9938557,9.309006,4.5869517,0.5097552,0.28458843,-0.7668036,1.8643452,0.5665768,-2.2759318,-2.94555,-3.712937,1.3735182,4.650108,-0.9834752,-2.8417287,-8.835313,0.48525792,-0.09353711,4.1345854,-2.0528016,0.33156260819689176,-0.09968931371628896,10.646784,-5.9520173,0.6785557936324719,4.502432131293028,11.521262295526007,0,476.1454017485254,209.377,0.1235927646420968,0.9708307759916582,4.0,314.2112836356914,2481.9735639182954,2555.0140717106037,0.2209031865042527,236.21120000000005
