PCA 1,PCA 2
-0.039438854894962225,0.13450499340998953
-0.039438854894962225,0.13450499340998953
-0.039438854894962225,0.13450499340998953
-0.06850701282563,0.10555719305548737
-0.039438854894962225,0.13450499340998953
-0.039438854894962225,0.13450499340998953
-0.06850701282563,0.10555719305548737
-0.04947046950586301,0.23702436425832424
-0.04912824087185148,0.12485572662515555
-0.06850701282563,0.10555719305548737
-0.039438854894962225,0.13450499340998953
-0.039438854894962225,0.13450499340998953
-0.06850701282563,0.10555719305548737
-0.039438854894962225,0.13450499340998953
-0.039438854894962225,0.13450499340998953
0.007405575346484037,-0.08406639330609893
-0.36785115257010487,0.22327168832253536
-0.3593537057202441,-0.07799863821537674
-0.3594546368241701,-0.07809915141105206
-0.35955556792809595,-0.07819966460672736
-0.35965649903202196,-0.07830017780240273
-0.3604337191564962,-0.07194702311548873
-0.36046735949738845,-0.07198052416754458
-0.3605178250493514,-0.0720307807653823
-0.36061875615327726,-0.0721312939610577
-0.3615978196979019,-0.06597926198064116
-0.3616314600387941,-0.06601276303269703
-0.3616819255907571,-0.06606301963053465
-0.36178285669468296,-0.06616353282620996
-0.3627619235271553,-0.060011483990642746
-0.36277840556666385,-0.06002789778577431
-0.36279556386804757,-0.060044985042698625
-0.36284602942001065,-0.06009524164053632
-0.35965649903202196,-0.07830017780240273
-0.36061875615327726,-0.0721312939610577
-0.3616314600387941,-0.06601276303269703
-0.36277840556666385,-0.06002789778577431
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.1241022171298506,-0.14561367260466468
-0.12360624904160859,0.023644415801842
-0.1335286412779414,0.021140897044947538
0.4966452463425569,0.19691651183148298
-0.3239690579821603,-0.3308979345506832
-0.32999409940667457,-0.3301589172173103
-0.2923453353913344,-0.26490764776704384
-0.2772883694540734,-0.29444743300005666
-0.23211745490954377,-0.3830667885215052
-0.2925098807120805,-0.26489165783146135
-0.27743922988484715,-0.2944327730649417
-0.23223817645180853,-0.3830550582560573
-0.23886578296525054,-0.15919515665723974
-0.24223994148946032,-0.04725934052120468
-0.2439270408967139,0.008708569382827663
-0.15692318391864454,-0.5307569138375394
-0.006322273614488946,-0.8261594068940469
0.44541691824808566,-1.7123558937470398
-0.2710499247390561,-0.2933293808006377
-0.22584674487298262,-0.3819512987703251
-0.2639506989694108,-0.2921033897706218
-0.21874515524708774,-0.3807248995174054
0.06257276628173039,-0.9747765602275911
0.04121822055551811,-0.9784643541307438
-0.0760032231417377,-0.7745051222518341
-0.1442609725454691,-0.6758583243256767
-0.15848308815161333,-0.6783143930191864
-0.21299894342862236,-0.5765175054033085
-0.2475225412579555,-0.5266236485371754
-0.25818379717502493,-0.5284647794642855
-0.28173698191398033,-0.47717658878154157
-0.2912183911171623,-0.47881396770315765
-0.31606585159273487,-0.4275641550312961
-0.20445233940391846,-0.41790050014738855
-0.045865824255688734,0.3630531589788987
-0.34040200958130834,0.1828947782684589
-0.34040200958130834,0.1828947782684589
-0.34040200958130834,0.1828947782684589
-0.34040200958130834,0.1828947782684589
-0.3399208482430364,0.16693245237881896
-0.3399208482430364,0.16693245237881896
-0.3399208482430364,0.16693245237881896
-0.3399208482430364,0.16693245237881896
-0.2617426595000949,-0.5305118384181654
-0.3142138934988106,-0.42757019536593976
-0.21411388515931407,-0.5461642652395766
-0.24156738112904697,0.24875968497251513
-0.2416683122329728,0.2486591717768397
-0.24176924333689875,0.24855865858116427
-0.24237482996045429,0.24795557940711221
-0.24398972762326918,0.24634736827630663
-0.2435510875299682,0.23179570831172658
-0.240986722172485,0.14672458930648186
-0.23751128192236642,0.03143016677425654
-0.19013970274662795,0.2929288720357546
-0.24398972762326918,0.24634736827630663
-0.2505554478012915,0.1912567730150817
-0.23588547966301782,-0.5093212746260835
0.059932727733927264,-0.8243872590691774
-0.08936286211120999,-0.6117676658564171
-0.17843944439214182,-0.48490908477575423
0.04711098020517663,-0.39903125961332775
-0.10195923591774268,-0.19388895340420279
-0.19081178582770197,-0.07446289446322377
0.08947602612456979,-0.7962927741977035
-0.06721648087520381,-0.5907073439687006
-0.1607063675178436,-0.46804564573918095
0.0641993624157705,-0.8236504384611246
-0.08616448533608917,-0.6112153265782841
-0.17587843023022937,-0.48446682814607395
0.05137761533785376,-0.3982944389274189
-0.0987608588042772,-0.19333661406763966
-0.18825078034275222,-0.0740206251434066
0.09374266125724694,-0.7955559535117944
-0.06401810381601208,-0.5901550046415103
-0.15814536202126375,-0.4676033764173554
-0.21212138330103916,0.34289362669098394
-0.20352542728369252,-0.12214531523179438
-0.13531883395786834,-0.5675685669555085
-0.13743838771784528,-0.5696793446398323
-0.14702684875115432,-0.5792281043638295
-0.15923950616584612,-0.5913901949057089
-0.1351169721350381,-0.5673675409475851
-0.13743838771784528,-0.5696793446398323
-0.14712777369473454,-0.5793286114246662
-0.15681715967162374,-0.5889778782095004
-0.1351169721350381,-0.5673675409475851
-0.13743838771784528,-0.5696793446398323
-0.14712777369473454,-0.5793286114246662
-0.15681715967162374,-0.5889778782095004
-0.1351169721350381,-0.5673675409475851
-0.13743838771784528,-0.5696793446398323
-0.14712777369473454,-0.5793286114246662
-0.15681715967162374,-0.5889778782095004
-0.1351169721350381,-0.5673675409475851
-0.13743838771784528,-0.5696793446398323
-0.14712777369473454,-0.5793286114246662
-0.15681715967162374,-0.5889778782095004
-0.055767320521961566,-0.6689520640061297
-0.05808873610476878,-0.6712638676983764
-0.06777812208165801,-0.6809131344832106
-0.07746750805854727,-0.6905624012680449
-0.03545183209104795,-0.6949602336830288
-0.03777324767385514,-0.6972720373752757
-0.047462633650744386,-0.7069213041601097
-0.057152019627633645,-0.716570570944944
0.13065674256960938,-0.9076147317155911
0.1283353269868021,-0.9099265354078377
0.11864594100991291,-0.9195758021926719
0.10895655503302368,-0.9292250689775059
0.46287353546060783,-1.3329232714736876
0.46055211987780037,-1.3352350751659345
0.4508627339009112,-1.3448843419507681
0.441173347924022,-1.3545336087356026
1.4595317318385368,-2.6088588990821155
1.4572103162557297,-2.6111707027743623
1.4475209302788403,-2.6208199695591965
3.4528375742570367,-5.160716647610956
3.4505161586742297,-5.163028451303203
3.44082677269734,-5.172677718088038
-0.2592224467549066,0.24534349075627448
-0.2725453524731294,0.23207574892712757
0.3769928877447958,0.43380489671302974
-0.0007848606237169816,0.3384379970003641
-0.1117998125311736,0.24101412839782363
0.0013312580572022446,0.13673710502326425
-0.2106216221822322,0.19591957841762067
-0.22664617910595536,0.2919997470029081
-0.0713784869543841,-0.6976068352181006
-0.07142895250634705,-0.6976570918159382
-0.07147941805831003,-0.697707348413776
-0.07248872909756934,-0.6987124803705296
-0.07612224883890281,-0.7023309554148423
-0.07854459533312509,-0.7047432721110507
-0.09173778806063074,-0.2670691218532418
-0.09001678296964234,-0.3241614621582699
-0.08900603114039841,-0.3576919349092964
-0.15217071231419793,-0.11548509137180267
-0.16775228730841987,0.318652222441163
-0.16775228730841987,0.318652222441163
-0.16775228730841987,0.318652222441163
-0.11488538059748048,-0.08100681902163137
-0.09550660864370202,-0.06170828545196321
-0.13953607098204818,-0.1474372479616757
-0.15459305880842025,-0.11789740806801119
-0.18608356323331027,-0.14925752511872198
-0.17397183076219871,-0.13719594163767937
-0.2708657644552396,-0.2336886831040834
-0.22138383427755035,-0.18758955318611825
-0.05964941406697631,0.6636760067175791
0.03813749924172192,0.6839466259150527
-0.3216497462395516,0.2177487081813738
-0.27015952314683217,-0.02747784263034335
0.3093347832114756,-0.6695526761652777
0.18484148052384838,-0.4869945521962555
0.13458679641108454,-0.4791486238277885
-0.2486425107995138,0.29572806348111097
-0.3163917455018624,0.22350785582862387
-0.2483050910933131,0.284534477414062
-0.24729288658619014,0.25095368898431675
-0.24628059381041045,0.21737300072288243
-0.3140298307578926,0.14515276175668118
-0.28015521855740466,0.1812628772297415
-0.2354832830076878,-0.14082164386664947
-0.3032324997989906,-0.21304183202946197
-0.2354832830076878,-0.14082164386664947
-0.3032324997989906,-0.21304183202946197
-0.11597787600043101,-0.4316705568653023
-0.12566726197732025,-0.4413198236501363
-0.13777899444843175,-0.45338140713117897
-0.1287777786896341,-0.43388101845523197
-0.15057889713763498,-0.4555918687211084
-0.13730187518476103,-0.43136508977525106
-0.14699126116165032,-0.44101435656008514
-0.1663700331154288,-0.46031289012975346
-0.13362247167807878,-0.43870565184764887
-0.13846716466652342,-0.4435302852400659
-0.15057889713763498,-0.4555918687211084
-0.13730187518476103,-0.43136508977525106
-0.14699126116165032,-0.44101435656008514
-0.1663700331154288,-0.46031289012975346
-0.11597787600043101,-0.4316705568653023
-0.13777899444843175,-0.45338140713117897
-0.1287777786896341,-0.43388101845523197
-0.13846716466652342,-0.4435302852400659
-0.15057889713763498,-0.4555918687211084
-0.13673299110304593,-0.4312668471212022
-0.1464223770799352,-0.44091611390603624
-0.16580114903371368,-0.4602146474757045
-0.3554022326258792,0.5454360840584862
-0.33933043953015013,0.543464755923247
-0.3493963233900032,0.5303390738041742
-0.33933043953015013,0.543464755923247
-0.3419401185553098,0.5400617942167568
-0.3554022326258792,0.5454360840584862
-0.3554022326258792,0.5454360840584862
-0.3554022326258792,0.5454360840584862
-0.33933043953015013,0.543464755923247
-0.33933043953015013,0.543464755923247
-0.33933043953015013,0.543464755923247
-0.33933043953015013,0.543464755923247
-0.3324671244631868,0.5502996532291711
-0.3328708488788906,0.5498976004464695
-0.33327457329459437,0.5494955476637683
-0.33367829771029806,0.5490934948810667
-0.33408202212600185,0.5486914420983653
-0.33448574654170554,0.548289389315664
-0.3369080930359277,0.5458770726194555
-0.33933043953015013,0.543464755923247
-0.3417527860243725,0.5410524392270383
-0.3441751325185948,0.5386401225308297
-0.35666336287267014,0.5231021237155488
-0.3493963233900032,0.5303390738041742
-0.12884660083834634,-0.42516918466368064
-0.13944436675056895,-0.4357230702095929
-0.12910327231385496,-0.341042706438804
-0.1162611959882238,-0.5720041573414385
-0.1703696809950655,-0.4201889552101476
-0.17844416930913984,-0.428230010864176
-0.17146044913610245,-0.5613266611345723
-0.16806090191416118,-0.5667215597030657
-0.16079386243149424,-0.5594846096144402
-0.16806090191416118,-0.5667215597030657
-0.13016993098431576,-0.34122691159081747
-0.13766089313429303,-0.5737057557068586
-0.13016993098431576,-0.34122691159081747
-0.13766089313429303,-0.5737057557068586
-0.13790424035365956,-0.3773492381314754
0.275502805580072,-0.9345575281280514
-0.13944436675056895,-0.4357230702095929
0.6808108145272769,-1.3613503623811676
-0.1162611959882238,-0.5720041573414385
-0.09760995361572282,-0.5212926401617644
-0.10568444192979723,-0.529333695815793
0.010191516357724306,-0.8142992958250895
-0.16806090191416118,-0.5667215597030657
0.026207412936821294,-0.8115334525936221
-0.16806090191416118,-0.5667215597030657
-0.049319727922682605,-0.44338611443382386
-0.05681069007265987,-0.675864958549865
-0.049319727922682605,-0.44338611443382386
-0.05681069007265987,-0.675864958549865
0.07003066001954725,-0.6398247004500985
-0.32035092209601806,-0.060380778244365885
0.14595315929852007,-0.9767487314547193
0.14879784871042204,-0.9762578611715739
0.15733085178343545,-0.9747838764999118
-0.026484193297513777,-0.7434930736960693
-0.024348740420300864,-0.7431242945985406
-0.017942381788662053,-0.7420179573059534
-0.1307610569111979,-0.6024379710831415
-0.12905433497630261,-0.6021432310860195
-0.12393416856124541,-0.6012590109892463
0.14595315929852007,-0.9767487314547193
0.14879784871042204,-0.9762578611715739
0.15733085178343545,-0.9747838764999118
-0.026484193297513777,-0.7434930736960693
-0.024348740420300864,-0.7431242945985406
-0.017942381788662053,-0.7420179573059534
-0.1307610569111979,-0.6024379710831415
-0.12905433497630261,-0.6021432310860195
-0.12393416856124541,-0.6012590109892463
-0.018846786581411177,-0.740243626266412
0.15733085178343545,-0.9747838764999118
-0.1782881869513817,-0.42222109500519056
-0.1850505693743326,-0.42895547758172975
-0.19413435794706124,-0.43800165445654415
-0.17544376383015287,-0.4217298812664887
-0.1802884568185975,-0.42655451465890576
-0.1924001892897091,-0.4386160981399485
-0.17786040115886728,-0.5624318920466517
-0.17907157440597846,-0.5636380503947558
-0.17967716102953407,-0.5642411295688079
-0.18028274765308963,-0.56484420874286
-0.18512744064153422,-0.5696688421352771
-0.17704377583678688,-0.5627893639679253
-0.17886053609247524,-0.5645986018735093
-0.18128288258669756,-0.5670109185697177
-0.1774383245318608,-0.5643529950041583
-0.1847053640145277,-0.5715899450927838
-0.20166178947408392,-0.5884761619662434
-0.17699814305980308,-0.6459552910974758
-0.17740186747550685,-0.6463573438801773
-0.17785605686564107,-0.6468096526855753
-0.18028274765308963,-0.56484420874286
-0.18754978713575654,-0.5720811588314857
-0.19723917311264583,-0.5817304256163198
-0.1750159780376384,-0.5619406783079496
-0.1774383245318608,-0.5643529950041583
-0.18712771050875004,-0.574002261788992
-0.19681709648563928,-0.5836515285738264
-0.22750012127739347,-0.6142075093849413
-0.22346290792208476,-0.61018701223212
0.2871814136983697,-0.3484257818213477
0.28541511923528284,-0.35018476288945155
0.28299277274106044,-0.3525970795856602
0.2781480797526159,-0.35742171297807734
0.26845869377572656,-0.36707097976291136
0.2958878497092116,-0.3483763142823155
0.29346550321498927,-0.3507886309785241
0.28619846373232233,-0.35802558106714955
0.2813537707438776,-0.3628502144595666
0.31528164760161626,-0.34502712902951044
0.31285930110739407,-0.347439445725719
0.3080146081189494,-0.352264079118136
0.30316991513050473,-0.35708871251055296
0.28586496567976655,-0.265354692103134
0.28515844775977417,-0.26605828466457526
0.28273610126555193,-0.2684706013607836
0.2807174807271198,-0.2704808637405812
0.2964386270651104,-0.2634457304920362
0.29563117823370305,-0.26424983605743885
0.2932088317394806,-0.2666621527536474
0.2907864852452583,-0.269074469449856
0.31552963203075896,-0.2603980844428297
0.31502497612610775,-0.26090065080463387
0.31260262963188545,-0.26331296750084227
0.3855600907309137,0.18399419348064341
0.0619806812089383,0.22368367866598335
0.0619806812089383,0.22368367866598335
0.5390601494147412,0.1836793579364254
-0.3619816538800865,0.45504680739684306
-0.32649116079465523,0.4506936274413707
-0.34586993274843386,0.43139509387170266
-0.31949094976440773,0.0601011046835768
2.6458977086582527,-1.8980406376998058
2.7312303968698117,-1.8833042264756648
3.0811687915136026,-2.1236611415629603
3.0278359085137216,-2.1328713904385936
3.1345017843758525,-2.1144508737147967
1.1714664691071435,-0.9495007275960767
1.9973366515548059,-1.4686187150514496
1.7847043054908227,-1.3248636310954431
1.139466763246385,-0.955026872787315
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
1.9193486782999594,-1.4219286306593517
2.1215107949909786,-1.41923768270282
1.586551176740596,-0.9238650414511663
1.4526283707904264,-0.694976025616705
1.396642265221912,-0.8791865616106069
1.531041273975895,-0.8559767096461942
1.0875789320873945,-0.9540176059223922
-0.2739934968807076,0.06226613871066252
-0.06536705267201842,0.4077758080031861
-0.06536705267201842,0.4077758080031861
-0.06052235968357377,0.41260044139560315
-0.05567766669512913,0.41742507478802027
-0.06052235968357377,0.41260044139560315
-0.06052235968357377,0.41260044139560315
-0.06052235968357377,0.41260044139560315
-0.04630026103680029,0.41505650792600624
-0.060834340002134175,0.400582607748755
-0.057944046856672954,0.4210216719490367
-0.06287429700362046,0.44423919796491174
-0.06771898999206508,0.4394145645724947
-0.07256368298050973,0.4345899311800776
-0.07740837596895435,0.42976529778766054
-0.08225306895739899,0.42494066439524353
-0.05811516117367871,0.47710599076562105
-0.06295985416212334,0.4722813573732039
-0.06780454715056801,0.46745672398078686
-0.0726492401390126,0.4626320905883698
-0.07749393312745723,0.4578074571959528
-0.08233862611590187,0.4529828238035356
-0.0582007183321816,0.5051481501739131
-0.06304541132062622,0.5003235167814962
-0.06789010430907087,0.495498883389079
-0.07273479729751547,0.49067424999666187
-0.0775794902859601,0.48584961660424486
-0.08242418327440472,0.48102498321182796
-0.0582007183321816,0.5051481501739131
-0.06304541132062622,0.5003235167814962
-0.06789010430907087,0.495498883389079
-0.07273479729751547,0.49067424999666187
-0.0775794902859601,0.48584961660424486
-0.0582007183321816,0.5051481501739131
-0.06062306482640393,0.5027358334777045
-0.06304541132062622,0.5003235167814962
-0.06546775781484854,0.49791120008528755
-0.06789010430907087,0.495498883389079
-0.07273479729751547,0.49067424999666187
-0.0775794902859601,0.48584961660424486
-0.05928122889378017,-0.18667015564628858
-0.05945234321078593,-0.13058583682970418
0.13920581823199468,-0.09627885544073594
0.26336703565006103,-0.07483699407497017
0.05560896620503251,-0.0950504033768799
-0.05385755260749034,-0.0969769114774308
-0.05385755260749034,-0.0969769114774308
-0.05385755260749034,-0.0969769114774308
0.055437851888026746,-0.03896608456029555
0.16745754157988518,-0.05478747366210578
-0.2636292791812382,-0.05345189922569933
-0.09474273947636673,-0.12044746264251104
-0.07052474869350074,-0.06843846038424524
0.6301020018201584,-0.1598339802515865
0.5691156457132933,-0.17036593513884568
-0.14672956561434047,0.12244713152334673
-0.25106941828090995,-0.2737726986940515
-0.25106941828090995,-0.2737726986940515
-0.25106941828090995,-0.2737726986940515
-0.26168597034057856,0.07842522982848223
-0.26053392895018407,0.04020703877152343
0.07242974925644281,-0.023185020631102636
-0.29165965980011116,-0.015998074058394464
-0.09894959503494734,0.1575764733800165
-0.2348307230241726,-0.3314012263534271
-0.14190250370906188,0.21181478191943726
-0.2624575311487836,0.21571920680481663
0.1411158607622466,0.17710041860300296
-0.10597389297931326,0.1965252937927048
0.020052718673833653,0.2397834162956871
-0.17291085931897288,0.23118334231195584
0.30307108314514214,0.20506905297925282
-0.01642720139788418,0.2119894268771572
0.1820079835311748,0.2677520580070029
-0.08336422167795993,0.246647475736952
0.46502634800248316,0.23303769469056856
0.07311943624312876,0.2274535603021534
0.30307108314514214,0.20506905297925282
0.30307108314514214,0.20506905297925282
-0.016427251269321073,0.21198942792038766
0.30307108314514214,0.20506905297925282
-0.01642720139788418,0.2119894268771572
0.30307108314514214,0.20506905297925282
-0.01642720139788418,0.2119894268771572
0.30307108314514214,0.20506905297925282
-0.016427251269321073,0.21198942792038766
0.15564993972758043,0.19157431878025416
-0.2217078718357769,0.23786013558714528
-0.17453813669217152,0.23207440741938506
-0.12736842474372798,0.2262886820966884
-0.09143981401397937,0.21099919396995598
-0.30008465733695966,0.23659107879323876
-0.2740040632086042,0.23339209305610953
-0.24792343336635342,0.23019310640961596
0.1411158607622466,0.17710041860300296
-0.23624195080111068,0.2233862354098942
-0.18907221565750543,0.21760050724213384
-0.14190250370906188,0.21181478191943726
-0.10597389297931326,0.1965252937927048
-0.3146187363022934,0.22211717861598768
-0.28853814217393825,0.21891819287885844
-0.2624575123316873,0.21571920623236476
-0.10597389297931326,0.1965252937927048
-0.3146187363022934,0.22211717861598768
-0.28853814217393825,0.21891819287885844
-0.2624575123316873,0.21571920623236476
-0.3786379506459817,0.28852421376436765
-0.3040757895552197,0.3857515731244814
-0.3815034566328122,0.30321420066295196
-0.3786379506459817,0.28852421376436765
-0.34135685749799344,0.3371379057684762
-0.38007070026069717,0.2958692043064575
-0.3785029481232311,0.28404543883504063
-0.30394075986650937,0.3812728254000243
-0.3813684481113112,0.2987354238084362
-0.3785029481232311,0.28404543883504063
-0.34122185705029384,0.3326591281333299
-0.3799356992915025,0.29139043734143505
-0.37833449318920526,0.27845703868535426
-0.3037723181384718,0.37568440803003195
-0.38119999663371434,0.29314704137813147
-0.37833449318920526,0.27845703868535426
-0.3410534056638384,0.327070723357693
-0.3797672442282493,0.28580203652926467
-0.3779534933779588,0.06418693849803027
-0.3033913322871966,0.1614142978581439
-0.3808189993647892,0.0788769253966146
-0.3779534933779588,0.06418693849803027
-0.3406724002299705,0.11280063050213877
-0.37938624299267415,0.07153192904012012
-0.37781849085520797,0.05970816356870316
-0.30325630259848624,0.15693555013368685
-0.38068399084328824,0.0743981485420988
-0.37781849085520797,0.05970816356870316
-0.34053739978227093,0.10832185286699242
-0.3792512420234794,0.06705316207509764
-0.3776500359211823,0.054119763419016934
-0.3030878608704486,0.15134713276369435
-0.3805155393656913,0.06880976611179418
-0.3776500359211823,0.054119763419016934
-0.3403689483958155,0.10273344809135568
-0.3790827869602263,0.06146476126292717
-0.3786379506459817,0.28852421376436765
-0.3644158349707152,0.2909802824698142
-0.34135685749799344,0.3371379057684762
-0.3271347475837807,0.33959397518055995
-0.38007070026069717,0.2958692043064575
-0.36584859034648426,0.2983252737185413
-0.37846920990996813,0.28292620240575483
-0.3642470932165877,0.28538227128702315
-0.3411881188202234,0.3315398917259608
-0.32696600212684307,0.33399596060722914
-0.3799019620124485,0.29027120570137127
-0.36567984531906816,0.29272727458263953
-0.37799682335564466,0.26725506647355485
-0.36377470852126986,0.26971113503378463
-0.3407157297542619,0.3158687590688793
-0.3264936149198871,0.3183248276291093
-0.37942957441186026,0.27460006440549495
-0.3652074595774856,0.2770561329657249
-0.3779534933779588,0.06418693849803027
-0.36373137770269226,0.06664300720347678
-0.3406724002299705,0.11280063050213877
-0.3264502903157575,0.11525669991422252
-0.37938624299267415,0.07153192904012012
-0.36516413307846124,0.07398799845220387
-0.3777847526419451,0.05858892713941744
-0.3635626359485648,0.0610449960206857
-0.3405036615522004,0.1072026164596234
-0.3262815448588201,0.1096586853408917
-0.3792175047444255,0.06593393043503386
-0.36499538805104514,0.06838999931630212
-0.37731236608762175,0.04291779120721742
-0.3630902512532469,0.04537385976744726
-0.3400312724862389,0.09153148380254196
-0.325809157651864,0.0939875523627718
-0.3787451171438372,0.05026278913915752
-0.36452300230946255,0.052718857699387445
-0.3786379506459817,0.28852421376436765
-0.34135685749799344,0.3371379057684762
-0.38007070026069717,0.2958692043064575
-0.3786379506459817,0.28852421376436765
-0.34135685749799344,0.3371379057684762
-0.38007070026069717,0.2958692043064575
-0.3785029481232311,0.28404543883504063
-0.34122185705029384,0.3326591281333299
-0.3799356992915025,0.29139043734143505
-0.3785029481232311,0.28404543883504063
-0.34122185705029384,0.3326591281333299
-0.3799356992915025,0.29139043734143505
-0.37833449318920526,0.27845703868535426
-0.3410534056638384,0.327070723357693
-0.3797672442282493,0.28580203652926467
-0.37833449318920526,0.27845703868535426
-0.3410534056638384,0.327070723357693
-0.3797672442282493,0.28580203652926467
-0.3779534933779588,0.06418693849803027
-0.3406724002299705,0.11280063050213877
-0.37938624299267415,0.07153192904012012
-0.3779534933779588,0.06418693849803027
-0.3406724002299705,0.11280063050213877
-0.37938624299267415,0.07153192904012012
-0.37781849085520797,0.05970816356870316
-0.34053739978227093,0.10832185286699242
-0.3792512420234794,0.06705316207509764
-0.37781849085520797,0.05970816356870316
-0.34053739978227093,0.10832185286699242
-0.3792512420234794,0.06705316207509764
-0.3776500359211823,0.054119763419016934
-0.3403689483958155,0.10273344809135568
-0.3790827869602263,0.06146476126292717
-0.3776500359211823,0.054119763419016934
-0.3403689483958155,0.10273344809135568
-0.3790827869602263,0.06146476126292717
-0.3786379506459817,0.28852421376436765
-0.3644158349707152,0.2909802824698142
-0.34135685749799344,0.3371379057684762
-0.3271347475837807,0.33959397518055995
-0.38007070026069717,0.2958692043064575
-0.36584859034648426,0.2983252737185413
-0.37846920990996813,0.28292620240575483
-0.3642470932165877,0.28538227128702315
-0.3411881188202234,0.3315398917259608
-0.32696600212684307,0.33399596060722914
-0.3799019620124485,0.29027120570137127
-0.36567984531906816,0.29272727458263953
-0.37799682335564466,0.26725506647355485
-0.36377470852126986,0.26971113503378463
-0.3407157297542619,0.3158687590688793
-0.3264936149198871,0.3183248276291093
-0.37942957441186026,0.27460006440549495
-0.3652074595774856,0.2770561329657249
-0.3779534933779588,0.06418693849803027
-0.36373137770269226,0.06664300720347678
-0.3406724002299705,0.11280063050213877
-0.3264502903157575,0.11525669991422252
-0.37938624299267415,0.07153192904012012
-0.36516413307846124,0.07398799845220387
-0.3777847526419451,0.05858892713941744
-0.3635626359485648,0.0610449960206857
-0.3405036615522004,0.1072026164596234
-0.3262815448588201,0.1096586853408917
-0.3792175047444255,0.06593393043503386
-0.36499538805104514,0.06838999931630212
-0.37731236608762175,0.04291779120721742
-0.3630902512532469,0.04537385976744726
-0.3400312724862389,0.09153148380254196
-0.325809157651864,0.0939875523627718
-0.3787451171438372,0.05026278913915752
-0.36452300230946255,0.052718857699387445
1.0042109843693923,-0.1178569368365921
1.3192935762854174,-0.13414944161623127
0.8904319639177924,-0.1119860259347917
0.8904319639177924,-0.1119860259347917
0.9108542720127774,-0.11303911224182606
0.8890702122024334,-0.11191581855373883
0.8890702122024334,-0.11191581855373883
1.0975683985327085,-0.12267998076410837
0.9108542720127774,-0.11303911224182606
0.9108542720127774,-0.11303911224182606
0.8904319639177924,-0.1119860259347917
-0.26980143575518273,0.5339218040271289
-0.2764289784566939,0.5347347227423691
-0.2797427721676256,0.5351411515559286
-0.28305652148225496,0.5355476414973568
-0.2847134364848843,0.5357508414866711
-0.2863702954254108,0.5359541011729546
-0.2764289784566939,0.5347347227423691
-0.2764289784566939,0.5347347227423691
-0.2764289784566939,0.5347347227423691
-0.2764289784566939,0.5347347227423691
-0.2764289784566939,0.5347347227423691
-0.2764289784566939,0.5347347227423691
-0.27055759956621467,0.20305344323528018
-0.27107094251723207,0.3713063996850332
-0.27124205683423774,0.42739071850161725
-0.2714131711512435,0.48347503731820185
-0.27158428546824936,0.5395593561347862
0.27736010599728206,0.016390974383572274
0.27735985910203803,0.016391004667159016
0.27735985910203803,0.016391004667159016
0.2773600412710411,0.016390978728679204
-0.10563459701957144,0.15607608805874962
-0.13827021874760015,0.1600790962445995
-0.17090585117442256,0.16408210574273813
-0.203541483601245,0.1680851152408769
-0.3000322452151293,0.4631899021257364
-0.24766339931931347,0.5225212661736401
-0.18338955141533497,-0.3429192501727313
-0.18338955141533497,-0.3429192501727313
-0.18823424440377962,-0.3477438835651482
-0.18027903334669443,-0.3503580551334067
-0.18338955141533497,-0.3429192501727313
-0.19750155375366232,-0.3593142533074889
-0.3386217078726371,0.1812698240969495
-0.33946526509879293,0.2092538077242119
-0.3397827014956034,0.21978531926879058
-0.33360590056718664,0.13001013867278216
-0.33444945779334256,0.15799412230004464
-0.33476689419015304,0.16852563384462318
0.6830032272932003,2.1941859228916165
0.8262093517578132,2.3818928462347357
0.8749019961528538,2.4455844284426425
0.9694294823827385,2.569133340011795
1.1613523862481037,2.819761285047887
-0.3491077763532898,-0.37062071934706875
-0.3757535877897354,-0.3971562030053626
-0.3927100132492916,-0.4140424198788223
-0.3491077763532898,-0.37062071934706875
-0.3563748158359568,-0.37785766943569443
-0.32676966464040286,-0.3994318996144471
-0.3563748158359568,-0.37785766943569443
-0.32676966464040286,-0.3994318996144471
-0.3563748158359568,-0.37785766943569443
-0.1847053640145277,-0.5715899450927838
-0.3563748158359568,-0.37785766943569443
-0.3491077763532898,-0.37062071934706875
-0.3757535877897354,-0.3971562030053626
-0.3927100132492916,-0.4140424198788223
-0.3418407368706231,-0.3633837692584432
-0.37333124129551304,-0.394743886309154
-0.32676966464040286,-0.3994318996144471
-0.3757535877897354,-0.3971562030053626
-0.32676966464040286,-0.3994318996144471
-0.36606420181284605,-0.3875069362205284
-0.1847053640145277,-0.5715899450927838
-0.3563748158359568,-0.37785766943569443
