zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.1535844802856445
AEL,CCCNCCC,3.481511116027832
CHA,OSDA-free,2.1525659561157227
MFI,OSDA-free,1.9448328018188477
CHA,CCN(CC)CC,4.482607364654541
LTA,C[N+](C)(C)C,4.144340991973877
MEL,CCCC[N+](CCCC)(CCCC)CCCC,2.769932746887207
CHA,C1COCCN1,3.0688629150390625
ATO,CCCNCCC,4.509181976318359
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.390163421630859
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,4.977405071258545
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5.2846479415893555
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,3.896099090576172
LEV,C[N+]12CCC(CC1)CC2,3.541227340698242
AFI,CCCN(CCC)CCC,4.743287086486816
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.093837738037109
MAZ,OSDA-free,2.360690116882324
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,5.057665824890137
AEN,CC[n+]1ccn(C)c1C,5.374088764190674
FAU,C1COCCOCCOCCOCCOCCO1,3.464419364929199
FAU,CC[N+](CC)(CC)CC,3.9377031326293945
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5.823971748352051
PHI,OSDA-free,2.279818534851074
GIS,CCCNCCC,4.6584577560424805
LEV,C[N+]1(C)CCCCC1,3.203807830810547
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.586788654327393
FER,C[N+]1(Cc2ccccc2)CCCC1,4.446728706359863
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.651037216186523
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,6.071444511413574
SAV,C1CNCCCNCCNCCNC1,1.8668994903564453
AEI,CC[P+](CC)(CC)CC,1.8085556030273438
