zeo,MMD
CHA,2.2424888610839844
AEL,2.480825424194336
MFI,2.9558534622192383
LTA,3.3483686447143555
AFI,3.8966503143310547
IWR,4.169306755065918
BEA,3.225954532623291
MTW,3.3707079887390137
MEL,3.0848073959350586
LEV,3.1162052154541016
FAU,3.3927183151245117
BEC,4.56821870803833
FER,3.072206497192383
ATO,4.111410140991211
MWW,4.361845016479492
IMF,4.353170394897461
AEN,4.930919647216797
STF,3.1258726119995117
MAZ,3.3522071838378906
AEI,3.4031286239624023
GIS,3.717021942138672
TON,3.2898621559143066
ITE,3.233572006225586
NON,4.658163547515869
MOR,3.2230310440063477
AST,4.356313228607178
PHI,3.4433507919311523
SAV,2.0778884887695312
UOV,5.809560775756836
ITT,4.483422756195068
MTT,3.0463552474975586
ITG,4.620630264282227
CON,3.9496536254882812
NSI,3.0472278594970703
ERI,2.9838151931762695
MTN,4.007867336273193
MRE,4.326828956604004
AFR,3.1684837341308594
SWY,2.2103614807128906
LAU,4.545173645019531
DDR,3.1852331161499023
AFX,3.624150276184082
UFI,5.79025411605835
ISV,4.857602119445801
ANA,3.326557159423828
CLO,5.884836196899414
OFF,4.695709228515625
STI,6.631566047668457
CTH,6.1275410652160645
SFS,5.883555889129639
AWO,4.935255527496338
DOH,5.808382987976074
SOD,3.764087677001953
STW,5.508358478546143
UOZ,4.476271152496338
MEI,3.553330421447754
ETL,4.057893753051758
AVE,3.3274593353271484
SZR,3.098299980163574
JST,4.844444274902344
IFR,4.142241477966309
IFW,5.890549659729004
CGS,5.119304656982422
PWN,4.847382545471191
ATS,6.238856792449951
RTH,4.373081684112549
EUO,2.7382402420043945
EMT,3.5211195945739746
BPH,3.025562286376953
AWW,5.860143661499023
ASV,3.507643222808838
IHW,4.609835624694824
RWY,7.261648178100586
LTJ,6.005832672119141
SFH,4.612223148345947
NES,2.542750358581543
IRR,6.944766998291016
TUN,4.815279006958008
IWV,3.0644216537475586
EON,2.788010597229004
STO,5.104994773864746
ITW,3.177639961242676
SFW,4.846306800842285
IFU,6.864284992218018
VFI,5.545063495635986
EEI,5.67860221862793
SFG,7.26521635055542
LOS,6.933193206787109
SFV,5.042941093444824
IFO,6.573001384735107
RTE,7.266063690185547
MER,7.290622711181641
AFN,6.8834075927734375
APC,2.4230709075927734
SFN,6.915047645568848
SSY,6.8910675048828125
PUN,6.967018127441406
LTL,5.428157806396484
UOS,6.957518577575684
CGF,6.475594997406006
AHT,6.883808135986328
VET,6.484241962432861
ABW,7.026334285736084
PWW,6.025561332702637
