zeo,MMD
CHA,0.1437215805053711
AEL,0.4455881118774414
MFI,0.03920745849609375
LTA,0.2131943702697754
AFI,0.10167789459228516
IWR,0.557762622833252
BEA,0.11819934844970703
MTW,0.05465507507324219
MEL,0.16900634765625
LEV,0.35274219512939453
FAU,0.26384639739990234
BEC,0.24393749237060547
FER,0.04633045196533203
ATO,1.0872888565063477
MWW,0.9030551910400391
IMF,1.3974018096923828
AEN,0.6367321014404297
STF,0.30768394470214844
MAZ,0.46758365631103516
AEI,0.6404552459716797
GIS,1.479231357574463
TON,0.29886531829833984
ITE,0.5173244476318359
NON,0.36496543884277344
MOR,0.072021484375
AST,0.7448201179504395
PHI,0.38978004455566406
SAV,1.099311351776123
UOV,2.1157660484313965
ITT,2.6796045303344727
MTT,0.1400899887084961
ITG,1.8261818885803223
CON,0.8721961975097656
NSI,1.4927024841308594
ERI,0.35846519470214844
MTN,0.9226222038269043
MRE,1.0836467742919922
AFR,1.0131607055664062
SWY,1.7533540725708008
LAU,0.7650041580200195
DDR,0.37262439727783203
AFX,1.13140869140625
UFI,3.428740978240967
ISV,1.4952316284179688
ANA,0.09420013427734375
CLO,2.0291829109191895
OFF,1.3847885131835938
STI,4.298612594604492
CTH,3.457697868347168
SFS,1.8950891494750977
AWO,0.7627553939819336
DOH,2.6011881828308105
SOD,0.16897964477539062
STW,-0.06934738159179688
UOZ,1.9970097541809082
MEI,1.9515323638916016
ETL,0.7569856643676758
AVE,2.0171289443969727
SZR,0.05142688751220703
JST,1.3997182846069336
IFR,2.3006420135498047
IFW,2.2522220611572266
CGS,2.1440024375915527
PWN,1.104598045349121
ATS,2.3088836669921875
RTH,0.5641160011291504
EUO,0.06698226928710938
EMT,1.3059015274047852
BPH,0.4959230422973633
AWW,2.3611702919006348
ASV,1.1062216758728027
IHW,2.2137937545776367
RWY,3.9436416625976562
LTJ,2.99111270904541
SFH,1.2175912857055664
NES,-0.9611358642578125
IRR,2.359787940979004
TUN,2.0110063552856445
IWV,2.205526351928711
EON,0.38831233978271484
STO,1.7500104904174805
ITW,-0.5439243316650391
SFW,2.6583166122436523
IFU,4.392847537994385
VFI,1.5892391204833984
EEI,3.192718505859375
SFG,5.094345569610596
LOS,3.5664730072021484
SFV,4.512543201446533
IFO,0.6092166900634766
RTE,3.123091697692871
MER,3.5505385398864746
AFN,2.7645645141601562
APC,5.23486328125
SFN,1.7181148529052734
SSY,2.62459659576416
PUN,4.747084617614746
LTL,3.7688369750976562
UOS,3.65830135345459
CGF,3.870171546936035
AHT,2.710324287414551
VET,3.3709726333618164
ABW,3.5640220642089844
PWW,3.452925682067871
