zeo,osda,Si/Al_ae,Si/Al_pred_mean,Si/Al_true_mean,Al/P_ae,Al/P_pred_mean,Al/P_true_mean,Si/Ge_ae,Si/Ge_pred_mean,Si/Ge_true_mean,Si/B_ae,Si/B_pred_mean,Si/B_true_mean,Na/T_ae,Na/T_pred_mean,Na/T_true_mean,K/T_ae,K/T_pred_mean,K/T_true_mean,OH/T_ae,OH/T_pred_mean,OH/T_true_mean,F/T_ae,F/T_pred_mean,F/T_true_mean,H2O/T_ae,H2O/T_pred_mean,H2O/T_true_mean,sda1/T_ae,sda1/T_pred_mean,sda1/T_true_mean,cryst_temp_ae,cryst_temp_pred_mean,cryst_temp_true_mean,cryst_time_ae,cryst_time_pred_mean,cryst_time_true_mean
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,4.624388011795752,26.369460788863428,30.99384880065918,0.0002914602156805596,0.0002914602156805596,0.0,0.2683352525441696,0.2683352525441696,0.0,5.975914495628488,5.975914495628488,0.0,0.05957818594926485,0.044727364506782205,0.10430555045604706,0.0039554174940213075,0.009009107663027894,0.005053690169006586,0.09671454689510492,0.20547051169864508,0.30218505859375,0.1994727914370045,0.016718485470916346,0.21619127690792084,12.643847539018296,37.44341952998509,24.799571990966797,0.3700095789070049,0.1461819036369404,0.5161914825439453,6.075897381900091,147.9031523007171,153.9790496826172,402.7324893274689,521.6157519617462,118.88326263427734
AEL,CCCNCCC,0.1514423515766064,0.24370100611142315,0.09225865453481674,0.22905222060772135,0.7314338934173946,0.960486114025116,0.0,0.0,0.0,0.0,0.0,0.0,0.0003939111306742894,0.00018705493449781661,0.000580966065172106,8.70690655021834e-05,8.70690655021834e-05,0.0,0.0031514871004366812,0.0031514871004366812,0.0,0.041583744086704136,0.07255398409851539,0.030970240011811256,37.01387153893219,66.53353630333649,29.519664764404297,0.886383925632044,1.2238692390475714,0.33748531341552734,11.57783707525752,197.29979142096064,185.72195434570312,84.31618785915646,159.31560802517208,74.99942016601562
CHA,OSDA-free,3.3341242102541875,5.599274036510949,8.933398246765137,0.1534722225,0.1534722225,0.0,0.18116510103448275,0.18116510103448275,0.0,1.701971665672634,0.43478260869565216,2.136754274368286,0.41768710270528475,0.6665733005106894,0.24888619780540466,0.37377449612194175,0.0377484287781132,0.41152292490005493,0.3069686212682614,0.64729838754176,0.34032976627349854,0.06299995022170289,0.0004853369081761006,0.063485287129879,42.03047222196021,15.80191379488549,57.8323860168457,0.0,0.0,0.0,62.07006041493631,90.53380616221213,152.60386657714844,8.18283442192569,68.62462214165225,60.44178771972656
MFI,OSDA-free,3.906253323121426,47.82315395788705,43.916900634765625,0.0031446540880503146,0.0031446540880503146,0.0,0.43097286700000004,0.43097286700000004,0.0,25.213141184006037,4.831467885818181,30.04460906982422,0.003144250583982988,0.32364572711024336,0.3205014765262604,0.042040178165528394,0.042040178165528394,0.0,0.02719246580985929,0.3083981199541464,0.2812056541442871,0.014815609052032516,0.014815609052032516,0.0,6.212079325638207,30.91837187675437,37.13045120239258,0.006511910761373407,0.001369703618211382,0.00788161437958479,14.133275416166043,158.21840915414646,172.3516845703125,8.393183135695573,60.27258911103737,51.8794059753418
CHA,CCN(CC)CC,0.0033030791591614206,0.21778783038367924,0.21448475122451782,0.011285095328837036,0.9462399769969279,0.9349548816680908,0.0,0.0,0.0,0.0,0.0,0.0,0.0008821735388383837,3.648881132075472e-05,0.0009186623501591384,0.0,0.0,0.0,0.0020480539245283018,0.0020480539245283018,0.0,0.0062623361834478145,0.01024289030943396,0.016505226492881775,12.154481702419062,29.96057110366418,17.806089401245117,0.2378718342916349,0.41455613707143274,0.6524279713630676,15.536630362344539,198.91369029886798,183.37705993652344,86.7982748120007,128.43648510863156,41.63821029663086
LTA,C[N+](C)(C)C,0.529899453397555,3.191868399854464,2.661968946456909,0.22698084854448955,0.004302488333333333,0.23128333687782288,0.1111111111111111,0.1111111111111111,0.0,0.6550128553023256,0.6550128553023256,0.0,0.4170240870936531,0.032004106857000024,0.4490281939506531,0.005473283245260871,0.005473283245260871,0.0,0.72614639940652,1.68822234812173,0.96207594871521,0.011422556071669561,0.0005339661695652174,0.01195652224123478,36.33614564466818,28.448842758652138,64.78498840332031,0.6432984942649984,1.1993099575782633,1.8426084518432617,4.682282001364669,103.14670512021736,107.82898712158203,26.69693459178862,182.95514382030424,156.25820922851562
MEL,CCCC[N+](CCCC)(CCCC)CCCC,18.414715821267457,44.37707238865027,25.962356567382812,0.0,0.0,0.0,1.6189863315789474,1.6189863315789474,0.0,2.398264526000376,5.385619522461538,7.783884048461914,0.021935413243099444,0.101716851232723,0.12365226447582245,0.05932475993208805,0.06081665487759033,0.0014918949455022812,0.016992512206114918,0.2951280503073112,0.2781355381011963,0.03526323641445783,0.03526323641445783,0.0,6.516253835585147,36.00461255845782,42.52086639404297,0.026991276748296184,0.17450218021142824,0.20149345695972443,7.797340417276985,154.53754427469886,146.74020385742188,28.189547080550653,39.6263098530431,67.81585693359375
CHA,C1COCCN1,0.14704654872788525,0.07697184621916674,0.224018394947052,0.420975323177024,0.5540475888484276,0.9750229120254517,0.0,0.0,0.0,0.009745416543574595,0.009745416543574595,0.0,0.0,0.0,0.0,0.000697019843902439,0.000697019843902439,0.0,0.007652517190243903,0.007652517190243903,0.0,0.1811554564488365,0.23127406671170728,0.05011861026287079,18.96487332490424,37.661959659132755,18.697086334228516,0.9234979297724055,1.7393204118814753,0.8158224821090698,5.151575353185848,175.07857296224384,180.2301483154297,31.720215149194928,135.13516265896055,103.41494750976562
ATO,CCCNCCC,0.03107650240077392,0.0780532922328891,0.04697678983211517,0.03580548125376615,0.9659944598091611,1.0017999410629272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022479289809670018,0.006561380212698412,0.02904067002236843,36.3519466233785,11.388211457676183,47.74015808105469,0.10936077564639524,0.49603738516253904,0.3866766095161438,8.250113887344867,183.49784143492076,191.74795532226562,45.64157683888344,98.82684142628578,53.185264587402344
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,25.743098156842912,46.41577042857143,20.672672271728516,0.0,0.0,0.0,4.252362254407839,4.932928082201047,9.185290336608887,8.427469171070744,30.72693244316547,22.299463272094727,0.0005889830619354838,0.0005889830619354838,0.0,0.000586061937935484,0.000586061937935484,0.0,0.287343292780633,0.4728483998258066,0.18550510704517365,0.1312245385393672,0.06898878946451617,0.20021332800388336,4.746202665055646,9.972393232072248,5.226190567016602,0.0012295014818448358,0.24206765663225835,0.2408381551504135,0.1822436417401434,174.73711365806454,174.9193572998047,21.615788532512454,346.7770739329031,325.1612854003906
