zeo,WSD
CHA,0.06121062584667167
AEL,0.23436331479396516
MFI,0.06488032955760953
LTA,0.42635971275779305
AFI,0.04306617021564557
IWR,0.2999225815424842
BEA,0.11888217806159972
MTW,0.02835872994350152
MEL,0.12834686013174504
LEV,0.18831098619954742
FAU,0.09989900653730019
BEC,0.08528829943240224
FER,0.07863071335895305
ATO,0.06557709855065566
MWW,0.42019050565501287
IMF,0.054116255882890534
AEN,0.09242877743027418
STF,0.2402649250389574
MAZ,0.08067347015098895
AEI,0.20498139872781504
GIS,0.6778277017275476
TON,0.10537190714768485
ITE,0.24359251044086322
NON,0.25173465340808876
MOR,0.0978106073423674
AST,0.25609418727269456
PHI,0.06583302383766992
SAV,0.18692181116828188
UOV,1.2483943438622083
ITT,0.5180090259059901
MTT,0.19772061701259408
ITG,0.4990067455815229
CON,0.5879246695336173
NSI,1.0686021049269285
ERI,0.2452700592685259
MTN,0.30149843580190305
MRE,0.3588732056520058
AFR,0.19021857245159332
SWY,0.08578020323392307
LAU,0.7038090916618635
DDR,0.3249317638596214
AFX,0.8725397664178027
UFI,0.7338654065542717
ISV,0.46281966919607925
ANA,0.16075167545940244
CLO,1.1609601150590767
OFF,0.0550274404488594
STI,1.2230349617746537
CTH,0.2947366114780371
SFS,0.6855739335623638
AWO,0.14286396331406626
DOH,0.49587155003543787
SOD,0.47314558788104866
STW,0.4449339203161793
UOZ,0.7368152235439795
MEI,0.7128400081008657
ETL,0.22362855861444575
AVE,1.0456687914602272
SZR,0.24559897262471464
JST,0.8893528600448473
IFR,0.6384424637724122
IFW,1.1745957494239185
CGS,0.7186835681683792
PWN,0.05424146757458423
ATS,0.26877598779644846
RTH,0.6831663373694836
EUO,0.18273007935446733
EMT,1.1866120641211872
BPH,0.5692074294968787
AWW,1.2815222791336995
ASV,0.45446329572154237
IHW,0.5274625247401801
RWY,1.3677884900237112
LTJ,1.0961181562666724
SFH,1.1131702463725823
NES,0.1492807915484425
IRR,0.11129314444637373
TUN,0.14926549038530865
IWV,0.797709259932473
EON,0.5239881364938936
STO,0.20320742140875775
ITW,0.7631285141616786
SFW,0.9212329287293244
IFU,0.4901484726984734
VFI,0.7214469168535178
EEI,0.9553572931065675
SFG,1.7901751510472463
LOS,0.6335468665126942
SFV,0.24362841797373186
IFO,1.066786293473994
RTE,1.8405350982439752
MER,1.5147151912114971
AFN,0.6069533831953355
APC,1.0198203234780059
SFN,0.5061855896787673
SSY,0.6897258989738011
PUN,1.0039696172890529
LTL,0.45214705976136227
UOS,0.7566902354195562
CGF,0.9067216613922375
AHT,1.2110028417427672
VET,0.22179748623008
ABW,0.13532119986889
PWW,0.5587009820582375
