zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.5966167449951172
AEL,CCCNCCC,0.5574493408203125
CHA,OSDA-free,0.5093746185302734
MFI,OSDA-free,0.2164783477783203
CHA,CCN(CC)CC,0.3294029235839844
LTA,C[N+](C)(C)C,0.671320915222168
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.21479225158691406
CHA,C1COCCN1,0.3245849609375
ATO,CCCNCCC,1.393815040588379
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.5081186294555664
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.1429033279418945
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.1931276321411133
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,1.1386594772338867
LEV,C[N+]12CCC(CC1)CC2,0.9290447235107422
AFI,CCCN(CCC)CCC,0.42041873931884766
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5620040893554688
MAZ,OSDA-free,0.4397430419921875
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.622046947479248
AEN,CC[n+]1ccn(C)c1C,1.6165342330932617
FAU,C1COCCOCCOCCOCCOCCO1,0.30258655548095703
FAU,CC[N+](CC)(CC)CC,1.365097999572754
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.968679428100586
PHI,OSDA-free,0.5679912567138672
GIS,CCCNCCC,3.060901165008545
LEV,C[N+]1(C)CCCCC1,0.6596050262451172
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.6348137855529785
FER,C[N+]1(Cc2ccccc2)CCCC1,1.5332231521606445
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.3977289199829102
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,1.5416746139526367
SAV,C1CNCCCNCCNCCNC1,1.9224467277526855
AEI,CC[P+](CC)(CC)CC,2.1559906005859375
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.4128904342651367
NSI,c1cc(-c2ccncc2)ccn1,2.3628764152526855
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.9727973937988281
FER,C1CNCCN1,0.47049427032470703
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.4288902282714844
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.5394353866577148
MWW,CCCCCCC[N+](C)(C)C,2.5622949600219727
MFI,CCN,0.5618352890014648
TON,NCCCCCCCCN,0.3896036148071289
AFR,CCC[N+](CCC)(CCC)CCC,1.0173215866088867
AST,c1ccncc1,1.706380844116211
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,1.1407747268676758
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.37877559661865234
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.5876030921936035
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,4.351807594299316
STF,CCC1CCCC[N+]12CCCCC2,1.904984951019287
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.1024789810180664
CHA,CC(C)NC(C)C,1.9069480895996094
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.035858154296875
ITE,NCCNCCNCCNCCNCCN,1.9798088073730469
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.9622516632080078
UFI,CC[N+](CC)(CC)CC,3.3798136711120605
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,1.749593734741211
CLO,C1CN2CCC1CC2,1.4034795761108398
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.21383380889892578
AFI,[CH]1C=CC=C1,2.6744470596313477
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,1.2374954223632812
LAU,c1c[nH]cn1,1.2439050674438477
LEV,CC[N+](C)(C)CC,0.9904994964599609
OFF,C[N+](C)(C)Cc1ccccc1,1.5332250595092773
FER,NCCCCN,1.461430549621582
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.6091403961181641
STI,CC[N+](CC)(CC)CC,3.8316903114318848
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.5916862487792969
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.24574661254882812
MTN,C1CCNC1,1.1360588073730469
AFI,CCN(C(C)C)C(C)C,1.0284719467163086
AEN,CC[N+](CC)(CC)CC,0.5992822647094727
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,1.3234496116638184
AST,CC(C)[N+](C)(C)C,1.3454585075378418
MTW,C1CN2CCN1CC2,1.8655080795288086
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.4650883674621582
MTW,C1CCC[N+]2(CC1)CCCCC2,1.200674057006836
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,1.977299690246582
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,2.037102699279785
MFI,C1CCNC1,0.18425559997558594
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,2.1894516944885254
NON,CC1CCCN1,1.2010116577148438
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,3.3050107955932617
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,1.2199478149414062
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.008596420288085938
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.749976634979248
CHA,CN(CCO)CCO,1.1815366744995117
FAU,Cc1cccc(C)[n+]1C,0.9180889129638672
NON,CC1CCCCN1,0.6552133560180664
CHA,CN1CCNCC1,2.820335865020752
ERI,C[N+]1(C)CCCCC1,2.017148017883301
AFI,C1CCCNCC1,0.23819828033447266
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,1.3572235107421875
ITE,C[N+]1(C)CCCCC2CCCCC21,1.4854183197021484
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.7926721572875977
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.6093053817749023
AVE,C1CC[N+]2(CC1)CCCC2,3.9900918006896973
MWW,CCCCCC[N+](C)(C)C,2.646028518676758
STW,CCc1n(C)cc(C)[n+]1C,0.7818117141723633
FER,CCCCN,0.9140110015869141
TON,CC(N)CN,1.094212532043457
ETL,C[N+](C)(C)CCO,1.1435279846191406
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,1.0414938926696777
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.8690385818481445
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.17069339752197266
MEI,CN(CCO)CCO,3.0154824256896973
AEL,CCNCC,1.5231990814208984
CHA,NCCNCCN,0.8081483840942383
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,1.4322509765625
AEL,CCCCNCCCC,0.02140331268310547
MFI,CCCNCCC,1.4435739517211914
GIS,C[N+](C)(C)C,0.4510841369628906
FER,NC1CCCCC1,1.1435432434082031
SOD,C1CCC2(C1)CCC[NH2+]2,1.6242618560791016
DOH,CC1CNCCN1,4.565248012542725
TON,CCC(C)N,1.3987455368041992
STF,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,1.0816612243652344
MOR,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.9456090927124023
AFI,Fc1cccc(CN2CCCC2)c1,0.3975343704223633
AFI,CN1C2CCC1CC(O)C2,2.0367660522460938
MFI,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.1618518829345703
IFW,CN(C)[P+](CCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.7384796142578125
AWO,CNC,0.9039316177368164
JST,NCCN,1.7106709480285645
