zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.22068192517511426
AEL,CCCNCCC,0.09102078608851052
CHA,OSDA-free,0.27565464667352535
MFI,OSDA-free,0.08688621085422053
CHA,CCN(CC)CC,0.7270203095829959
LTA,C[N+](C)(C)C,0.3082330585665165
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.05940678916002249
CHA,C1COCCN1,0.06619261011581747
ATO,CCCNCCC,0.11284538791379511
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.0377217166802932
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.1585814327100309
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.3925108277311865
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.8002811146672721
LEV,C[N+]12CCC(CC1)CC2,0.19907943118643237
AFI,CCCN(CCC)CCC,0.18500213204247395
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6567595794554858
MAZ,OSDA-free,0.14716710386416215
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.11256766726942079
AEN,CC[n+]1ccn(C)c1C,1.0223712609664575
FAU,C1COCCOCCOCCOCCOCCO1,0.160298646429043
FAU,CC[N+](CC)(CC)CC,0.239861570306114
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1.1546976423860882
PHI,OSDA-free,0.1913533991716279
GIS,CCCNCCC,0.6178343914769069
LEV,C[N+]1(C)CCCCC1,0.12821666062079218
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6697971234514795
FER,C[N+]1(Cc2ccccc2)CCCC1,0.5983059704732556
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.658526388642912
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.514111940429766
SAV,C1CNCCCNCCNCCNC1,0.3493768615641947
AEI,CC[P+](CC)(CC)CC,0.4123196119148066
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.37899850798644963
NSI,c1cc(-c2ccncc2)ccn1,0.626316129443985
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.5619958045044038
FER,C1CNCCN1,0.28689163410355145
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.08997551235796092
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.13920901450724799
MWW,CCCCCCC[N+](C)(C)C,0.756171246603797
MFI,CCN,0.3664539166062215
TON,NCCCCCCCCN,0.13782943345493004
AFR,CCC[N+](CCC)(CCC)CCC,1.0010476889556095
AST,c1ccncc1,0.9483728678831147
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.2875881649391934
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.34050133084176337
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.09499311845951769
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.22021501612227434
STF,CCC1CCCC[N+]12CCCCC2,0.45959335994632333
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.08028912058138897
CHA,CC(C)NC(C)C,1.107262805132811
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.02474058178944983
ITE,NCCNCCNCCNCCNCCN,0.04601318506144193
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.3060446657205699
UFI,CC[N+](CC)(CC)CC,0.9060959014658269
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.6291053768248343
CLO,C1CN2CCC1CC2,1.0827958502241128
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.14360545314559015
AFI,[CH]1C=CC=C1,0.9014498411019698
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.27855365200631765
LAU,c1c[nH]cn1,0.40698793972169467
LEV,CC[N+](C)(C)CC,0.20930063179412836
OFF,C[N+](C)(C)Cc1ccccc1,0.3813270104877676
FER,NCCCCN,0.554819458364437
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.34168701590766065
STI,CC[N+](CC)(CC)CC,1.268356992043499
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.9851623660164666
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.47755999040957514
MTN,C1CCNC1,0.8166220520849989
AFI,CCN(C(C)C)C(C)C,0.8162260926984541
AEN,CC[N+](CC)(CC)CC,1.2733553320825926
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.3069869074291246
AST,CC(C)[N+](C)(C)C,0.9877885582908044
MTW,C1CN2CCN1CC2,1.2499692133546807
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.6577109850765464
MTW,C1CCC[N+]2(CC1)CCCCC2,0.49804722584899075
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,0.7757617742141873
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,0.571490831473863
MFI,C1CCNC1,0.20674634721605253
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,1.1546363831281403
NON,CC1CCCN1,1.6736946591700665
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,0.7345181871239244
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,0.6943756772153494
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.54924296731525
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.5025211047501841
CHA,CN(CCO)CCO,0.7138734603003537
FAU,Cc1cccc(C)[n+]1C,0.5044699229027054
NON,CC1CCCCN1,1.552254336085884
CHA,CN1CCNCC1,0.41613606170435224
ERI,C[N+]1(C)CCCCC1,0.18404462129895366
AFI,C1CCCNCC1,0.42000405511749084
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.5813971168407861
ITE,C[N+]1(C)CCCCC2CCCCC21,0.6561336834532903
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.39447531896771915
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.3991424460676873
AVE,C1CC[N+]2(CC1)CCCC2,0.5716315616104034
MWW,CCCCCC[N+](C)(C)C,0.7601732441137895
STW,CCc1n(C)cc(C)[n+]1C,0.4297221524654422
FER,CCCCN,0.7936014182949769
TON,CC(N)CN,1.1231916788641398
ETL,C[N+](C)(C)CCO,0.18102395122214285
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.6689745587158074
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6692849475065527
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.15860888979504936
MEI,CN(CCO)CCO,0.6887460254597475
AEL,CCNCC,0.3322384493826276
CHA,NCCNCCN,0.09670630569193922
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,0.6885869152257267
AEL,CCCCNCCCC,0.49139547385469984
MFI,CCCNCCC,1.202027147303822
GIS,C[N+](C)(C)C,0.464957888058972
FER,NC1CCCCC1,0.3845953254560228
SOD,C1CCC2(C1)CCC[NH2+]2,0.41635743599056363
