zeo,WSD
CHA,0.16532692210855837
AEL,0.09228982397022686
MFI,0.0948234376263678
LTA,0.16363531168513823
AFI,0.2501318761950555
IWR,0.905121004468463
BEA,0.07566429482717917
MTW,0.15353461468649507
MEL,0.05356244529974551
LEV,0.09969666526149978
FAU,0.1570867549615897
BEC,0.5965156404132135
FER,0.2598172787167743
ATO,0.11284538791379511
MWW,0.20506547007605236
IMF,0.3925108277311865
AEN,1.0225802366867374
STF,0.24704660962268493
MAZ,0.1427285288160109
AEI,0.3608296609529234
GIS,0.29328463644243863
TON,0.3795169251500312
ITE,0.2720056379774751
NON,1.0331081770437256
MOR,0.435549366279374
AST,0.7670942983779331
PHI,0.14973896118257818
SAV,0.1587713909822078
UOV,1.1546976423860882
ITT,0.6697971234514795
MTT,0.195595102196435
ITG,0.658526388642912
CON,0.4842299241068563
NSI,0.5075402680382283
ERI,0.2841700255470826
MTN,0.6891090377028173
MRE,0.37969039890533424
AFR,1.0010476889556095
SWY,0.22021501612227434
LAU,0.4547593591231606
DDR,0.23173896416967477
AFX,0.9460643632245433
UFI,0.9060959014658269
ISV,0.3060446657205699
ANA,0.4745597529157451
CLO,1.0827958502241128
OFF,0.3813270104877676
STI,1.268356992043499
CTH,0.6653727231417842
SFS,0.707230284051638
AWO,0.6796139960431948
DOH,0.6813500095116863
SOD,0.4283380654343574
STW,0.6037259628550531
UOZ,0.6692849475065527
MEI,0.6887460254597475
ETL,0.18102395122214285
AVE,0.5716315616104034
SZR,0.15860888979504936
JST,0.6927173065825345
IFR,0.8356631628381902
IFW,1.0253681748103427
CGS,0.6028661428615021
PWN,0.15269462529867656
ATS,0.5772449302698622
RTH,0.9204680701347777
EUO,0.3886643929151942
EMT,0.8353449136531916
BPH,0.5099234504997416
AWW,1.2393477194663716
ASV,0.14153473336022546
IHW,0.47035148968854823
RWY,0.3506112369373905
LTJ,1.3953530548623247
SFH,1.0782780966032828
NES,0.21711321577740228
IRR,0.40803174643706086
TUN,0.7707261229080289
IWV,0.5488325811569714
EON,0.32385004523440536
STO,0.4659474647447488
ITW,0.8060956578842313
SFW,0.7222511859460766
IFU,0.44512457824565266
VFI,0.9969123139519134
EEI,1.1249873412260727
SFG,1.8298920555120852
LOS,1.0714990273339557
SFV,0.9131238892614938
IFO,0.8259485882906576
RTE,1.7524904677928947
MER,1.818151448720082
AFN,1.1493718277017204
APC,0.8647176280823505
SFN,0.9757469049575667
SSY,0.6617497861420408
PUN,1.233260696020646
LTL,0.5713392427740419
UOS,0.9713852401402119
CGF,1.162113104639362
AHT,0.6559798629031834
VET,0.844379746933723
ABW,1.3396266022889756
PWW,0.8905737198703871
